Title,Singer,Lyric
아메리카노,10CM,아메리카노 좋아 좋아 좋아 아메리카노 진해 진해 진해 어떻게 하노 시럽시럽 싫어 빼고 주세요 빼고 주세요 이쁜 여자와 담배피고 차 마실 때 메뉴판이 복잡해서 못 고를 때 사글세 내고 돈 없을 때 밥 대신에 짜장면 먹고 후식으로  아메리카노 좋아 좋아 좋아 아메리카노 깊어 깊어 깊어 어떻게 하노 설탕 설탕 설탕 빼고 주세요 빼고 주세요 여자친구와 싸우고서 바람 필 때 다른 여자와 입맞추고 담배 필 때 마라톤하고 감질나게 목축일 때 순대국 먹고 후식으로  아메리카노 좋아 좋아 좋아 아메리카노 진해 진해 진해 어떻게 하노 시럽시럽 싫어 빼고 주세요 빼고 주세요 빼고 주세요 빼고 주세요
향수,버스커 버스커,처음이란 말야 바보 같은 넌 몰라 너만 보면 널 보고 있으면 또 난 처음이란 말야 바보 같은 맘 몰라 생각 없던 터라 몰랐었는데 왜 습관이 되어 아무 말 없이 이유도 없이 괜찮아져버려 널 보고 있음 사랑이라는 한 소녀가 향수를 바르고 또 한 소년이 에프터쉐이브를 바르고 만나서 서로의 향기를 맡는 거예요 서로의 향기를 맡는 거예요 왜 습관이 되어 아무 말 없이 이유도 없이 괜찮아져버려 널 보고 있음 사랑이라는 한 소녀가 향수를 바르고 또 한 소년이 에프터쉐이브를 바르고 만나서 서로의 향기를 맡는 거예요 서로의 향기를 맡는 거예요 내 마음이 곧 내가 되어 이 마음이 곧 네가 되어 이 마음이 그대가 되어 내 마음이 그대가 되어 너무 좋아 아아아아 아아아아 아아아아 아아아아 허오오오 오오 허오오 오오오 허오
Hollywood,검정치마,오 지금 밟고 있는 땅이 꺼질 것만 같아 내 손을 놓는 순간 녹아 없어질 걸요 넌 영화 속에 살고 그런 너를 지켜보네 조명을 내려 줘요 잔털 하나 없는 너의 가느다란 목에 숨 쉴 때 나 몸이 떨려와 그 만큼이나 좋아 하얀 마음 때 묻으면 안 되니까 사랑해 줘요 처음만 있구요 끝은 아득하네요 baby i just don't know what to say you were my dream you were my dream and now it all feels so real you are real yea heavy hugs and light hearted jokes quit my day job just to stay up all night with you we are going to hollywood and never coming back coming back maybe we'll turn to gold 붉은 머리칼이 일렁이며 내게 손짓했어요 겁내지 말라고 어서 뛰어들래요 타 버리면 어때요 다 바스러져 없어질 텐데 나 안 돌아가요 여기 남겨 두세요 don't stop action friction live in a fiction baby hollywood don't stop action friction live in a fiction baby hollywood
사랑한다는 말로도 위로가 되지 않는,브로콜리너마저,그런 날이 있어 그런 밤이 있어 말하지 않아도 말하지 않아도 조금은 이해할 수 있을 것 같다고 넌 말이 없었지만 그런 말이 있어 그런 마음이 있어 말하진 않았지 위로가 되기를 이런 말은 왠지 너를 그냥 지나쳐 버릴 것 같아서 정작 힘겨운 날엔 우린 전혀 상관없는 얘기만을 하지 정말 하고 싶었던 말도 난 할 수 없지만 사랑한다는 말로도 위로가 되지 않는 깊은 어둠에 빠져있어 사랑한다는 말로도 위로가 되지 않는 정작 힘겨운 날엔 우린 전혀 상관없는 얘기만을 하지 정말 하고 싶었던 말도 난 할 수 없지만 사랑한다는 말로도 위로가 되지 않는 깊은 어둠에 빠져있어 사랑한다는 말로도 위로가 되지 않는 사랑한다는 말로도 위로가 되지 않는
나를 외치다,마야,새벽이 오는 소리 눈을 비비고 일어나  곁에 잠든 너의 얼굴 보면서  힘을 내야지 절대 쓰러질 순 없어  그런 마음으로 하루를 시작하는데  꿈도 꾸었었지 뜨거웠던 가슴으로  하지만 시간이 나를 버린 걸까  두근거리는 나의 심장은  아직도 이렇게 뛰는데  절대로 약해지면 안된다는 말 대신  뒤쳐지면 안된다는 말 대신  지금 이 순간 끝이 아니라  나의 길을 가고 있다고 외치면 돼  지쳐버린 어깨 거울 속에 비친 내가  어쩌면 이렇게 초라해 보일까  똑같은 시간 똑같은 공간에  왜 이렇게 변해버린 걸까  끝은 있는 걸까 시작뿐인 내 인생에  걱정이 앞서는 건 또 왜일까  강해지자고 뒤돌아보지 말자고  앞만 보고 달려가자고  절대로 약해지면 안된다는 말 대신  뒤쳐지면 안된다는 말 대신  지금 이 순간 끝이 아니라  나의 길을 가고 있다고 외치면 돼
비밀 (Special Vocal. 박완규),부활,빈 의자와 마주 앉아서 가끔 나 혼자서 말을 하고 언제부턴가 나도 모르는사이 자꾸 뒤돌아 보게 되고 비밀처럼 계절이 흘러 상처들이 아물어가면 설레이던 너는 설레이던 너는 한편의 시가 되고 너무나 보고 싶어서 보고 싶어져서 가끔식 홀로 두눈을 감곤해 너와 나 사랑을 하던 날들과 헤어지던 날을 난 간직하게 돼 너무나 그리워져서 너무 그리워서 너의 이름을 홀로 부르곤해 너무 사랑해서 너무 사랑해서 넌 내안에 늘 있나봐 있나봐  비밀처럼 계절이 흘러 상처들이 아물어가면 설레이던 너는 설레이던 너는 한편의 시가 되고  너무나 보고 싶어서 보고 싶어져서 가끔식 홀로 두눈을 감곤해 너와 나 사랑을 하던 날들과 헤어지던 날을 난 간직하게 돼 너무나 그리워져서 너무 그리워서 너의 이름을 홀로 부르곤해 너무 사랑해서 너무 사랑해서 넌 내안에 늘 있나봐  너무나 보고 싶어서 보고 싶어져서 너의 이름을 홀로 부르곤해 너무 사랑해서 너무 사랑해서 넌 내안에 늘 있나봐 있나 봐
Lonely Night,부활,이런 시간엔 더 그리워 홀로 남는 이 순간 떠난 줄 알면서도 자꾸 떠오르는 너 왜 넌 그때 날 떠났을까 너무 힘이든다던 그게 이유라면 이유일 수 있지만 나는 알 수 없는걸 Lonely Night Lonely Night 떠나던 그 모습이 남았던 Lonely Night so Lonely Night 기억 속에 남은 모습으로 이런 시간들이 외로워모두 떠난 이 밤엔잊으려고 해봐도 자꾸 떠오르는 너 왜 난 그때 널 보냈을까 견딜 수도 없을 걸 알며 마음으로 애원했었지만 그저 바라보았어 Lonely Night Lonely Night 떠나던 그 모습이 남았던 Lonely Night so Lonely Night 기억 속에 남은 모습으로 지금도 그리운걸 외로운 밤홀로 일 땐 떠나던 뒷 모습이한 없이 그리운걸 Lonely Night Lonely Night 떠나던 그 모습이 남았던 Lonely Night so Lonely Night 기억 속에 남은 모습으로 Lonely Night Lonely Night 떠나던 그 모습이 남았던 Lonely Night so Lonely Night so Lonely Night so Lonely Night Lonely Night
나를 슬프게 하는 사람들 (노래왕 퉁키),이정,아무 때고 네게 전활해 나야하며 말을 꺼내도 누군지 한 번에 알아낼 너의 단 한 사람 쇼윈도에 걸린 셔츠를 보면 제일 먼저 니가 떠올릴 사람 너의 지갑 속에 항상 간직될 사람 네게 그런 사람이 나일 순 없는지 니 곁에 있는 내 친구가 아니라 언젠가 그가 너를 맘 아프게 해 너 혼자 울고 있는걸 봤어 달려가 그에게 나 이 말 해줬으면 그대가 울리는 그 한 여자가 내겐 삶의 전부라고 네게 그런 사람이 나일 순 없는지 니 곁에 있는 내 친구가 아니라 언젠가 그가 너를 맘 아프게 해 너 혼자 울고 있는걸 봤어 달려가 그에게 나 이 말 해줬으면 나의 일생을 모두 주어도 난 얻지 못하는 그녈 가진 그대라고 그녈 곁에 둔 이유만으로 다른 이 세상 누구보다 그댄 행복한 거라고 언젠가 그가 너를 맘 아프게 해 너 혼자 울고 있는걸 봤어 달려가 그에게 나 이 말 해줬으면 나의 일생을 모두 주어도 난 얻지 못하는 그녈 가진 그대라고
애정표현,플라워,너무나 오래참았어 가슴만 설레 눈감고 난 지금 꿈을 꾸었어 너무도 아름다웠지  널 만나 흔들리는 내 맘을 들킬까 두려웠었어 너에게 애정표현 단 한번도 하지 못하고 가슴만 뛰었던 나  Oh- my darling my darling 널 품에 안으며 나의 마음을 고백하고파 Oh- my darling my darling 입술에 닿으며 달콤하게 영원한 사랑 전할래  너무나 오래참았어 가슴만 설레 눈감고 매일 밤 꿈을 꾸지만 용기가 없던 나였어  널 만나 흔들리는 내 맘을 들킬까 두려웠었어 너에게 애정표현 단 한번도 하지 못하고 가슴만 뛰었던 나  Oh- my darling my darling 널 품에 안으며 나의 마음을 고백하고파 Oh- my darling my darling 입술에 닿으며 달콤한 사랑 나누고 싶어  Oh- my darling my darling 널 품에 안으며 나의 마음을 고백하고파 Oh- my darling my darling 입술에 닿으며 달콤하게 영원한 사랑 전할래
을의 연애 (With 박주원),아이유,뻔히 봐놓고 답장은 안 해 얼마나 바쁘시길래 끝나고 뭐해 얼굴 좀 볼까 오늘 우리 얘기 좀 해 언뜻 패턴은 비슷하지만 연애 초기 그것관 달라 모른 척 해도 이건 더 이상 밀고 당기기가 아냐 미묘한 신경전들이 더는 필요치 않은 사이 늘어질 대로 늘어져가는 Running time 눈칠 살피며 시간만 끌어 애태우는 저의가 뭐야 유통기한은 끝난 지 오래 상해도 한참 상했지 혀 끝을 지나기도 전에 벌써 지루해져 버린 내 이름 애인스럽게 불려본 게 언제던가 짠해 다시 끓기도 푹 식히기도 뜻뜨미적지근한 온도 끝이 보이질 않는 이 눈치 게임 하루도 더 못해 그래 내가 졌어 에라이 비겁한 남자야
Love,CNBLUE (씨엔블루),Yeah C N to the BLUE That right To the sky high getem high Yes we ready to go 차갑게 더 차갑게 말을 해봐 날 떠날 수 있다고 그 말은 Mis Mis Oh Mistake Everybody got it LA LA LA LA Tik Tik Tok Tok 눈물이 떨어져 Digi Digi Bob Bob to the Sound 유리조각처럼 부서진 우리 둘이 break it now 하늘이 엇갈려 놓은 사랑이라 그랬니 그 말을 믿을 순 없어 Tell me Why why why 너만 원하고 있잖아 No Bye bye bye 그런 슬픈 말은 하지마 I can try try try 다시 돌아온다면 You know I want get get get your love Love Love Love Everybody Clap Clap Clap I want you back to me 꿈에서라도 니 손을 잡던 그 때로 돌아가고 싶은데 Love Love Love Everybody Clap Clap Clap I want you back to me 꿈에서라도 돌아온다면 세상을 다 가진 것 같을텐데 Oh Oh 내가 원하는 건 I wanna go back 함께했던 그 때로 오늘도 Miss Miss Missing you Everybody got it LA LA LA LA Tik Tik Tok Tok 빗물이 떨어져 Digi Digi Bob Bob to the Sound 가슴이 찢어지는 아픔에 우리 둘이 Break it now 하루만 단 하루만 사랑할 수 있기를 이렇게 애원하잖아 Hold me cry cry cry 내 목소리 안들리니 Oh Hi Hi Hi 매일 너만 찾고 있는데 Tell me lie lie lie 다시 돌아온다고 You say I want get get get your love Love Love Love Everybody Clap Clap Clap I want you back to me 꿈에서라도 니 손을 잡던 그 때로 돌아가고 싶은데 Love Love Love Everybody Clap Clap Clap I want you back to me 꿈에서라도 돌아온다면 세상을 다 가진 것 같을텐데 Yeah We make you high Im ready for this CNBLUE microphone check one two 아직도 널 부르면 달려올 것 같은데 이별을 믿을 순 없어 Tell me why why why 너만 원하고 있잖아 No Bye bye bye 그런 슬픈 말은 하지마 I can try try try 다시 돌아온다면 You know I want get get get your love Hold me cry cry cry 내 목소리 안들리니 눈을 감아도 귀를 막아도 니가 보이고 니 목소리가 들리는데 Tell me lie lie lie 다시 돌아온다고 You say I want get get get your love Love Love Love Everybody Clap Clap Clap I want you back to me 꿈에서라도 니 손을 잡던 그 때로 돌아가고 싶은데 Love Love Love Everybody Clap Clap Clap I want you back to me 단 1초라도 함께한다면 세상을 다 가진 것 같을텐데 Love Love Love
혜성,윤하 (YOUNHA),어두운 하늘을 날아다니는 저 빛나는 별을 타고서 긴 잠이 든 그대 품으로 날 데려가 줄 수 있다면 밤낮 하늘을 돌고 돌아도 나 그대만 볼 수 있다면 내 달콤한 단잠까지도 다 버리고 날아올라 가도 좋아 저 빛을 따라가 혜성이 되어 저 하늘을 날아 봐 내 맘을 전하게 그대에게 데려가 별을 내려봐 그대가 보이게 더 빛을 태워 봐 언젠가 사라져 버린다 해도 내 맘을 줄 거야 까만 어둠이 밀려들어서 긴 밤이 또 시작된대도 나 그대만 곁에 있다면 이 밤이 난 무섭지 않아 밤낮 그대를 보고 또 봐도 난 자꾸만 보고 싶어서 내 달콤한 단잠까지도 다 버리고 날아올라 가도 좋아 저 빛을 따라가 혜성이 되어 저 하늘을 날아 봐 내 맘을 전하게 그대에게 데려가 별을 내려봐 그대가 보이게 더 빛을 태워 봐 언젠가 사라져 버린다 해도 내 맘을 줄 거야  만약 그대가 힘이 들 때면 밤하늘을 올려다봐요 나 언제나 그대 보는 곳 그곳으로 날아올라 가고 싶어 저 빛을 따라가 더욱더 높이 저 하늘을 날아 봐 내 마음 전하게 그대에게 데려가 나를 지켜봐 언제나 영원히 그대만 사랑해 언젠가 사라져 버릴지 몰라도 내 마음 다 알 거야 혜성을 보면 내 사랑을 알 거야 그대가 어디에 있든 언제나 비춰줄 테니까
여행을 떠나요,이승기,푸른 언덕에 베낭을 메고 황금빛 태양 축제를 여는 광야를 향해서 계곡을 향해서 먼 동이 트는 이른 아침에 도시에 소음 수 많은 사람 빌딩 숲 속을 벗어 나봐요 메아리 소리가 들려오는 계곡 속에 흐르는 물 찾아 그 곳으로 여행을 떠나요 메아리 소리가 들려오는 계곡 속에 흐르는 물 찾아 그 곳으로 여행을 떠나요 굽이 또 굽이 깊은 산중에 시원한 바람 나를 반기네 하늘을 보며 노래 부르세 메아리 소리가 들려오는 계곡 속에 흐르는 물찾아 그 곳으로 여행을 떠나요 메아리 소리가 들려오는 계곡 속에 흐르는 물찾아 그 곳으로 여행을 떠나요  굽이 또 굽이 깊은 산중에 시원한 바람 나를 반기네 하늘을 보며 노래 부르세 메아리 소리가 들려오는 계곡 속에 흐르는 물 찾아 그 곳으로 여행을 떠나요 메아리 소리가 들려오는 계곡 속에 흐르는 물 찾아 그 곳으로 여행을 떠나요 여행을 떠나요 즐거운 마음으로 모두 함께 떠나요 여행을 떠나요 즐거운 마음으로 모두 함께 떠나요 메아리 소리가 들려오는 계곡 속에 흐르는 물 찾아 그 곳으로 여행을 떠나요 메아리 소리가 들려오는 계곡 속에 흐르는 물 찾아 그 곳으로 여행을 떠나요 메아리 소리가 들려오는 계곡 속에 흐르는 물 찾아 그곳으로 여행을 떠나요
와인(迗人),김경호,많이 아팠었어 긴 호흡에도 가라앉지 않아  지독한 그리움을 앓게 한 날 울린 사람 너였어  가끔씩 만났지 서로가 다른 연인에게  묶여있는 지금도 마음 속에는  너를 인정하는 나 네 앞에 서면 또 울어  한번 파놓았던 아픈 사랑은  갈수록 더 깊어지는 것  이제 다 잊도록 우리 조금만 노력해  다신 와선 안될 길을 오지마 작은 희망도 버려  미칠 것 같아 마지막이라는 말보다  왜 넌 더 슬픈지    너 생각나는지 차에서 듣던 빗소리가  우릴 닮았다던 말  함께 즐기던  하얀 와인 한 잔을 우리 눈물이라던 말  그래 사랑하는 사람 위해서 싫은 일도 참아내는 것  네 연인까지도 울리지 않게 하는 것  알아 한번 빗나갔던 사랑은 다시 어긋나기에  우리 사랑은 처음 만난 그 때부터 아팠던 거야  이제 너와의 모든 사랑에  인연의 끈을 놓아도  마음 흔들려선 안돼  앞으론 그를 위해서 사는 거야  그래 사랑하는사람 위해서 싫은 일도 참아내는 것  잊지 못하면서 잊은 듯 살아주는 것  잘가 지금 네가 등을 돌린 채 걸음 멈춘 까닭은  마지막이 될 목 메이는 이 한마디  널 사랑해  내게 간절한 네 사랑은 그만큼 뿐인걸
별 빛이 내린다,안녕바다,그 밤에 그 밤  사랑하는 사람들 품으로  그 밤에 그 밤  지나간 추억의 따스함 위로  그 밤에 그 밤  어머니의 주름 그 사이로  그 밤에 그 밤  그 밤에 그 밤  그 밤에 그 밤  따뜻한  별 빛이 내린다  샤라랄라랄랄라  샤라랄라랄랄라  샤라랄라랄랄라  샤라랄라랄랄라    반짝이는 추억이 떠올라  초라한 내 모습이 멀어져  도시의 하늘은  내 맘처럼 어둡다  아픔도 참 많았고  눈물도 참 많아서  까만 밤하늘에  별 빛이 내린다  샤라랄라랄랄라  샤라랄라랄랄라  샤라랄라랄랄라  샤라랄라랄랄라  쏟아져 내린 도시의 밤으로  쏟아져 내린 눈물 그 위로  쏟아져 내린 나의 마음이  이렇게나 자라버렸고  쏟아져 내린 별 빛 사이로  쏟아져 나온 사람들 위로  쏟아져 내린 나의 마음이  이렇게나 자라버렸고    샤라랄라랄랄라  샤라랄라랄랄라  샤라랄라랄랄라  호  샤라랄라랄랄라  샤라랄라랄랄라  샤라랄라랄랄라  쏟아져 내린 도시의 밤으로  쏟아져 내린 눈물 그 위로  쏟아져 내린 나의 마음이  이렇게나 자라버렸고  쏟아져 내린 별 빛 사이로  쏟아져 나온 사람들 위로  쏟아져 내린 나의 눈물이  이렇게나 자라버렸고
그대만 있다면,러브홀릭,날 사랑해서 떠난다며 눈물짓던 그대의 말을 믿을 수 없죠 하지만 나의 전부였던 그대가 힘들어 하기에 잡을 수 없었죠 온통 너와의 기억뿐인 나를 위해서 였다면 조금씩 무너져가는 날 날 위한다면 이대로 내 곁에 있어야 해요 나를 떠나면 안돼요 세상의 모든걸 잃어도 괜찮아요 그대만 있다면 그대만 있다면 함께 웃던 시간들을 함께했던 약속들을 지금 또 영원히 기억하겠어요 다시 한번 생각해요 무엇이 날 위한 건지 그대는 알고있어요 영원히 내 곁을 지켜주세요 나를 떠나지 말아요 세상의 모든걸 잃어도 난 좋아요 그대만 있다면 그대만 있다면   온통 그대의 생각뿐인 나를 위해서 였다면 초라하게 쓰러지는 날 날 위한다면 이대로 내 곁에 있어야 해요 나를 떠나면 안돼요 세상의 모든걸 잃어도 괜찮아요 그대만 있다면 그대만 있다면 영원히 내 곁을 지켜주세요 나를 떠나지 말아요 세상의 모든걸 잃어도 난 좋아요 그대만 있다면 그대만 있다면
샤이닝,자우림,지금이 아닌 언젠가 여기가 아닌 어딘가 나를 받아줄 그곳이 있을까 가난한 나의 영혼을 숨기려 하지 않아도 나를 안아줄 사람이 있을까 목마른 가슴 위로 태양은 타오르네 내게도 날개가 있어 날아갈 수 있을까 별이 내리는 하늘이 너무 아름다워 바보처럼 나는 그저 눈물을 흘리며 서 있네 이 가슴 속의 폭풍은 언제 멎으려나 바람 부는 세상에 나 홀로 서 있네 풀리지 않는 의문들 정답이 없는 질문들 나를 채워줄 그 무엇이 있을까 이유도 없는 외로움 살아 있다는 괴로움 나를 안아줄 사람이 있을까 목마른 가슴 위로 태양은 타오르네 내게도 날개가 있어 날아갈 수 있을까 별이 내리는 하늘이 너무 아름다워 바보처럼 나는 그저 눈물을 흘리며 서 있네 이 가슴 속의 폭풍은 언제 멎으려나 바람 부는 세상에 나 홀로 서 있네 지금이 아닌 언젠가 여기가 아닌 어딘가 나를 받아줄 그곳이 있을까
조조 할인 (Feat. 이적),이문세,아직도 생각나요 그 아침 햇살 속에 수줍게 웃고있는 그 모습이 그 시절 그 땐 그렇게 갈 데가 없었는지 언제나 조조할인은 우리 차지였었죠 돈 오백원이 어디냐고 난 고집을 피웠지만 사실은 좀 더 일찍 그대를 보고파 하지만 우리 함께한 순간 이젠 주말의 명화 됐지만 가끔씩 나는 그리워져요 풋내 가득한 첫사랑 수많은 연인들은 지금도 그 곳에서 추억을 만들겠죠 우리처럼 손님이 뜸한 월요일 극장 뒷자리에서 난 처음 그대 입술을 느낄 수가 있었죠 나 자신도 믿지 못할 그 은밀한 기적속에 남자로 나는 다시 태어난 거예요 하지만 우리 함께한 순간 이젠 주말의 명화 됐지만 가끔씩 나는 그리워져요 풋내 가득한 첫사랑 하지만 우리 함께한 순간 이젠 주말의 명화 됐지만 가끔씩 나는 그리워져요 풋내 가득한 첫사랑 아직도 생각나요 그 아침 햇살 속에 수줍게 웃고 있는 그 모습이 수많은 연인들은 지금도 그 곳에서 추억을 만들겠죠 우리처럼
알 수 없는 인생,이문세,언제쯤 사랑을 다 알까요 언제쯤 세상을 다 알까요 얼마나 살아봐야 알까요 정말 그런 날이 올까요 시간을 되돌릴 순 없나요 조금만 늦춰줄 순 없나요 눈부신 그 시절 나의 지난날이 그리워요 오늘도 그저 그런 날이네요 하루가 왜 이리도 빠르죠 나 가끔은 거울 속에 비친 내가 무척 어색하죠 정말 몰라보게 변했네요 한때는 달콤한 꿈을꿨죠 가슴도 설레었죠 괜시리 하얀 밤을 지새곤 했죠 언제쯤 사랑을 다 알까요 언제쯤 세상을 다 알까요 얼마나 살아봐야 알까요 정말 그런 날이 올까요 시간을 되돌릴 순 없나요 조금만 늦춰줄 순 없나요 눈부신 그 시절 나의 지난날이 그리워요 어쩐지 옛 사랑이 생각났죠 당신도 나만큼은 변했겠죠 그래요 가끔 나 이렇게 당신 땜에 웃곤 해요 그땐 정말 우리 좋았었죠 하지만 이대로 괜찮아요 충분히 사랑했죠 추억은 추억일 때 아름답겠죠 언제쯤 사랑을 다 알까요 언제쯤 세상을 다 알까요 얼마나 살아봐야 알까요 정말 그런 날이 올까요 아직도 많은 날이 남았죠 난 다시 누군가를 사랑 할테죠 알수없는 인생이라 더욱 아름답죠 언젠가 내 사랑을 찾겠죠 언젠가 내 인생도 웃겠죠 그렇게 기대하며 살겠죠 그런대로 괜찮아요 아직도 많은 날이 남았죠 난 다시 누군가를 사랑 할테죠 알 수 없는 인생이라 더욱 아름답죠
Going Home,김윤아,집으로 돌아가는 길에 지는 햇살에 마음을 맡기고 나는 너의 일을 떠올리며 수많은 생각에 슬퍼진다 우리는 단지 내일의 일도 지금은 알 수가 없으니까 그저 너의 등을 감싸 안으며 다 잘될 거라고 말할 수밖에 더 해줄 수 있는 일이 있을 것만 같아 초조해져 무거운 너의 어깨와 기나긴 하루 하루가 안타까워 내일은 정말 좋은 일이 너에게 생기면 좋겠어 너에겐 자격이 있으니까 이제 짐을 벗고 행복해지길 나는 간절하게 소원해 본다 이 세상은 너와 나에게도 잔인하고 두려운 곳이니까 언제라도 여기로 돌아와 집이 있잖아 내가 있잖아 내일은 정말 좋은 일이 우리를 기다려 주기를 새로운 태양이 떠오르기를 가장 간절하게 바라던 일이 이뤄지기를 난 기도해 본다
Rain,박혜경,늘 함께 했던 카페에 앉아 누구가를 기다리듯이 혼자서 차를 마시고 널 바라보던 그 자리에서 물끄러미 창밖을 보다 비 내리는 거릴 나섰지 차가운 빗속을 바쁜 듯 움직이는 사람들 속에 어느새 뜨거운 내 눈물이 내 뺨위로 흐르는 빗물에 눈물 감추며 한참동안 이렇게 온몸을 흠뻑 적신채 저 퍼붓는 빗속을 하염없이 울며 서 있어 쏟아지는 빗속에 끝없이 눈물 흘리며 이젠 안녕  늘 잠 못들어 뒤척이다가 비 내리는 소리에 끌려 난 그대로 집을 나섰지 차가운 빗속을 바쁜 듯 움직이는 사람들 속에 어느새 뜨거운 내 눈물이 내 뺨위로 흐르는 빗물에 눈물 감추며 한참동안 이렇게 온몸을 흠뻑 적신채 저 퍼붓는 빗속을 하염없이 울며 서 있어 쏟아지는 빗속에 끝없이 눈물 흘리며 이젠 안녕  내 뺨위로 흐르는 빗물에 눈물 감추며 한참동안 이렇게 온몸을 흠뻑 적신채 저 퍼붓는 비를 맞으며 하염없이 울며 서 있어 아름다운 기억도 모두다 난 난 난 눈물로 널 지워버릴께 이제는 나 지워버릴께 쏟아지는 빗속에 끝없이 눈물 흘리며 이젠 안녕
Loveholic,러브홀릭,Hah hi ho Love Hah hi ho Love Tu tu tu tu tu tu tu tu 기억의 터널속을 나 헤매어 우는 Loveholic Hah hi ho Love Hah hi ho Love Tu tu tu tu tu tu tu tu 너라는 숲 속에서 난 갈 곳을 잃은 Loveholic 빠빠빠빠 이런 몹쓸병 몹쓸병 숨이 막혀 죽을 것 같아 지독한 병이지 어제도 오늘도 너무 아프기만 해 그냥 멍하니 눈물이 흘러 I'm Loveholic Hah hi ho Love Hah hi ho Love 춤추는 흰 연기처럼 기억의 터널속을 나 헤매어 우는 Loveholic Hah hi ho Love Hah hi ho Love 버려진 사진기처럼 널 다신 담을 수 없어 부서져가는 Loveholic 빠빠빠빠 이런 불치병 불치병 아무것도 할 수 없잖아 못견뎌 낼꺼야 내일도 모레도 미칠 듯한 아픔에 그냥 이대로 울고 있겠지 I'm Loveholic Hah hi ho Love Hah hi ho Love 춤추는 흰 연기처럼 기억의 터널속을 나 헤매어 우는 Loveholic Hah hi ho Love Hah hi ho Love 서러운 시린 비처럼 끝없이 쏟아내리며 한 없이 우는 Loveholic Hah hi ho Love Hah hi ho Love 날개를 다친 새처럼 너라는 숲속에서 난 갈 곳을 잃은 Loveholic Hah hi ho Love Hah hi ho Love 버려진 사진기처럼 널 다신 담을 수 없어 부서져가는 Loveholic 다가오지마 기억속 꿈속에라도
1st,버즈,시간이 흘러가도 변하지 않아 너는 내 맘에서 떠나지 않아 맘대로 만나지 못해 잊지도 못해 어떡해 왜 나를 버려두고 간거야 내 모든것을 가져간 사랑 이젠 모든것을 뺏어 갔어 지금 넌 괜찮은 거니 잘 사는거니 나 없이 행복한 거니 난 모르겠어 뭐가 그렇게 서운했는지 잘 모르겠어 내가 아는건 이별과 상관 없이도 더 깊이 사랑해 you light up my life 사랑하잖아 아파하잖아 너도 날 걱정하잖아 조금만 솔직해져봐 내 사랑을 forever 날 잊지 못해 후회한다면 찾고 싶다면 더이상 울기 싫다면 서둘러 내게 돌아와 I need you love forever 적당히 딴 사람과 사랑을 하고 너를 보란 듯 지워내고 말로는 간단한 일이 쉽지가 않아 내맘이 내것이 아냐 내게 말해봐 뭘 원하는지 왜 그랬는지 다 말을해봐 아니면 내가 널 포기 할 수 있도록 더 모질게 해봐 you light up my life 사랑하잖아 아파하잖아 너도 날 걱정하잖아 조금만 솔직해져봐 내 사랑을 forever 날 잊지 못해 후회한다면 찾고 싶다면 더이상 울기 싫다면 서둘러 내게 돌아와 I need you love forever 아무리 외면해도 그대로인데 왜 널 잊으라고 하는거니 내맘을 움직일사람 날 가질 사람 한사람 바로 너잖아 you light up my life 너를 사랑해 매일 기도해 제발 널 돌려달라고 잊은척 연극하면서 살기 싫어 forever 날 기억해줘 처음 그 때로 좋았던 때로 이별이 아닌 그때로 넌 다시 돌아와야해 I need your love forever
직감,CNBLUE (씨엔블루),네가 날 떠날 거란 직감이 와 Don't give up 자꾸만 이런 저런 핑계들만 Don't give up 느낌이 달랐던 싸늘한 Bye Bye Don't give up 난 보낼 수 없어 Because I love you 나를 사랑한다 할 땐 언제고 이제 와서 Why you say goodbye 이대로 보낼 순 없어 never because I love you 이유 아닌 이유로 나를 떠나가려 하지마 Please don't go go go 제발 떠나가지마 한번만이라도 날 돌아봐줄래 Please don't go go go 슬픈 인사는 싫어 널 사랑하니까 다시 돌아와 Step by step one two three Dipdi daridu 긴긴 시간들이 너를 지워가겠지만 Step by step one two three Dipdi daridu 난 하루 하루가 고통일거야 너와 난 끝이라는 직감이 와 Don't give up 자꾸만 이런저런 짜증들만 Don't give up 기회만 엿보다 차가운 Bye Bye Don't give up 난 보낼 수 없어 Because I love you 거짓 같은 사랑이 점점 나를 아프게만 해 Please don't go go go 제발 떠나가지마 한번만이라도 날 돌아봐줄래 Please don't go go go 슬픈 인사는 싫어 널 사랑하니까 다시 돌아와 Step by step one two three Dipdi daridu 긴긴 시간들이 너를 지워가겠지만 Step by step one two three Dipdi daridu 난 하루 하루가 고통일거야 Uh 네 입술은 이별을 말하길 원해 네 눈빛은 나를 피하려고만 해 I ready know 난 아주 직감적으로 I don't wanna say goodbye Don't say goodbye 이별을 말하지마 Don't say bye bye 나를 떠나지마 사랑을 떠나서 나란 사람에게 이러지마 Because I love you Don't say no no no 내 눈을 피하지마 한 걸음 한 걸음 왜 멀어지려 해 Don't say no no no 그런 표정은 싫어 눈물로 이렇게 애원하잖아 Please don't go go go 제발 떠나가지마 Don't break my heart Don't you break my heart 나를 떠나지마 yeah still loving you Please don't go go go 슬픈 인사는 싫어 널 사랑하니까 다시 돌아와 Step by step one two three Dipdi daridu 긴긴 시간들이 너를 지워가겠지만 Step by step one two three Dipdi daridu 매일 매일이 악몽일거야
