Title,Singer,Lyric
당신은 누구시길래,심수봉,당신은 누구시길래 내마음 가져 갔나요  당신 때문에 울고 있어요 당신 때문에 웃고 있어요 당신은 누구시길래 내마음 애태우나요  거울에 비친 그리움은 누구일까 다가와 눈을 보면 알 수 가 있을 꺼예요  누구시길래 믿고 싶을까 누구시길래 사랑 했을까 당신은 누구시길래 내마음 가져 갔나요  당신은 누구시길래 내마음 가져 갔나요  당신 때문에 울고 있어요 당신 때문에 웃고 있어요 당신은 누구시길래 내마음 애태우나요  세월이 흐른 지금에도 다정했던 그 날의 우리사랑 지울 수 없을 꺼예요  믿었기에 사랑했었고 사랑했기에 슬퍼했었지 당신은 누구시길래 내마음 가져갔나요
바다새,Various Artists,
영원한 친구,나미,파란하늘 맴도는 비둘기 날개처럼 우리들의 마음은 하늘을 날아가요 서로 다같이 웃으면서 밝은 내일의 꿈을 키우며 살아요  오! 영원한 친구 오! 행복한 마음 오! 즐거운 인생 예! 오! 영원한 친구 오! 행복한 마음 오! 즐거운 인생 예 !  넓고넓은 밤하늘 수많은 별들처럼 우리모두 다정한 친구가 되었어요 서로 다같이 손을 잡고 즐거운 노래 행복의 노래 불러요  오! 영원한 친구 오! 행복한 마음 오! 즐거운 인생 예! 오! 영원한 친구 오! 행복한 마음 오! 즐거운 인생 예!  오! 영원한 친구 오! 행복한 마음 오! 즐거운 인생 예! 오! 영원한 친구 오! 행복한 마음 오! 즐거운 인생 예! 오! 영원한 친구 오! 행복한 마음 오! 즐거운 인생 예!
내장산,주윤아,
그대 먼 곳에 ('85 제6회 강변가요제 대상),Various Artists,
님과 함께,남진,저 푸른 초원위에 그림같은 집을 짓고 사랑하는 우리 님과 한 백년 살고 싶어 봄이면 씨앗뿌려 여름이면 꽃이 피네 가을이면 풍년되어 겨울이면 행복하네 멋쟁이 높은 빌딩 으시대지만 유행따라 사는 것도 제 멋이지만 반딧불 초가집도 님과 함께면 나는 좋아 나는 좋아 님과 함께면 님과 함께 같이 산다면 저 푸른 초원위에 그림같은 집을 짓고 사랑하는 우리님과 한 백년 살고 싶어  멋쟁이 높은 빌딩 으시대지만 유행따라 사는 것도 제 멋이지만 반딧불 초가집도 님과 함께면 나는 좋아 나는 좋아 님과 함께면 님과 함께 같이 산다면 저 푸른 초원위에 그림같은 집을 짓고 사랑하는 우리 님과 한 백년 살고 싶어
청춘을 돌려다오,나훈아,청춘을 돌려다오 젊음을 다오 흐르는 내 인생의 애원이란다 못다한 그 사랑도 태산같은데 가는 세월 막을수는 없지 않느냐 청춘아 내 청춘아 어딜 가느냐  청춘을 돌려다오 젊음을 다오 흐르는 내 인생의 애원이란다 지나간 그 옛날이 어제 같은데 가는 세월 막을수는 없지 않느냐 청춘아 내 청춘아 어딜 가느냐
멍에,김수희,사랑의 기로에서서 슬픔을 갖지말아요 어차피 헤어져야 할거면 미련을 두지말아요 이별의 기로에서서 미움을 갖지말아요 뒤돌아 아쉬움을 남기면 마음만 괴로우니까 아무리 아름답던 추억도 괴로운 이야기로 사랑의 상처를 남기네 이제는 헤어졌는데 그래도 내게는 소중했던 그날들이 한동안 떠나지 않으리 마음이 괴로울때면 아무리 아름답던 추억도 괴로운 이야기로 사랑의 상처를 남기네 이제는 헤어졌는데 그래도 내게는 소중했던 그 날들이 한동안 떠나지 않으리 마음이 괴로울때면 한동안 떠나지 않으리 마음이 괴로울때면
사랑의 초인종,LPG,그대여 사랑의 사랑의 사랑의 초인종을 눌러주세요 그대가 원하면 원하면 원하면 언제든지 눌러주세요 아아아아아아아 내 마음을 열어주세요 못 생겨도 좋아 돈 없어도 좋아 나만 사랑해 줄 한 남자 아무에게나 쉬운 여자 아니죠 아무에게나 여는 여자 아니죠 그대라면 그대라면 내 모든걸 줄래요 그대 눈빛은 너무 따듯한걸요 그대 입술은 너무 짜릿한걸요 딩동 딩동 딩동 딩동 눌러주세요 그대여 사랑의 사랑의 사랑의 초인종을 눌러주세요 그대가 원하면 원하면 원하면 언제든지 눌러주세요 아아아아아아아 내 마음을 열어주세요 못 생겨도 좋아 돈 없어도 좋아 나만 사랑해 줄 한 남자 그대 향기는 너무 포근한걸요 그대 말투는 너무 달콤한걸요 딩동 딩동 딩동 딩동 눌러주세요 그대여 사랑의 사랑의 사랑의 초인종을 눌러주세요 그대가 원하면 원하면 원하면 언제든지 눌러주세요 아아아아아아아 내 마음을 열어주세요 못 생겨도 좋아 돈 없어도 좋아 나만 사랑해 줄 한 남자 힘들고 지칠때 외롭고 슬플때 내게 오면 되요 사랑의 힘으로 그댈 낫게 해줄 그대만의 여자 그대여 사랑의 사랑의 사랑의 초인종을 눌러주세요 그대가 원하면 원하면 원하면 언제든지 눌러주세요 아아아아아아아 내 마음을 열어주세요 못 생겨도 좋아 돈 없어도 좋아 나만 사랑해 줄 한 남자 언제라도 좋아 그대라면 좋아 내 사랑
누이,설운도,언제나 내겐 오랜 친구같은 사랑스런 누이가 있어요 보면 볼수록 매력이 넘치는 내가 제일 좋아하는 누이 마음이 외로워 하소연할 때도 사랑으로 내게 다가와 예쁜 미소로 예쁜 마음으로 내 마음을 달래주던 누이 나의 가슴에 그대 향한 마음은 언제나 사랑하고 있어요  언제나 내겐 오랜 친구같은 사랑스런 누이가 있어요 보면 볼수록 매력이 넘치는 내가 제일 좋아하는 누이 마음이 외로워 하소연할 때도 사랑으로 내게 다가와 예쁜 미소로 예쁜 눈빛으로 내 마음을 감싸주던 누이 나의 가슴에 그대 향한 마음은 언제나 사랑하고 있어요 영원히 사랑하고 있어요
여자의일생,이미자,참을수가 없도록 이가슴이 아파도 여자이기 때문에 말한마디 못하고 헤아릴수 없는설움 혼자 지닌채 고달픈 인생길을 허덕이면서 아 참아야 한다기에 눈물로 보냅니다 여자의일생 견딜수가 없도록 외로워도 슬퍼도 여자이기 때문에 참아야만 한다고 내스스로 내마음을 달래어가며 비탈진 인생길을 허덕이면서 아 참아야 한다기에 눈물로 보냅니다 여자의 일생
낭만에 대하여,최백호,궂은 비 내리는 날 그야말로 옛날식 다방에 앉아 도라지 위스키 한 잔에다 짙은 색스폰 소릴 들어보렴 새빨간 립스틱에 나름대로 멋을 부린 마담에게 실없이 던지는 농담사이로 짙은 색스폰 소릴 들어보렴 이제와 새삼 이 나이에 실연의 달콤함이야 있겠냐마는 왠지 한 곳이 비어 있는 내 가슴이 잃어버린 것에 대하여  밤 늦은 항구에서 그야말로 연락선 선창가에서 돌아올 사람은 없을지라도 슬픈 뱃고동 소릴 들어보렴 첫사랑 그 소녀는 어디에서 나처럼 늙어갈까 가 버린 세월이 서글퍼지는 슬픈 뱃고동 소릴 들어보렴 이제와 새삼 이 나이에 청춘의 미련이야 있겠냐마는 왠지 한 곳이 비어 있는 내 가슴에 다시 못 올 곳에 대하여 낭만에 대하여
열두줄,김용임,가슴을 뜯는 가야금 소리  달빛 실은 가야금 소리  한 줄을 퉁기면 옛 님이 생각 나고  또 한 줄을 퉁기면 술맛이 절로 난다  둥기 당기 둥기 당기 당  둥기 당기 둥기 당기 당  사랑 사랑 내 사랑아  어화둥둥 내 사랑아  열두줄 가야금에 실은 그 사연  어느 누가 달래 주리요    가슴을 뜯는 가야금 소리  구곡간장 애 타는 소리  한 줄을 퉁기면 옛 님이 생각 나고  또 한 줄을 퉁기면 술맛이 절로 난다  둥기 당기 둥기 당기 당  둥기 당기 둥기 당기 당  사랑 사랑 내 사랑아  어화둥둥 내 사랑아  열두줄 가야금에 실은 그 사연  어느 누가 달래 주리요
네박자,송대관,네가 기쁠때 내가 슬플때 누구나 부르는 노래 내려보는 사람도 위를보는 사람도 어차피 쿵짝이라네  쿵짝쿵짝 쿵짜자 쿵짝 네박자 속에 사랑도 있고 이별도 있고 눈물도 있네 한구절 한고비 꺽어 넘을때 우리네 사연을 담는 울고웃는 인생사 연극같은 세상사 세상사 모두가 네박자 쿵짝  쿵짝 쿵짝 쿵짜자 쿵짝 네박자 속에 사랑도 있고 이별도 있고 눈물도 있네 짠짠 짜리라라 짠짠짠 짜자 짜리리라라 짜라짜  나 그리울때 너 외로울때 혼자서 부르는 노래 내가 잘난 사람도 지가 못난 사람도 어차피 쿵짝이라네  쿵짝쿵짝 쿵짜작 쿵짝 네박자 속에 사랑도 있고 이별도 있고 눈물도 있네 한구절 한고비 꺽어 넘을때 우리네 사연을 담는 울고 웃는 인생사 소설 같은 인생사 세상사 모두가 네박자 쿵짝 -
토요일 밤에,김혜연,오늘 밤만은 오늘만은 그대 나를 떠나가지마라 깊어가는 이 밤 토요일밤엔 그대 이 순간을 느껴 날 버리고 떠난 광수와 광태 다정했던 영자와 옥자 오늘 밤만은 모두 잊어요 토요일 밤 토요일 밤에 날 따라해봐 미친 척하고 소릴질러봐 삶이 나 나를 힘들게하고 열받게 해도 이 시간이 간이 다가기전에 내 품에 안겨안겨봐  날 괴롭히는 사장 부장님 사랑했던 미자와 숙자 오늘 밤만은 모두 잊어요 토요일 밤 토요일 밤에 날 따라해봐 양손을 들고 힘껏 뛰어봐 삶이 나 나를 힘들게 하고 미치게 해도 이 시간이 간이 다가기전에 내 품에 안겨안겨봐 날 따라해봐 미친 척하고 소릴 질러봐 난나 나 나나 나나나 나나 크게 더 크게 토요일 밤 토요일 밤에 내 품에 안겨안겨봐
유행가,송대관,유행가 유행가 신나는 노래 나도 한번 불러본다 쿵쿵따리 쿵쿵따 짜리자짜 유행가 노래 가사는 우리가 사는 세상 이야기 오늘 하루 힘들어도 내일이 있으니 행복하구나 유행가 유행가 신나는 노래 나도 한번 불러본다 유행가 유행가 서글픈 노래 가슴치며 불러본다 유행가 노래 가사는 사랑과 이별 눈물이구나 그 시절 그 노래 가슴에 와 닿는 당신의 노래  유행가 유행가 신나는 노래 나도 한번 불러본다 쿵쿵따리 쿵쿵따 짜리자짜 유행가 노래 가사는 우리가 사는 세상 이야기 오늘 하루 힘들어도 내일이 있으니 행복하구나 쿵쿵따리 쿵쿵따 신나는 노래 우리 한번 불러보자 쿵쿵따리 쿵쿵따 서글픈 노래 가슴치며 불러보자 유행가 노래 가사는 사랑과 이별 눈물이구나 음정 박자 따로지만 넘치는 감정으로 부르는 노래 쿵쿵따리 쿵쿵따 신나는 노래 우리 한번 불러보자 쿵쿵따리 쿵쿵따 서글픈 노래 가슴치며 불러보자 유행가 노래 가사는 사랑과 이별 눈물이구나 음정 박자 따로지만 넘치는 감정으로 부르는 노래 넘치는 감정으로 부르는 노래 짠짠
부끄부끄,윙크,부끄 부끄 부끄 부끄 부끄러워요  부끄 부끄 부끄 부끄 부끄 honey honey  부끄 부끄 부끄 부끄 부끄러워요  부끄 부끄 부끄 부끄 부끄러워    Honey honey 날 좋아허니  왜 자꾸 자꾸 느끼하게 바라보니  너무 뜨거워 앗 뜨거 녹아 내리잖아    Honey honey 날 사랑허니  왜 자꾸 자꾸 원하는게 많아지니  살짝 겁이 나 여자맘이 이런거잖아    겉으론 새침해 보여도 가슴은 두근두근  쿨하게 보여도 사실은 수줍은 여자랍니다    그렇게 쳐다보면 부끄러워요  슬며시 손 잡으면 부끄러워  갑자기 입 맞추면 부끄러워요  더 많이 원하시면 부끄러워    부끄 부끄 부끄 부끄 부끄러워요  부끄 부끄 부끄 부끄 부끄 honey honey  부끄 부끄 부끄 부끄 부끄러워요  부끄 부끄 부끄 부끄 부끄러워      Honey honey 날 좋아허니  왜 자꾸 자꾸 느끼하게 바라보니  너무 뜨거워 앗 뜨거 녹아 내리잖아    Honey honey 날 사랑허니  왜 자꾸 자꾸 원하는게 많아지니  살짝 겁이 나 여자맘이 이런거잖아    겉으론 새침해 보여도 가슴은 두근두근  쿨하게 보여도 사실은 수줍은 여자랍니다    그렇게 쳐다보면 부끄러워요  슬며시 손 잡으면 부끄러워  갑자기 입 맞추면 부끄러워요  더 많이 원하시면 부끄러워    부끄 부끄 부끄 부끄 부끄러워요  부끄 부끄 부끄 부끄 부끄 honey honey  부끄 부끄 부끄 부끄 부끄러워요  부끄 부끄 부끄 부끄 부끄러워
쓰러집니다,서주경,쓰러집니다 쓰러집니다 쓰러집니다 올때는 내게 예고없이 다가왔다가 이제와서 날 떠나요 말도 안돼 핑계 어쩌면 잘 갖다 붙여 뻔뻔하게도 차라리 내가 싫어졌다 말을 한다면 잡을 나도 아니겠지만 사랑해서 떠난다는 말 지금 뭐하자는 겁니까 쓰러집니다 쓰러집니다 그대 말을 듣고 있으면 뭐가 어때서 그런건가요 사랑이 장난인가요 가던길 그냥 떠나지 왜 돌려요 이제는 그만 나를 울려요 가던길 그냥 떠나지 왜 돌려요 가던길 그냥 떠나지 하루가 멀다 나를 찾던 그대 사랑은 모두 연극이란 말이죠 나 없으면 못산다는말 없던 걸로 하잔 말이죠 쓰러집니다 쓰러집니다 그대 말을 듣고 있으면 뭐가 어때서 그런건가요 사랑이 장난인가요 가던길 그냥 떠나지 왜 돌려요 이제는 그만 나를 울려요 가던길 그냥 떠나지 왜 돌려요 가던길 그냥 떠나지 가던길 그냥 떠나지 왜 돌려요 이제는 그만 나를 울려요 가던길 돌려 왔다가 다시 가면 나 정말 쓰러집니다 쓰러집니다 쓰러집니다 쓰러집니다
가을비 우산속,최헌,그리움이 눈처럼 쌓인 거리를 나혼자서 걸었네 미련때문에 흐르는 세월따라 잊혀진 그 얼굴이 왜 이다지 속눈썹에 또다시 떠오르나 정다웠던 그 눈길 목소리 어딜갔나 아픈 가슴 달래며 찾아 헤매이는 가을비 우산속에 이슬 맺힌다  잊어야지 언젠가는 세월 흐름 속에 나혼자서 잊어야지 잊어봐야지 슬픔도 그리움도 나혼자서 잊어야지 그러다가 언젠가는 잊어지겠지 정다웠던 그 눈길 목소리 어딜갔나 아픈 가슴 달래며 찾아 헤매이는 가을비 우산속에 이슬 맺힌다
사랑해요,장윤정,사랑해요 말로는 못 해도 이런 내 맘 꼭 전해지기를 이젠 내가 지켜 줄게요 평생 살아가는 동안에 내가 세상에 오던 날 뜨겁던 그대 눈물이 오늘도 날 살게 하네요 그대 정말 고마워요 살다가 힘이 들 때면 서운해 미워질 때면 그 날을 우리 기억하면서 나 평생 약속할게요 사랑해요 말로는 못 해도 이런 내 맘 꼭 전해지기를 이젠 내가 지켜 줄게요 평생 살아가는 동안에 바쁘게 살다가 보면 가끔은 소홀해져도 그대를 향한 나의 마음은 언제나 변하지 않죠 사랑해요 말로는 못 해도 이런 내 맘 꼭 전해지기를 이젠 내가 지켜 줄게요 평생 살아가는 동안에 사랑해요 세상이 변해도 이런 내 맘 늘 변치 않기를 영원토록 행복하기를 평생 살아가는 동안에 평생토록 지켜 줄게요 우리 살아가는 동안에
사나이 눈물,조항조,지금가지 않으면 못 갈것 같아 아쉬움만 두고 떠나야겠지 여기까지가 우리 전부 였다면 더이상은 욕심이겠지 피할수 없는 운명 앞에 소리내어 울지 못하고 까만 숯덩이 가슴안고 삼켜버린 사나이 눈물 이별할 새벽 너무 두려워 이대로 떠납니다  돌아서서 흘린 내눈물 속에 우리들의 사랑 묻어버리면 못다부른 나의 슬픈 노래도 바람으로 흩어 지겠지 피할수 없는 운명 앞에 소리내어 울지 못하고 까만 숯덩이 가슴 안고 삼켜버린 사나이눈물 아침이 오면 너무 초라해 이대로 떠납니다
사랑은 아무나 하나,태진아,사랑은 아무나 하나 사랑은 아무나 하나 사랑은 아무나 하나 눈이라도 마주쳐야지 만남의 기쁨도 이별의 아픔도 두사람이 만드는걸 어느 세월에 너와 내가 만나 점 하나를 찍을까 사랑은 아무나 하나 어느누가 쉽다고 했나  사랑은 아무나 하나 사랑은 아무나 하나 사랑은 아무나 하나 흔히하는 얘기가 아니지 만나고 만나도 느끼지 못하면 외로운건 마찬가지야 어느 세월에 너와 내가 만나 점 하나를 찍을까 사랑은 아무나 하나 어느누가 쉽다고 했나 어느 세월에 너와 내가 만나 점 하나를 찍을까 사랑은 아무나 하나 어느누가 쉽다고 했나
분위기 좋고,송대관,분위기 좋고좋고 느낌이 와요와요 준비는 됐어됐어 오메 좋은거 분위기 좋고좋고 폼도 좋구나 좋아 준비는 됐어됐어 나는 행복해  봐요봐요 봐요봐요 아싸 이쁜 내사랑 보고싶어 갑니다 가요 내가 가요 당신만의 사랑이 되어 길은 멀어도 마음은 하나요 뜨거운 내마음 받아만 준다면  분위기 좋고좋고 느낌이 와요와요 준비는 됐어됐어 오메 좋은거 분위기 좋고좋고 폼도 좋구나 좋아 준비는 됐어됐어 나는 행복해  내 인생에도 봄이 온다 내 사랑에도 꽃이 핀다  분위기 좋고좋고 느낌이 와요와요 준비는 됐어됐어 오메 좋은거 분위기 좋고좋고 폼도 좋구나 좋아 준비는 됐어됐어 나는 행복해  봐요봐요 봐요봐요 아싸 이쁜 내사랑 보고싶어 갑니다 가요 내가 가요 당신만의 사랑이 되어 길은 멀어도 마음은 하나요 뜨거운 내마음 받아만 준다면  분위기 좋고좋고 느낌이 와요와요 준비는 됐어됐어 오메 좋은거 분위기 좋고좋고 폼도 좋구나 좋아 준비는 됐어됐어 나는 행복해  사랑이 온다와요 옵니다 옵니다와요 느낌이 와요와요 오메 좋은거 그님이 온다와요 좋구나 좋구나좋아 준비는 됐어됐어 나는 행복해
천년 바위,박정식,동녘 저편에 먼동이 트면 철새처럼 떠나리라 세상 어딘가 마음 줄 곳을 집시되어 찾으리라 생은 무엇인가요 삶은 무엇인가요 부질없는 욕심으로 살아야만 하나  서산 저 넘어 해가 기울면 접으리라 날개를 내가 숨쉬고 내가 있는 곳 기쁨으로 밝히리라 생은 무엇인가요 삶은 무엇인가요 부질없는 욕심으로 살아야만 하나 이제는 아무 것도 그리워 말자 생각을 하지 말자 세월이 오가는 길목에 서서 천년바위 되리라 천년바위 되리라 천년바위 되리라
안동역에서,진성,바람에 날려버린 허무한 맹세였나 첫눈이 내리는 날 안동역 앞에서 만나자고 약속한 사람 새벽부터 오는 눈이 무릎까지 덮는데 안 오는 건지 못 오는 건지 오지 않는 사람아 안타까운 내 마음만 녹고 녹는다 기적 소리 끊어진 밤에 어차피 지워야 할 사랑은 꿈이었나 첫눈이 내리는 날 안동역 앞에서 만나자고 약속한 사람 새벽부터 오는 눈이 무릎까지 덮는데 안 오는 건지 못 오는 건지 대답 없는 사람아 기다리는 내 마음만 녹고 녹는다 밤이 깊은 안동역에서
정말 좋았네,주현미,사랑 그사랑이 정말 좋았네 세월 그 세월이 가는줄도 모르고 불타던 두 가슴에 그정을 새기면서 사랑을 주고 사랑을 받고 그밤이 좋았네 사랑 그 사랑이 정말 좋았네  사랑 그 사랑이 정말 좋았네 이별 그 이별이 오는줄도 모르고 푸르던 두 가슴에 참사랑 새기면서 마음을 주고 마음을 받고 그때가 좋았네 사랑 그 사랑이 정말 좋았네 정말 좋았네
천년지기,금잔디,넌 정말 좋은 친구야 내가 지쳐 있을 때 내가 울고 있을 때 위로가 되어준 친구 너는 나의 힘이야 너는 나의 보배야 천년지기 나의 벗이야 친구야 우리 우정의 잔을 높이 들어 건배를 하자 같은 배를 함께 타고 떠나는 인생길 니가 있어 외롭지 않아 넌 정말 좋은 친구야 넌 정말 좋은 친구야 내가 외로워 할 때 내가 방황을 할 때 위로가 되어준 친구 너는 나의 힘이야 너는 나의 보배야 천년지기 나의 벗이야 친구야 우리 우정의 잔을 높이 들어 건배를 하자 같은 배를 함께 타고 떠나는 인생길 니가 있어 외롭지 않아 넌 정말 좋은 친구야
해운대 연가,전철,푸른물결 춤을 추고 물새 날아드는 해운대의 밤은 또 그렇게 지나가는데 솔밭길을 걷던 우리들의 사랑얘기가 파도에 밀려 사라지네  하얀 모래밭에 사랑해란 글씨를 쓰며 영원히 날 사랑한다 맹세하던 그대 널 널 널 사랑해  떨리는 내 입술에 키스해 주던 너 보고싶은 사랑 추억속의 그대 해운대의 사랑이여  푸른물결 춤을 추고 물새 날아드는 해운대의 밤은 또 그렇게 지나가는데 솔밭길을 걷던 우리들의 사랑얘기가 파도에 밀려 사라지네  하얀 모래밭에 사랑해란 글씨를 쓰며 영원히 날 사랑한다 맹세하던 그대 널 널 널 사랑해  떨리는 내 입술에 키스해 주던 너 보고싶은 사랑 추억속의 그대 해운대의 사랑이여  보고싶은 사랑 추억속의 그대 해운대의 사랑이여 -
비가,혜은이,사랑하는 사람아 그이름을 끝내 부르지 못해 그리움 하나로 잊혀져가는 내 이름 석자 등을 돌려 내게서 등돌려 가는 사람이여 그래 말없이 떠나라 다신 돌아오지 말아라 바람에 스치우는 그대 그리운맘 이젠 잊으리라 노을 한 자락에도 떨어지는 이눈물은 씻어 지리라 살다 살다 외로워질때 나보다 더 그대 외로울때 그땐 그리워지리라 잊혀진 내 이름 석자  바람에 스치우는 그대 그리운맘 이젠 잊으리라 노을 한 자락에도 떨어지는 이 눈물은 씻어 지리라 살다 살다 외로워질때 나보다 더 그대 외로울때 그땐 그리워지리라 잊혀진 내 이름 석자 잊혀진 내이름 석자
내 마음 갈 곳을 잃어,최백호,가을엔 가을엔 떠나지 말아요  낙엽지면 서러움이 더해요  차라리 하얀 겨울에 떠나요 눈길을 걸으며 눈길을 걸으며 옛 일을 잊으리라 거리엔 어둠이 내리고 안개속에 가로등 하나 비라도 우울히 내려 버리면 내마음 갈곳을 잃어 가을엔 가을엔 떠나지 말아요  차라리 하얀 겨울에 떠나요  거리엔 어둠이 내리고 안개속에 가로등 하나 비라도 우울히 내려 버리면 내마음은 갈곳을 잃어 가을엔 가을엔 떠나지 말아요 차라리 하얀 겨울에 떠나요 하얀 겨울에 떠나요
우린 너무 쉽게 헤어졌어요,최진희,그대의 옷자락에 매달려 눈물을 흘려야했나요 길목을 가로막고 가지말라고 애원해야 했나요 떠나가버린 그대때문에 내모습이 야위어가요 아무에게도 말을 못하고 남 모르게 가슴아파요  우린 너무 쉽게 헤어졌어요 우린 너무 쉽게 헤어졌어요 한번쯤 다시 만나 생각해봐요 너무 쉽게 헤어졌어요  떠나가 버린 그대때문에 내모습이 야위어가요 아무에게도 말을 못하고 남 모르게 가슴아파요 우린 너무 쉽게 헤어졌어요 우린 너무 쉽게 헤어졌어요 한번쯤 다시 만나 생각해봐요 너무 쉽게 헤어졌어요
멋진인생,박정식,아리 아리 아리 동동  쓰리 쓰리 쓰리 동동    잘났다고 못났다고  누가 말했나  서로 믿고 사랑하면  그것이 멋진 인생  많고 많은 사람중에  우리 만남은  하늘에서 맺어주신  천생연분 일세  아리랑 쓰리랑  아라리가 났구나  아리 아리 아리 동동  쓰리 쓰리 쓰리 동동  아름다운 이 세상에 한번 왔다  가는 인생 멋지게 살아보세    아리 아리 아리 동동  쓰리 쓰리 쓰리 동동    잘난 사람 못난 사람  따로 있더냐  서로 믿고 사랑하면  그것이 멋진 인생  백짓장도 맛들며는 가볍다는데  세상살이 힘들거든  함께 살아봐요  아리랑 쓰리랑  아라리가 났구나  아리 아리 아리 동동  쓰리 쓰리 쓰리 동동  아름다운 이 세상에 한번 왔다  가는 인생 멋지게 살아보세  멋지게 살아보세
골목길,이재민,오늘밤은 너무 깜깜해 별도 달도 모두 숨어버렸어 니가 오는 길목에 나 혼자 서있네 혼자 있는 이 길이 난 정말 싫어 찬바람이 불어서 난 더욱 싫어 기다림에 지쳐 눈물이 핑 도네 이제 올 시간이 된 것도 같은데 이제 네 모습이 보일것도 같은데 혼자 있는 이 길이 아직도 쓸쓸해 골목길에서 널 기다리네 아무도 없는 쓸쓸한 골목길  오늘밤은 너무 깜깜해 별도 달도 모두 숨어버렸어 니가 오는 길목에 나 혼자 서있네 혼자 있는 이 길이 난 정말 싫어 찬바람이 불어서 난 더욱 싫어 기다림에 지쳐 눈물이 핑 도네 이제 올 시간이 된 것도 같은데 이제 네 모습이 보일것도 같은데 혼자 있는 이 길은 아직도 쓸쓸해 골목길에서 널 기다리네 아무도 없는 쓸쓸한 골목길 골목길 골목길 골목길 골목길 골목길 골목길 골목길 골목길
딱 좋아,송대관,사랑도 해 봤다 이별도 해 봤다 산전수전 다 겪어 봤다 눈물도 흘렸다 원망도 해 봤다 삶에 지쳐 쓰러져도 봤다 이 나이에 못할 게 뭐가 있을까 더도 말고 덜도 말고 지금이 딱 좋아 지난 일은 생각 말자 후회를 말자 더도 말고 덜도 말고 지금이 딱 좋아 한 때는 겁 없이 잘 나가도 봤다 무서울 게 없던 나였다 실패를 해 보고 욕심도 버렸다 이제 마음도 다 비워 버렸다 이 나이에 못할 게 뭐가 있을까 더도 말고 덜도 말고 지금이 딱 좋아 지난 일은 생각 말자 후회를 말자 더도 말고 덜도 말고 지금이 딱 좋아 이 나이에 못할 게 뭐가 있을까 더도 말고 덜도 말고 지금이 딱 좋아 지난 일은 생각 말자 후회를 말자 더도 말고 덜도 말고 지금이 딱 좋아 더도 말고 덜도 말고 지금이 딱 좋아
당돌한 여자,서주경,일부러 안 웃는거 맞죠 아하 나에게만 차가운거 맞죠 아하 알아요 그대 마음을 내게 빠질까봐 두려운거죠 그대는 그게 매력이에요 아하 관심 없는 듯한 말투 눈빛 아하 하지만 그대 시선은 나는 안보고도 느낄 수 있죠 집으로 들어가는 길인가요 그대의 어깨가 무거워 보여 이런 나 당돌한가요 술 한잔 사주실래요 야이야야야이 날 봐요 우리 마음 속이지는 말아요. 날 기다렸다고 먼저 얘기하면 손해라도보나요 야이야이야이 말해요. 그대 여자 되달라고 말해요 난 이미 오래전 그대 여자이고 싶었어요 - 간 주 중 - 애인이 없다는거 맞죠 아하 혹시 숨겨둔거 아니겠죠 아하 믿어요 그대의 말을 행여 있다 해도 양보는 싫어 그대는 그게 맘에 들어 여자 많은 듯한 겉모습에 사실은 아무에게나 마음주지 않는 그런 남자죠 집으로 들어가는 길인가요 그대의 어깨가 무거워 보여 이런 나 당돌한가요 술 한잔 사주실래요 야이야야야이 날 봐요 우리 마음 속이지는 말아요. 날 기다렸다고 먼저 얘기하면 손해라도보나요 야이야이야이 말해요. 그대 여자 되달라고 말해요 난 이미 오래전 그대 여자이고 싶었어요
애수,진시몬,아직도 모르겠어 난 정말  꿈이라 생각해야 하는지  너 떠난 그 길목에서 널 기다리는데  세월 모두 흘러가나 잊혀진건 아닌데  되돌아 오는 그길은 너무나도 멀었어  널 매일 생각했어  보이지 않는 환상을 쫓고있어  그리워 목이 메어 눈물흘려도 눈물닦아도  언젠간 돌아올거라 믿었는데  그대여 제발 내게로 돌아와줘요  내마음 오직 그대뿐인걸  꿈속에서도 눈을 떠봐도 온통 너의모습 그뿐인걸  널 매일 생각했어  보이지 않는 환상을 쫓고있어  그리워 목이 메어 눈물흘려도 눈물닦아도  언젠간 돌아올거라 믿었는데  그대여 제발 내게로 돌아와줘요  내마음 오직 그대뿐인걸  꿈속에서도 눈을 떠봐도 온통 너의모습 그뿐인걸
휴식을 위하여,장철웅,아무래도 난 돌아가야겠어 이곳은 나에게 어울리지않아 화려한 유혹 속에서 웃고 있지만 모든 것이 낯설기만 해 외로움에 길들여짐으로 차라리 혼자가 마음 편한 것을 어쩌면 너는 아직도 이해못하지 내가 너를 모르는 것처럼 언제나 선택이란 둘 중에 하나 연인 또는 타인 뿐인걸 그 무엇도 될 수 없는 나의 슬픔은 무심하게 바라만 보는 너 처음으로 난 돌아가야겠어 힘든건 모두가 다를게 없지만 나에게 필요한 것은 휴식 뿐이야 약한 모습 보여서 미안해  하지만 언젠가는 돌아올거야 휴식이란 그런거니까 내 마음이 넓어지고 자유로워져 너를 다시 만나면 좋을거야
