Title,Singer,Lyric
그댄 봄비를 무척 좋아하나요,배따라기,그댄 봄비를 무척 좋아하나요 나는요 비가오면 추억속에 잠겨요 그댄 바람소리 무척 좋아 하나요 나는요 바람불면 바람속을 걸어요 외로운 내가슴에 남 몰래 다가와 사랑 심어놓고 떠나간 그 사람을 나는요 정말 미워하지 않아요 그댄 낙엽지면 무슨 생각 하나요 나는요 둘이걷던 솔밭길 홀로 걸어요  그댄 봄비를 무척 좋아하나요 나는요 비가오면 추억속에 잠겨요 외로운 내가슴에 남 몰래 다가와 사랑 심어놓고 떠나간 그 사람을 나는요 정말 미워하지 않아요 그댄 낙엽지면 무슨 생각 하나요 나는요 둘이걷던 솔밭길 홀로 걸어요 솔밭길 홀로 걸어요 솔밭길 홀로 걸어요
개똥벌레,신형원,아무리 우겨봐도 어쩔 수 없네 저기 개똥무덤이 내 집인걸 가슴을 내밀어도 친구가 없네 노래하던 새들도 멀리 날아가네 가지마라 가지마라 가지말아라 나를 위해 한번만 노래를 해주렴 난나 나나나나 쓰라린 가슴 앉고 오늘밤도 그렇게 울다 잠이든다 마음을 다주어도 친구가 없네 사랑하고 싶지만 마음뿐인 걸 나는 개똥벌레 어쩔수없네 손을 잡고 싶지만 모두 떠나가네 가지마라 가지마라 가지말아라 나를 위해 한번만 손을 잡아주렴 아아 외로운 밤 쓰라린 가슴앉고 오늘밤도 그렇게 울다 잠이든다 가지마라 가지마라 가지말아라 나를 위해 한번만 손을 잡아주렴 아아 외로운밤 쓰라린 가슴앉고 오늘밤도 그렇게 울다 잠이든다 울다 잠이든다 오늘밤도 그렇게 울다 잠이든다
혜화동,동물원,오늘은 잊고 지내던 친구에게서 전화가 왔네 내일이면 멀리 떠나간다고 어릴 적 함께 뛰놀던 골목길에서 만나자 하네 내일이면 멀리 떠나간다고 덜컹거리는 전철을 타고 찾아가는 그 길 우리는 얼마나 많은 것을 잊고 살아가는지 어릴적 넓게만 보이던 좁은 골목길에 다정한 옛 친구 나를 반겨 달려 오는데 어릴 적 함께 꿈꾸던 부푼 세상을 만나자 하네  언젠가 돌아오는 날 활짝 웃으며 만나자하네 내일이면 아주 멀리간다고 덜컹거리는 전철을 타고 찾아가는 그 길 우리는 얼마나 많은 것을 잊고 살아가는지 어릴적 넓게만 보이던 좁은 골목길에 다정한 옛 친구 나를 반겨 달려 오는데 우린 얼마나 많은 것을 잊고 살아가는지 우린 얼마나 많은 것을 잊고 살아가는지
하드코어 인생아,옥상달빛,뭐가 의미 있나 뭐가 중요하나 정해진 길로 가는데 축 쳐진 내 어깨 위에 나의 눈물샘 위에 그냥 살아야지 저냥 살아야지 죽지 못해 사는 오늘 뒷걸음질만 치다가 벌써 벼랑 끝으로 어차피 인생은 굴러먹다 가는 뜬구름 같은 질퍽대는 땅바닥 지렁이 같은 걸 그래도 인생은 반짝반짝 하는 저기 저 별님 같은 두근대는 내 심장 초인종 같은걸 인생아  어차피 인생은 굴러먹다 가는 뜬구름 같은 질퍽대는 땅바닥 지렁이 같은 걸 그래도 인생은 반짝반짝 하는 저기 저 별님 같은 두근대는 내 심장 초인종 같은걸 인생아
나같은건없는건가요,추가열,그대여 떠나가나요 다시 또 볼수없나요 부디 나에게 사랑한다고 한번만 말해주세요 제발 부탁이있어요 이렇게 떠날거라면 가슴 속에 둔 네 맘 마져도 그대가 가져가세요 혼자 너 없이 살 수 없을거라 그대도 잘 알잖아요 비틀거리는 내 모습을 보면 그대맘도 아프잖아요 그대만 행복하면 그만인가요 더 이상 나 같은건 없는건가요 한번만 나를 한번만 나를 생각해주면 안되나요  혼자 너 없이 살 수 없을거라 그대도 잘 알잖아요 비틀거리는 내 모습을 보면 그대맘도 아프잖아요 그대만 행복하면 그만인가요 더 이상 나 같은건 없는건가요 한번만 나를 한번만 나를 생각해주면 안되나요 그래도 떠나가네요 붙잡을수는 없겠죠 부디 나에게 사랑했다고 한번만 말해 주세요
눈이 오네,10CM,눈이 오네 구름 같은 저만치 하얀 눈이 방울져 창가를 지나 사람들과 사람들의 그림 같은 기억에 앉아 녹아가네 한해 전에 그대와 내가 눈을 맞던 거리마다에 숨겨 놓은 기억들이 광선처럼 나를 뚫고 들어와 더욱 아프게 해 지나간 마음은 지나간 그대로 그대와 나만의 아름다웠던 그 나날들이 나는 두려워져 녹아 없어질까 난 무서워 눈이 오네 저만치 하얀 눈이 방울져 창가를 지나 사람들과 사람들의 그림 같은 기억에 앉아 녹아가네 지나간 마음은 지나간 그대로 그대와 나만의 아름다웠던 그 나날들이 나는 두려워져 녹아 없어질까 난 내가 없어질까 난 무서워 눈이 오네 눈이 방울 져 창가를 지나 사람들과 사람들의 그림 같은 기억에 앉아 녹아가네
곳에 따라 비,가을방학,일기예보엔 우산 그림이 제법 많다 전국이 흐리고 곳에 따라 비라 한다 당신이 서 있는 그 스튜디오 안은 아마 아니겠지만 창틀로 배어 오는 비 냄새 난 빈손으로 집을 나선다 우산 속으로 숨고 싶진 않아 어차피 이 비는 나 가는 곳 따라 어디든지 따라 와 이 비는 내 발길을 따라 어디든지 따라 와  전학 가던 날 아침엔 항상 이렇게 비가 오곤 했었지 같이 쓰자던 너의 작은 우산 괜찮아 이 비는 나 가는 곳 따라 어디든지 따라 와 이 비는 내 발길을 따라 어디든지 따라 와 사람들과 반대로 걷고 있네 얼마나 걸었는지 몰라 어느 샌가 나만 홀로 남아서 막다른 길을 향해 가 피할 길이 없어 피할 길이 없어 젖어도 되는 옷을 입고 젖어버린 신발은 벗고 젖은 마음을 쥐어 짠다 눈을 때리는 빗방울들 끝내 눈물은 나지 않고 식어버린 가슴은  식어버린 가슴은  이 비는 나 가는 곳 따라 어디든지 따라 와
안아줄게,스탠딩 에그,그런 날이 있지 눈물이 막 날 것 같은 그런 날 걷는 것마저 힘겹다고 느껴질 때 네 곁에 그 누구도 몰라줄 때 It's alright It's alright 내가 널 안아줄게 내 품에 안겨 마음껏 울어 안아줄게 It's alright It's alright 내가 다 들어줄게 아무에게도 말 못한 네 맘 내가 들어줄게 그런 날이 있지 모든 걸 다 놓고 싶은 그런 날 걸어가던 길이 버겁다고 느껴질 때 네 곁에 그 누구도 몰라줄 때 It's alright It's alright 내가 널 안아줄게 내 품에 안겨 마음껏 울어 안아줄게 It's alright It's alright 내가 다 들어줄게 아무에게도 말 못한 네 맘 내가 들어줄게 It's alright It's alright 내가 널 안아줄게 내 품에 안겨 마음껏 울어 안아줄게 It's alright It's alright 내가 다 들어줄게 아무에게도 말 못한 네 맘 내가 들어줄게
비밀연애,10CM,잠깐만요 살다보면 작은 비밀 하나쯤은 있어요 남들 몰래 이루는 사랑 생각만 해도 찌릿찌릿해요 지나갈 때 나에게만 그대 짙은 향기를 흘려줘요 내 귓가에 우리만이 알고 있는 휘파람을 불어요 집에 가는 척 몰래 전화해 안되긴 뭐가 안돼 다 돼요 우리는 오늘부터 아찔한 사이 좀 비밀스런 은밀한 관계 친구들이 못 보게 두 눈을 찡긋 그저 들키지만 말구요 이제 우리는 아찔한 사이 누구보다도 불타는 관계 친구들이 안 볼 때 허리를 슬쩍 근데 걸리지만 말구요 좀 있다 봐요 사람들과 어울릴 땐 적당한 거리를 유지해줘요 낯 뜨거운 애정표현은 약속해둔 비밀장소에서만 잠깐만요 내가 먼저 도착하면 있다 들어와줘요 아무 일도 없던 것처럼 태연하게 나를 지나쳐줘요 화장실 가는 척 잠깐 나와봐 비상계단 암호는 우리는 오늘부터 아찔한 사이 좀 비밀스런 은밀한 관계 친구들이 못 보게 두 눈을 찡긋 그저 들키지만 말구요 이제 우리는 아찔한 사이 누구보다도 불타는 관계 친구들이 안 볼 때 허리를 슬쩍 근데 걸리면 또 어때요 좀 있다 봐요 좀 있다 봐요 좀 있다 봐요 어디서 봐요
가르마,AKMU (악뮤),yob open this 머리스타일 하나로 다른 사람이 되다니 정말 놀라워 커튼 좀 열었다고 빛이 들어오는데 뭐가 놀라워 이게 누구야 헷갈려 너 지나가면 그 뒤로 다 입 벌려 왜긴 왜야 이리도 예뻐져서 다 쳐다보네 나도 이미 어쩔 수 없어 내가 진작에 자르라고 했잖아 you see 넌 너보다 내가 더 잘 알아 빨려 들어간다 빨리 들어간다 네 그 5대5 접전에 말려들어 간다 그동안 가렸던 네 얼굴을 보여줘 wow 내 맘을 돌려줘 보인다 보여 네 눈썹 그거 보려고 여기까지 달려왔어 물론 뻣뻣하고 미역 같던 앞머리도 나름 매력 있었어 뒷머린 줄 알고 쓰다듬다 만진 코가 아주 애교 있었어 머리스타일 하나로 다른 사람이 되다니 정말 놀라워 커튼 좀 열었다고 빛이 들어오는데 뭐가 놀라워 가르마 하나 바뀌었을 뿐인데 왜 이리 좋아 뭐 이리 고와 가르마 한번 바꿨을 뿐인데 느낌이 살아 너 때문에 내가 살아 벌써 봐봐 다 따라 하잖아 너나 누구 할 거 없이 다 갈라 막 seems everybody's got on your 가르마 그 어떤 신호불도 날 가로막지 못해 go straight on 너만 거침 싸구려 hair spray도 칙칙하면 칙칙하던 내 마음에 둥근 해를 맞게 하는걸 물론 전에도 좋았던 너지만 살짝 드러난 이마와 너의 눈망울은 like 치와와 I mean 귀여워 Wanna do 쓰담 쓰담 baby 못 살겠다 너 때문에 머리스타일 하나로 다른 사람이 되다니 정말 놀라워 커튼 좀 열었다고 빛이 들어오는데 뭐가 놀라워 가르마 하나 바뀌었을 뿐인데 왜 이리 좋아 뭐 이리 고와 가르마 한번 바꿨을 뿐인데 느낌이 살아 너 때문에 내가 살아 가르마 가르마 아직 가지마 곧 널 가지마
산다는건 다 그런게 아니겠니,여행스케치,너는 어떻게 살고 있니 아기 엄마가 되었다면서 밤 하늘에 별빛을 닮은 너의 눈빛 수줍던 소녀로 널 기억하는데 우-   그런 넌 어떻게 지내고 있니 남편은 벌이가 괜찮니 자나 깨나 독신만 고집하던 니가 나보다 먼저 시집갔을 줄이야 어머나 세상에-  산다는건 그런게 아니겠니 원하는 대로만 살수는 없지만 알수없는 내일이 있다는 건 설레는 일이야 두렵기는 해도 산다는건 다 그런거야 누구도 알수 없는것-  지금도 떡볶일 좋아하니 요즘도 가끔식 생각하니 자율학습 시간에 둘이 몰래나와 사먹다 선생님께 야단맞던 일 우-  아직도 마음은 그대로인데 겉 모습이 많이 변했지 하지만 잃어버린 우리의 모습은 우리를 닮은 아이들의 몫인걸   산다는건 그런게 아니겠니 원하는 대로만 살수는 없지만 알 수 없는 내일이 있다는건 설레는 일이야 두렵기는 해도 산다는건 다 그런거야 누구도 알수 없는것 -  산 다 는 건 다 그 런 거 야-  산다는건 다 그런거야 누구도 알수 없는것 -    
죽겠네 (Album Ver.),10CM,어떻게 해야 할지 몰라 웃질 않아도 아름다와 바라만 봐도 너무 좋아 죽겠네 코를 골아도 듣기 좋아 냄새가 나도 향기로와 씻지 않아도 너무 빛이 나서 죽겠네 이러다 정말 미쳐 돌아 버리면 어쩌나 이러다 진짜 숨이 덜컥 멎으면 어쩌나 그대의 눈가에 눈곱이 내게는 It's so nice so nice so nice 그대의 스타킹 뜯어진 구멍도 It's so nice so nice so nice 일분일초가 보석 같아 싸울 시간이 나질 않어 사랑만 해도 시간이 모질라서 죽겠네  이러다 정말 미쳐 돌아 버리면 어쩌나 이러다 진짜 숨이 덜컥 멎으면 어쩌나 그대의 잇몸에 김가루 내게는 It's so nice so nice so nice 그대의 가슴이 충분치 않아도 It's so nice so nice so nice 어떻게 해야 할지 몰라 웃질 않아도 아름다와 바라만 봐도 너무 좋아 죽겠네 죽겠네
웃는 것밖에 (With 예슬),스탠딩 에그,여기 있어 가장 가까운 곳에 거기서 바로 보이는 곳에 love is gone 할 수 있는건 없어 그냥 지금 이렇게 웃는 것 밖에 나 왜 있는 거야 두 사람 앞에 하필 우리가 자주 만나던 카페 맘에도 없는 말을 건넬 수밖에 둘이 잘 어울리네 먼저 일어나려다 다시 주저앉아 버렸어 내가 조금 늦었던 거야 어떡해 더 이상은 자신 없어 어제보다 더 멀리서 지켜보고 있어 내가 먼저 말했더라면 네 옆에 앉은 사람 나였을까 여기 있어 가장 가까운 곳에 거기서 바로 보이는 곳에 love is gone 할 수 있는 건 없어 그냥 지금 이렇게 웃는 것 밖에 나 왜 있는 거야 아직 네 앞에 가까이 앉고 싶어 바로 네 옆에 이젠 말하고 싶어 더 늦기 전에 나도 너를 좋아해 먼저 일어나려다 다시 주저앉아 버렸어 내가 조금 늦었던 거야 어떡해 더 이상은 자신 없어 어제보다 더 멀리서 지켜보고 있어 내가 먼저 말했더라면 네 옆에 앉은 사람 나였을까 여기 있어 가장 가까운 곳에 거기서 바로 보이는 곳에 love is gone 할 수 있는건 없어 그냥 지금 이렇게 웃는 것 밖에 여기 있어 가장 가까운 곳에 거기서 바로 보이는 곳에 love is gone 할 수 있는건 없어 그냥 지금 이렇게 웃는 것 밖에
살다보면,권진원,살다보면 괜시리 외로운 날 너무도 많아 나도 한번 꿈 같은 사랑 해봤으면 좋겠네 살다보면 하루하루 힘든일이 너무도 많아 가끔 어디 혼자서 훌쩍 떠났으면 좋겠네 수 많은 근심 걱정 멀리 던져 버리고 언제나 자유롭게 아름답게 그렇게 내일은 오늘보다 나으리란 꿈으로 살지만 오늘도 맘껏 행복했으면 그랬으면 좋겠네 살다보면 괜시리 외로운 날 너무도 많아 나도 한번 꿈 같은 사랑 해봤으면 좋겠네 살다보면 하루하루 힘든일이 너무도 많아 가끔 어디 혼자서 훌쩍 떠났으면 좋겠네 수 많은 근심 걱정 멀리 던져 버리고 언제나 자유롭게 아름답게 그렇게 내일은 오늘보다 나으리란 꿈으로 살지만 오늘도 맘껏 행복했으면 그랬으면 좋겠네 그랬으면 좋겠네 그랬으면 좋겠네
연애상담인듯,헤르쯔 아날로그 (Herz Analog),남자들은 다 그런가요 원래 처음과는 다른가요 잡은 고기에는 먹이를 안 준다는데 내가 딱 그 꼴이에요 나도 연애를 해봤잖니 원래 처음과는 다른 거지 맨날 보다 보니 마음이 식은 거야 너도 사실 알고 있잖아 하지만 난 좀 달라 다른 남자와는 달라 네가 알고 있던 다른 남자와는 달라 여튼 난 달라 여자들은 왜 그런 거니 화난 이유를 왜 꼭꼭 숨기니 입만 튀어나오면 난 바짝 쫄아 자꾸 눈치 보게 되는 걸 여자들은 좀 복잡해요 여자들끼리도 그래요 말하지 않아도 알아줄 때까지 가만 지켜볼 거예요 하지만 난 좀 달라 다른 여자와는 달라 네가 알고 있던 다른 여자와는 달라 여튼 난 달라 속고 속고 또 속고 또 속고 속는 속고 또 속는 이야기 속이고 속이고 속이고 속이는 계속 반복될 이야기 근데 너라면 달라 널 생각하면 달라 내가 알고 있던 다른 사람과는 달라 여튼 넌 달라 근데 너라면 달라 다르긴 뭐가 달라 널 생각하면 달라 널 생각하면 내가 알고 있던 다른 사람과는 달라 여튼 넌 달라
오필리아 (Ophelia),심규선 (Lucia),그대의 낱말들은 술처럼 달기에 나는 주저 없이 모두 받아 마셔요 내가 하는 말을 나조차 못 믿을 때도 너는 나를 다 믿었죠 어떤 때에 가장 기쁨을 느끼고 어떤 때에 가장 무력한지 나 자신도 알지 못 했던 부분과 나의 모든 것에 관여되고 있어 나는 녹지 않는 얼음으로 당신을 조각해서 두 팔로 끌어안고 절대 놓지 않을 거예요 내 미련함을 탓해도 돼요 가슴이 시려와도 나는 기쁠 거예요 이제 그만 악마가 나를 포기하게 하시고 떠났다가 다시 오라 내게 머물지 말고 부유한 노예 녹지 않는 얼음 타지 않는 불 날이 없는 칼 화려한 외면 피 흘리는 영혼 하나인 극단 그것들의 시 나는 녹지 않는 얼음으로 당신을 조각해서 두 팔로 끌어안고 절대 놓지 않을 거예요 내 미련함을 탓해도 돼요 가슴이 시려와도 나는 기쁠 거예요 그래 녹지 않는 얼음처럼 아픔을 마비하고 고통을 무감케 해 함께 할 수 없을 거예요 서로를 찢고 할퀼 거예요 가슴이 시려와도 나는 모를 거예요 그대의 낱말들은 그대의 낱말들은
비오는 아침,재주소년,한참이나 귀를 귀울여야 들을 수 있는 창 밖의 빗소리에 조금이나마 행복해진 나의마음 말하려 창틈으로 손을 내밀어  *빗방울을 쓰다듬고 시원한 바람에 비에 젖은 향기 밀려와 무거웠던 나의 어깨에도 음~ 빗물이 흐르네 무거웠던 나의 어깨에도 음~ 빗물이 흐르네  음~ rainy morning~ 음~ rainy morning~ rainy morning~ rainy morning~
넌 행복해,소란 (SORAN),너는 행복해? 마치 아무런 기억도 아무 걱정도 없는 것처럼 건강하고 웃고  벌써 자겠지? 마치 우리의 기억이 네겐 아무 의미 없는 듯이 후회하고 널 걱정하며 잠 못 드는 나와는 달리  넌 충분히 그럴 거잖아 나 없이도 살만하잖아 원래 미련하고 바보 같은 성격이라서 안타깝게도 난 못 그래  정말 행복해? 우리 함께 했던 많은 날들이 거짓말처럼 넌 충분히 그럴 거잖아 나 없이도 살만하잖아 원래 미련하고 바보 같은 성격이라서 아직까지도 난 못 그래  넌 뭐가 그렇게 괜찮아 내가 이렇게나 아프잖아 나도 뭐가 뭔지 모든 것이 엉망이어서 이렇게 혼자 묻는 거야 넌 충분히 그럴 거잖아 나 없이도 살만하잖아  너는 행복해. 나를 좋아했던 일도 사랑한 적도 없는 것처럼 건강하고 웃고.
순간의 순간,안녕하신가영,하지 않아도 되는 생각들만 잔뜩 떠오르던 날이었는데 유난히 한가로웠던 오후에 문득 네가 없던 날이었지 일상의 많은 순간들에 네가 있고 없기도 하지만 내가 좋아하던 순간들엔 항상 널 생각하던 내가 있어 이제는 나를 찾아야겠다고 생각한 순간 어쩌면 너와 내가 처음 이별하는 순간 끝내 이별을 말했던 순간 내가 원했지만 원치 않았던 건 혼자만으로 살아가기에는 그동안 내가 너무 많이 너를 사랑했기 때문에 이별하는 순간 순간의 순간에 네가 있고 순간의 순간에 내가 없고 잠깐의 순간에 우리가 있었고 영원한 순간에 우리가 없었고 이제는 나를 찾아야겠다고 생각한 순간 어쩌면 너와 내가 처음 이별하는 순간 끝내 이별을 말했던 순간 내가 원했지만 원치 않았던 건 혼자만으로 살아가기에는 그동안 내가 너무 많이 너를 사랑했기 때문에 이별하는 순간 순간의 순간에 네가 있고 순간의 순간에 내가 없고 잠깐의 순간에 우리가 있었고 영원한 순간에 우리가 없었고 순간의 순간에 네가 있고 순간의 순간에 내가 없고 이별하는 순간 끝내 이별을 말했던 순간
한 여름 밤의 꿈,어쿠스틱 콜라보,한 여름 밤 꿈처럼 사랑은 떠나가고 이별만이 남아서 나를 돌아보네요 마치 한 여름 밤의 꿈처럼 사랑은 이렇게도 나를 떠나가고 떠나는 파도를 보며 사랑도 함께 보내요 한 여름 밤 꿈처럼 내 몸을 스쳐 지나간 바람처럼 사랑은 이렇게 왔다 나도 모르게 지나가는 바람처럼 한 여름 밤 꿈처럼 내 몸을 스쳐지나간 바람처럼 사랑은 이렇게 왔다 나도 모르게 지나가네요 한 여름 밤 꿈처럼 그냥 스치고 지나간 바람처럼 이렇게 내 맘을 이렇게 내 맘을 갈갈이 찢어놓고 가네요 사랑이 이렇게도 어려운 건 줄 난 몰랐죠 달콤했던 순간만을 바라보며 그렇게 사랑을 하던 게 이별로 변해 사랑은 순간처럼 내 볼을 스쳐 지나간 바람처럼 다시 돌아오지 않을 그곳으로 찾아가지 못할 그곳으로 떠나가버렸죠
일종의 고백,이영훈,사랑은 언제나 내 마음대로 되지 않았고 또 마음은 말처럼 늘 쉽지 않았던 시절 나는 가끔씩 이를테면 계절 같은 것에 취해 나를 속이며 순간의 진심 같은 말로 사랑한다고 널 사랑한다고 나는 너를 또 어떤 날에는 누구라도 상관 없으니 나를 좀 안아 줬으면 다 사라져 버릴 말이라도 사랑한다고 날 사랑한다고 서로 다른 마음은 어디로든 다시 흘러갈테니 마음은 말처럼 늘 쉽지 않았던 시절
커피 한잔 할까?,포스트맨(Postmen),혹시 내일 뭐해 커피한잔 할까 너도 딱히 할일 없다는 거 알아 튕기지 좀 말고 시간 한번 내봐 알고 보면 나 괜찮은 남자야 어딜 갈까 뭘 먹을까 고민 고민해 니가 정말 맘에 들면 좋을 텐데 월요일엔 커피한잔 화요일엔 영화 한편 우리 둘이서 uh uh 내일부터 말은 놓기로 해 수요일은 쇼핑 목요일은 건너뛰고 금요일엔 uh uh 남산으로 우리 드라이브나 갈까 잘 먹는 게 뭐야 내가 요리 좀 해 니가 좋아하는 건 다 해줄게 어떡하면 니가 올까 고민 고민해 너의 맘이 움직이면 좋을 텐데 월요일엔 커피한잔 화요일엔 영화 한편 우리 둘이서 uh uh 내일부터 말은 놓기로 해 수요일은 쇼핑 목요일은 건너 뛰고 금요일엔 uh uh 남산으로 우리 드라이브나 갈까 매일 너와 함께 있고 싶어 토요일엔 잠실구장 일요일엔 한강 가서 햇살 좋은 날 uh uh 바람 쐬며 자전거나 탈까 봄엔 벚꽃 구경 여름 가고 가을 겨울 지나가도 uh uh 너와 영원히 연애하고 싶어 oh 둘이서 uh uh 내일부터 말은 놓기로 해 뜬금 없겠지만 어이없어 하겠지만 다가갈게 uh uh 내일 뭐해 우리 커피나 할까
내 모습 이대로,제이레빗(J Rabbit),늘 모든 상황에서 포기하지 않는 것 그래 쉬운 일은 아니지 다 멈추고 싶을 때 할 수 있다는 말은 그래 말론 참 쉬운 얘기 모든 것이 한순간 버겁고 하루가 허무 할 땐 점점 나를 잃어가 아무것도 할 수 없는 나 다시 웃을 수 있게 세상에 노래 할래 어두운 내 눈 밝게 비추는 노래 새로운 나 다시 꿈 꿀 수 있게 오늘을 이겨 볼래 이 모습 그대로를 사랑할게 내 모습 이대로 원치 않는 상황과 사람들 뒤섞인 시간은 뒤로 내 안의 나를 찾아 좁은 길을 따라 떠나서 다시 웃을 수 있게 세상에 노래 할래 어두운 내 눈 밝게 비추는 노래 새로운 나 다시 꿈 꿀 수 있게 오늘을 이겨 볼래 이 모습 그대로를 사랑할게 내 모습 이대로 oh 나 다시 웃을 수 있게 세상에 노래 할래 어두운 내 눈 밝게 비추는 노래 새로운 나 다시 꿈 꿀 수 있게 오늘을 이겨 볼래 이 모습 그대로를 사랑할게 내 모습 이대로 언제나 사랑할게 내 모습 이대로
우린 지금 어디쯤에 있는 걸까,랄라스윗 (lalasweet),오늘이 된 어제처럼 쌓여가는 시간들도 내뱉는 숨결까지도 아름다웠던 날들도 지나간 네 추억마저 지우고 싶던 내게도 따뜻한 미소로 나를 안아주던 너에게도 뜨거웠던 마음들이 잠들어 갈 곳을 잃어 단 한 번도 뜨겁지 않았던 것처럼 낯선 모습을 한 우린 지금 어디쯤에 있는 걸까 더는 갈 수 없는데 지울 수도 남길 수도 없는 너의 흔적만 남았는데 뜨거웠던 마음들은 하나 둘 사라져가고 다른 생각 다른 눈빛의 서로를 바라보고 있는 우린 지금 어디쯤에 있는 걸까 더는 갈 수 없는데 지울 수도 남길 수도 없는 너의 흔적만 남았는데 우린 지금 어디쯤에 있는 걸까 더는 갈 수 없는데 지울 수도 남길 수도 없는 너의 흔적만 남았는데
자러간다,리차드파커스,오늘도 저 달에 널 물으면 하루가 또 가겠지 이젠 이것도 버릇이 됐어 내 기도처럼 아침에 눈 뜨면 넌 내 곁에 있겠지 한심해도 난 믿어 본다 내 귀에 속삭이던 비밀도 손끝이 닿았던 여름도 아무 일 없다는 듯 외면한다 말로 할 수 없는 이 마음은 노트에 가둬 둔 채 이제 그만 난 자러간다 내일도 저 달에 널 물으며 긴긴 밤을 새겠지 소용 없단 걸 잘 알면서도 되감기 없는 영화 속에 우린 멈춰 섰고 차마 더는 볼 수가 없다 내 귀에 속삭이던 비밀도 손끝이 닿았던 여름도 아무 일 없다는 듯 외면한다 말로 할 수 없는 이 마음은 노트에 가둬 둔 채 이제 그만 난 자러간다 내 귀에 속삭이던 비밀도 손끝이 닿았던 여름도 아무 일 없다는 듯 외면한다 말로 할 수 없는 이 마음은 노트에 가둬 둔 채 이제 그만 난 자러간다 말로 할 수 없는 이 마음은 노트에 가둬 둔 채 이제 그만 난 자러
언젠가 너로 인해,가을방학,아주 조그만 눈도 못 뜨는 널 처음 데려오던 날 어쩜 그리도 사랑스러운지 놀랍기만 하다가 먹고 자고 아프기도 하는 널 보며 난 이런 생각을 했어 지금 이 순간 나는 알아 왠지는 몰라 그냥 알아 언젠가 너로 인해 많이 울게 될 거라는 걸 알아 궁금한 듯 나를 바라보는 널 보며 난 그런 생각을 했어 아주 긴 하루 삶에 지쳐서 온통 구겨진 맘으로 돌아오자마자 팽개치듯이 침대에 엎어진 내게 웬일인지 평소와는 달리 가만히 다가와 온기를 주던 너 지금 이 순간 나는 알아 왠지는 몰라 그냥 알아 언젠가 너로 인해 많이 울게 될 거라는 걸 알아 너의 시간은 내 시간보다 빠르게 흘러가지만 약속해 어느 날 너 눈 감을 때 네 곁에 있을게 지금처럼 그래 난 너로 인해 많이 울게 될 거라는 걸 알아 하지만 그것보다 많이 행복할 거라는 걸 알아 궁금한 듯 나를 보는 널 꼭 안으며 난 그런 생각을 했어
너의 존재 위에,심규선 (Lucia),어떤 슬픈 밤 숨을 곳 없는 나 어긋나는 일을 저질렀지만 이상하게도 부끄럽거나 두렵지도 않아 맹세컨대 난 그게 뭔지조차도 몰랐으니까 잠들기 전 늘 소용없는 기도 신조차도 나를 사랑하지 않으실까 봐 두려웠어 늘 원하시는 대로 맹세컨대 난 그게 옳은 일이라고 믿었으니까 너의 존재 위에 무언가를 너의 존재 위에 무언가를 두지마 어떤 내일도 오늘을 대신할 순 없어 그보다 더 소중한 너의 존재 위에 난 참 바보처럼 쫓았지 보이지 않는 허상을 잡히지 않는 안개를 두 손에 쥐려고 애를 썼네 불행함의 이유를 이 괴로움의 시간을 다 견뎌내려 하지마 바로 지금 이 순간부터 너의 존재 위에 무언가를 너의 존재 위에 무언가를 두지마 꿈도 명예도 어제와 불확실한 내일 그보다 더 소중한 닥친 내일이 어깨를 짓눌러 멍든 어제가 발목을 잡아도 모든 이유를 이해할 때까지 너의 존재 위에 너의 현재 위에 무언가 무언가를 너의 존재 위에 무언가를 두지마 어떤 약속도 아무도 대신할 수 없는 무엇보다 더 소중한 너의 존재 위 너의 존재 위 너의 존재 위에
아침이슬,양희은,긴 밤 지새우고 풀잎마다 맺힌 진주보다 더 고운 아침 이슬처럼 내 맘에 설움이 알알이 맺힐 때 아침 동산에 올라 작은 미소를 배운다 태양은 묘지 위에 붉게 떠오르고 한낮에 찌는 더위는 나의 시련일지라 나 이제 가노라 저 거친 광야에 서러움 모두 버리고 나 이제 가노라 내 맘에 설움이 알알이 맺힐 때 아침 동산에 올라 작은 미소를 배운다 태양은 묘지 위에 붉게 떠오르고 한낮에 찌는 더위는 나의 시련일지라 나 이제 가노라 저 거친 광야에 서러움 모두 버리고 나 이제 가노라
It's Christmas Day,로이킴,It’s Christmas day 고개를 숙였던 수많은 꽃들이 드디어 하얗게 피어 오르죠 It’s Christmas day 흔하디 흔했던 가난한 마음에 따뜻한 향기가 피어 오르죠 수줍어 말 못했었던 내 안에 숨겨 왔었던 사랑 한단 그 말 이젠 말 할게요 Cause It’s Christmas day It’s Christmas day 아무렇지 않았던 집 앞의 벤치가 괜히 더 내 맘을 외롭게 하죠 It’s Christmas day 그리울 지 몰랐던 그대의 온기가 다시 또 내 맘을 시리게 하죠 수줍어 말 못했었던 내 안에 숨겨 왔었던 사랑 한단 그 말 이젠 말 할게요 Cause It’s Christmas day 오늘을 기다려왔던 내 안에 아껴왔었던 사랑 한단 그 말 이젠 말 할게요 Cause It’s Christmas day Cause It’s Christmas day Cause It’s Christmas day Cause It’s Christmas day
