Title,Singer,Lyric
파란,코요태,Groove Groove Keep on grooving Don`t you stop come on Keep it moving The Time is now and I feel alright I`ve been waiting all week and tonight is the night Rock the beat can you feel the heat lf you want some more then get off your seat Groove Groove Keep on grooving Don`t you stop Keep on moving 누군가 네게 생겼다는 그 사실을 처음 나 알게 됐을땐 너무도 큰 충격이었어 나보다 대체 더 난게 뭐야 날 버리고 갈 만큼 대단한 거니 누군지 한번 보고 싶어 그녈 나 몰래 만날때마다 한번도 죄책감 같은 것 없었니 내게 이럴수는 없는거야 정말 나쁜 사람 니가 나가줘 내 맘 속에서 나 혼자 널 지워내기가 힘들어 차마 내가 먼저 너를 떠날 수 없으니 Now every take a look around Party over here and there let me see you bounce What you gonna do huh Just sit around Get up and move to the techno sound 나보다 대체 더 난게 뭐야 날 버리고 갈 만큼 대단한 거니 누군지 한번 보고 싶어 그녈 나 몰래 만날때마다 한번도 죄책감 같은 것 없었니 내게 이럴수는 없는거야 정말 나쁜 사람 니가 나가줘 내 맘 속에서 나 혼자 널 지워내기가 힘들어 차마 내가 먼저 너를 떠날 수 없으니 묻고 싶은 얘기가 있어 나를 사랑은 했니 지금 그녀만큼 한때는 나도 다시 내게로 돌아온다면 내 곁에 돌아와 주기만 한다면 이젠 정말 잘 할것 같은데 너무 멀리갔니 니가 말해줘 나의 옆에서 영원히 널 기다리지도 말라고 나도 깨끗히 널 포기해버릴 수 있도록 나도 깨끗히 널 포기해버릴 수 있도록
피어나,가인,나 말이야 못다 핀 꽃 한 송이야 그런 날 피워낸 sunshine 매끄러운 motion chemical blue ocean 이렇게 좋을 건 뭐니 날 갖고 뭘 했던 거니 나른했던 그 늦은 밤 반짝 눈을 뜬 건 단 한 번의 kiss speak up speak up speak up speak speak up speak up speak you can make me high you can make me fly 자꾸 보고싶어서 듣고 싶어서 갖고 싶은 너의 모든 그 ah ah ah you're my wonderland you're my whole new world 별이 쏟아지던 너의 언덕에서 우리 둘이서 ah ah ah now I am 니 손에 핀 한 송이야 깨어나버린 my neuron 어떡하지 나 이런 건 정말 첨이야 시선 따윈 알게 뭐니 수군대는 쟨 또 뭐니 넌 내가 선택한 우주 안아줄래 would you 니 안에 숨게 좋을까 뭘까 좋을까 넌 fake한 걸까 넌 you can make me high you can make me fly 자꾸 보고싶어서 듣고 싶어서 갖고 싶은 너의 모든 그 ah ah ah you're my wonderland you're my whole new world 별이 쏟아지던 너의 언덕에서 우리 둘이서 ah ah ah speak up speak up speak up speak speak up speak up speak up speak 네게 잡힌 내 손 예뻐 eh eh 널 부를 땐 입술이 예뻐 eh eh you're the magic oh you're the wonderland 자꾸 너를 부르다 잠들었던 별이 쏟아지던 아름다운 그 ah ah ah I love you it's the love 그저 꿈이었던 너의 환상들을 내게 말해줘 ah ah ah 이렇게 좋을 건 뭐니 날 갖고 뭘했던 거니 나른해지는 오늘 밤 난 다시 피어나 oh 나랑만 Kiss
챔피언,싸이 (PSY),진정 즐길줄 아는 여러분이 이 나라의 챔피언입니다 하 모두의 축제 서로 편가르지 않는것이 숙제 소리 못질르는 사람들 오늘 술래 다같이 빙글 빙글 강강 수월래 강강수월래 함성이 터져 메아리 커져 파도 타고 모두에게 퍼져 커져 아름다운 젊음이 갈라져 있던 땅덩어리 둥글게 둥글게 돌고 도는 물레 방아 인생 사나인데 가슴쫙펴고 화끈하게 손뼉을 치면서 노래를 하면서 이것보소 남녀노소 좌우로 흔들어 챔피언 소리지르는 니가 챔피언 음악에 미치는 니가 챔피언 인생 즐기는 니가 챔피언 니가 챔피언 니가 챔피언 소리지르는 니가 챔피언 음악에 미치는 니가 챔피언 인생 즐기는 니가 챔피언 전경과 학생 서로 대립했었지만 나인같애 고로 열광하고 싶은 마음 같애 오늘부로 힘을 모아 합세 하나로 합체 모두 힘을 길러 젊음을 질러 자유로운 외침이 저기 높은 하늘을 찔러 소리를 질러 우리는 제도권 킬러 둥글게 둥글게 돌고 도는 물레 방아 인생 사나인데 똑같이 모두 어깨동무 손뼉을 치면서 노래를 하면서 파벌없이 성별없이 앞뒤로 흔들어 챔피언 소리지르는 니가 챔피언 음악에 미치는 니가 챔피언 인생 즐기는 니가 챔피언 니가 챔피언 니가 챔피언 소리지르는 니가 챔피언 음악에 미치는 니가 챔피언 인생 즐기는 니가 챔피언 질러볼까 더 크게 뛰어올라 더 높게 내일 걱정은 내일모레 오늘 미쳐보게 둥글게 둥글게 돌고 도는 물레 방아 인생 한방인데 바람따라 구름따라 손뼉을 치면서 노래를 하면서 주먹을 쫙피고 하늘로 아래위로 흔들어 챔피언 소리지르는 니가 챔피언 음악에 미치는 니가 챔피언 인생 즐기는 니가 챔피언 니가 챔피언 니가 챔피언 소리지르는 니가 챔피언 음악에 미치는 니가 챔피언 인생 즐기는 니가 챔피언
I Got A Boy,소녀시대 (GIRLS' GENERATION),Ayo GG Yeah Yeah 시작해 볼까 어머 얘 좀 봐라 얘 무슨 일이 있었길래 머릴 잘랐대 응 어머 또 얘 좀 보라고 머리부터 발끝까지 스타일이 바뀌었어 왜 그랬대 궁금해 죽겠네 왜 그랬대 말해 봐봐 좀 Ha Ha Let me introduce myself Here comes trouble 따라 해 오 오오 예 오 오오 예 오 너 잘났어 정말 지가 뭔데 웃겨 너무 콧대 센 거 아니 나보고 평범하단다 얘 어 그 남자 완전 맘에 들었나 봐 말도 안돼 말도 안돼 너무 예뻐지고 섹시해 졌어 그 남자 때문이지 물어볼 뻔 했다니까 너 바꾼 화장품이 뭔지 사실 나 처음 봤어 상처 입은 야수 같은 깊은 눈 얘기만 해도 어질 했다니까 너 잘났어 정말 잘났어 정말 오 오오 예 오 오오 예 오 너 잘났다 정말 오 오오 예 오 오오 예 오 너 잘났어 정말 Ayo Stop Let me put it down another way I got a boy 멋진 I got a boy 착한 I got a boy handsome boy 내 맘 다 가져간 I got a boy 멋진 I got a boy 착한 I got a boy awesome boy 완전 반했나 봐 아 내 왕자님 언제 이 몸을 구하러 와 주실 텐가요 하얀 꿈처럼 날 품에 안아 올려 날아가 주시겠죠 나 깜짝 멘붕이야 그 사람은 내 민 낯이 궁금하대 완전 맘에 들어 못 이긴 척 보여줘도 괜찮을까 오우 절대로 안되지 그치 그치 우리 지킬 건 지키자 맞지 맞지 그의 맘을 모두 가질 때까지 이건 절대로 잊어버리지 말라고 오 오오 예 오 오오 예 오 밤을 새도 모자라 다 다 오 오오 예 오 오오 예 오 우리 최고 관심사 다 다 내 말 들어봐 그 아이 너네 알지 좀 어리지만 속은 꽉 찼어 어떨 땐 오빠처럼 듬직하지만 애교를 부릴 땐 너무 예뻐 죽겠어 오 오오 예 오 오오 예 오 너 미쳤어 미쳤어 오 오오 예 오 오오 예 오 너 미쳤어 미쳤어 난 정말 화가 나 죽겠어 내 남잔 날 여자로 안보는 걸 막연할 땐 어떡하면 내가 좋겠니 질투라도 나게 해볼까 속상해 어떡해 나 말도 안 돼 말도 안 돼 Don't stop Let’s bring it back to 140 I got a boy 멋진 I got a boy 착한 I got a boy handsome boy 내 맘 다 가져간 I got a boy 멋진 I got a boy 착한 I got a boy awesome boy 완전 반했나 봐 언제나 내 곁엔 내편이 돼주고 귀 기울여주는 너 너 난 이대로 지금 행복해 잘 될 거니까 I got a boy 멋진 I got a boy 착한 I got a boy handsome boy 내 맘 다 가져간 I got a boy 멋진 I got a boy 착한 I got a boy awesome boy 완전 반했나 봐 I got a boy 멋진 I got a boy 착한 I got a boy handsome boy 내 맘 다 가져간 I got a boy 멋진 I got a boy 착한 I got a boy awesome boy 완전 반했나 봐 I got a boy 멋진
천생연분,솔리드,너무 너무 예쁘다고 해도 너를 떠올리며 거절했지만 이번 한 번 뿐이라는걸 맹세해 약속을 정하고 그 날이왔어 신경써서 옷도 입고 머리도 하고 오랜만에 하는 소개팅에서 무슨 말을 할까 고민도 하고 널 만날때완 다른 느낌에 설레임을 안고 집을 나섰지 날씨도 좋고 기분도 좋고 아무튼 이래저래 좋았던거야 나를 믿고있는 너에게 정말 미안한 마음 뿐이야 이번 한 번만 용서해 십 분 정도 먼저 도착해서 어떤 여자일까 상상을했어 예뻤으면 키도 컸으면 좋겠어 혹시나 하고 주위를 살피고 흐르는 노래를 따라불렀어 드디어 내 친구의 모습보이고 난 수줍어 고개를 숙였여 국민학교 동창이란 친구얘기에 인사를 하려고 고개를 드니 내 앞에 있는건 다름아닌 너 황당한 나보다 더 당황하는 너 서로 믿고 있던 너와 나 그냥 맘껏 웃어 버렸어 서로 용서해 이번만 이래서 우리는 어쩔수가 없나봐 서로의 눈을 피해 만나보아도 결국엔 이렇게 우리 둘이서 또 만나게 되어있는 거잖아 이렇게 예쁜 너의 곁엔 이렇게 착한 내가 있었어 우리는 결코 헤어질 수 없어 영원히 사랑할 수 밖에 없어 그렇게 미안해 하지마 예쁜 추억을 만든것뿐야 너를 사랑해 영원히 난 너를 사랑해 난 너를 사랑해
내꺼하자,인피니트,지켜봐 왔잖아 니 사랑을 긴 이별을 늘 상처받을 바엔 난 게 나아 똑바로 봐 우는게 싫어서 그래 아픈게 힘들어 그래 그런 널 볼 때마다 내꺼 하자 내가 널 사랑해 어 내가 널 걱정해 어 내가 널 끝까지 책임질게 내꺼 하자 니가 날 알잖아 어 니가 날 봤잖아 어 내가 널 끝까지 지켜줄게 Do you hear me Do you hear me oh 젖은 기억 박힌 눈길 끝 내 품에서 죽길 바래 잘린 마음이 흘린 눈물 삼키는 건 나지막이 들린 너라도 감추는 나 넘친다 생각해 넌 나에게 늘 그랬어 니 상처가 늘수록 커지는 맘 내게로 와 웃는게 좋아서 그래 편하게 해주려 그래 적어도 나만은 널 내꺼 하자 내가 널 사랑해 어 내가 널 걱정해 어 내가 널 끝까지 책임질게 같이 가자 힘든길 걷지마 어 쉽지 않았잖아 어 다시는 그런 널 보기 싫어 내꺼 하자 내가 널 사랑해 어 내가 널 걱정해 어 내가 널 끝까지 책임질게 다투진 않을까 상처 또 안을까 끊임 없는 아픈 고리에 항상 소리 없는 전쟁 넌 무리해 걱정의 방패로 난 니 앞에 나는 달 처럼 니 주윌 돌고 돌아 불이 꺼져 버린 니 사랑은 놓고 날 봐 깊이 패여 버린 상처 덮어줄게 웃게할게 내걸로 만들게
너 때문에 미쳐,티아라,봐도 봐도 봐도 내가 봐도 봐도 보고싶어 너 땜에 온종일 미쳐 내 영혼마저 미쳐 꽂혀 꽂혀 꽂혀 내가 너에게로 꽂혀 꽂혀 끌리는 내 몸이 꽂혀 너 땜에 내가 미쳐 내 향기에 니 감각을 느껴봐 은근히 감싸는 너는 Sexy shadow 멀쩡하게 뛰고 있는 심장이 다 망가질듯이 너는 Make me crazy Oh oh oh oh oh oh oh oh 철없게 철없게 철없게 철없게 철없게 철없게 살다가 미쳐 Oh oh oh oh oh oh oh oh 철없게 철없게 철없게 철없게 철없게 살다가 내가 미쳐 Sexy shadow Make me crazy 돌아 돌아 돌아 내가 이러다가 내가 돌아 너 땜에 온종일 돌아 내 영혼마저 돌아 어질 어질 어질 눈이 내 머리가 아찔 아찔 끌리는 내몸이 미쳐 너 땜에 내가 미쳐 내 향기에 니 감각을 느껴봐 은근히 감싸는 너는 Sexy shadow 멀쩡하게 뛰고 있는 심장이 다 망가질듯이 너는 Make me crazy Oh oh oh oh oh oh oh oh 철없게 철없게 철없게 철없게 철없게 철없게 살다가 미쳐 Oh oh oh oh oh oh oh oh 철없게 철없게 철없게 철없게 철없게 살다가 내가 미쳐 내 향기에 니 감각을 느껴봐 은근히 감싸는 멀쩡하게 뛰고 있는 심장이 다 망가질듯이 Hey come on 오늘밤 꽂혀 버릴것 같어 나 미쳐 버릴것 같어 너와나 돌아돌아 따라라라 오늘밤 둘이서 Take it 쫄깃한 느낌을 Make it 유혹의 빠져봐 손발을 Do it 온몸을 던져 Like it Oh oh oh oh oh oh oh oh 철없게 철없게 철없게 철없게 철없게 철없게 살다가 미쳐 Oh oh oh oh oh oh oh oh 철없게 철없게 철없게 철없게 철없게 살다가 내가 미쳐 Oh oh oh oh oh oh oh oh 철없게 철없게 철없게 철없게 철없게 철없게 살다가 미쳐 Oh oh oh oh oh oh oh oh 철없게 철없게 철없게 철없게 철없게 살다가 내가 미쳐 Oh oh oh oh oh oh oh oh Oh oh
A,레인보우,A AAA A AAA A AAA Just U`r collection line ez acess line 스스로 매인 A A A A 그렇게 갇혀서 쌓인 니 깊숙히 패인 나아아 나아아 나아아 오 그저 감출 뿐야 허술한 포장에 훌쩍 숨겨버린 너의 현란한 스타일 허울 좋은 허상 일뿐 진실이 될 수 없어 널 내리 누르고 또 조르고 뭘 모르고 또 바라고 있어 A oh oh oh oh oh oh oh woo Just A A oh oh oh oh oh oh oh woo Love 그게 흔하니 Love 사랑이 흔하니 Love 쉽게 다 change a love 갈아타 갈아타 oh Love 적어도 너만은 Love 세상에 너만은 Love 소중히 여길수 있길 있길 Just U`r collection line ez acess line 스스로 매인 A A A A 그렇게 갇혀서 쌓인 니 깊숙히 패인 나아아 나아아 나아아 오 Woo A oh oh oh oh oh oh oh woo Just A A oh oh oh oh oh oh oh woo 그저 서툴 뿐이야 두꺼운 화장에 한껏 묻혀버린 너의 진실된 맘 매일 같은 위선일뿐 영원히 갈 수 없어 널 내리 누르고 또 조르고 뭘 모르고 또 바라고 있어 Love 그게 흔하니 Love 그게 흔하니 Love 사랑이 흔하니 Love 쉽게 다 change a love 갈아타 갈아타 oh Love 적어도 너만은 Love 세상에 너만은 Love 소중히 여길수 있길 있길 Just U`r collection line ez acess line 스스로 매인 A A A A 그렇게 갇혀서 쌓인 니 깊숙히 패인 나아아 나아아 나아아 오 똑바로 나를 바라보라고 가면은 버려 가라가라고 네가 원하는걸 말해보라고 난 달라 좀 달라 넌 몰라 내 색깔은 Rainbow 진실에 목 메인 Girl Love is pain 지금 넌 부족해 가식이 진실을 진실이 가식을 수백번 덮어서 눈을 멀게 하잖아 적어도 너만은 그래도 너만은 똑바로 날 바라 보길 보길 Love 적어도 너만은 Love 세상에 너만은 Love 소중히 여길수 있길 있길 Just U`r collection line ez acess line 스스로 매인 A A A A 그렇게 갇혀서 쌓인 니 깊숙히 패인 나아아 나아아 나아아 오
CLOSER,오마이걸 (OH MY GIRL),한 걸음 closer 내 맘 한 뼘 closer to you 이렇게 그리운 날엔 참 멀리 있나 봐 매일 다가가도 아득하기만 해 별똥별아 안녕 내 소원 들어주렴 한 걸음 closer 내 맘 한 뼘 closer to you 하늘을 스치는 별에 내 맘을 담아 보낼게 so come on come on come on come on come on come on come on come on come on come on little closer 꼭 이뤄줄 거야 오랜 기다림은 언젠가 날 비추는 달님 들어봐 간직했던 나의 비밀 한 걸음 closer 내 맘 한 뼘 closer to you 하늘을 스치는 별에 내 맘을 담아 보낼게 so come on come on come on come on come on come on come on come on come on come on little closer closer I'm closer I'm closer I'm closer 안아서 데려가 줘 to you closer I'm closer I'm closer I'm closer can you hear my cry 어느 늦은 밤 긴 꿈을 꾸는 나 oh I'm closer 한 걸음 closer 내 맘 한 뼘 closer to you 태양이 지우기 전에 너에게 닿길 기도해 so come on come on come on come on come on come on come on come on come on come on little closer 언제나 함께였던 공간에서 쓸쓸하게 빛나고 있는 넌 많은 별자리 중 널 닮은 자리를 저 하늘 위에 고이 담아 비춰주기를 바래 널 그리기 위한 꿈을 그리다 그리고 그리면 만날 수 있을까 넌 항상 늘 같은 자리 muse on 여물어가는 넌 milky way is on closer I'm closer I'm closer I'm closer 안아서 데려가 줘 to you
Festival (인생은 아름다워),엄정화,이제는 웃는 거야 Smile again 행복한 순간이야 Happy days 움츠린 어깨를 펴고 이 세상 속에 힘든 일 모두 지워버려 슬픔은 잊는거야 Never cry 뜨거운 태양 아래 Sunny days 언제나 좋은 일들만 가득하기를 바라면 돼 항상 똑같은 생활 속에 지쳐가지만 나를 누르는 힘든 일에 쓰러지지만 고개를 숙일 건 없어 그 속에 행복있는 걸 찾으면 돼 나의 주위를 둘러 봐 힘겹다 느낄 때 맑은 어린아이의 모습에 미솔 닮아 봐 이제는 웃는 거야 Smile again 행복한 순간이야 Happy days 움츠린 어깨를 펴고 이 세상 속에 힘든 일 모두 지워버려 슬픔은 잊는거야 Never cry 뜨거운 태양 아래 Sunny days 언제나 좋은 일들만 가득하기를 바라면 돼 아주 가끔은 사랑 있어 즐겁게 웃고 또 어떤 날은 사랑으로 울기도 하고 쉬운 건 하나도 없어 그 속에 기쁨 느끼면 그걸로 돼 조금 낮추어 돌아봐 삶이 무거울 때 아무 말없이 뛰고만 있는 많은 사람들 이제는 웃는 거야 Smile again 행복한 순간이야 Happy days 움츠린 어깨를 펴고 이 세상 속에 힘든 일 모두 지워버려 슬픔은 잊는거야 Never cry 뜨거운 태양 아래 Sunny days 언제나 좋은 일들만 가득하기를 바라면 돼 라라라 Smile again 라라라 Happy days 커다란 하늘처럼만 더 크게 웃고 더 크게 생각하는거야 눈물은 잊는거야 Never cry 푸르른 햇살처럼 Sunshine days 언제나 좋은 일들만 가득하기를 기도할께
Crescendo (크레셴도),AKMU (악뮤),모두가 날 알아보도록 어어우워워워 날 알아듣도록 어어우워워워 크레셴도 워워 one two 내 목소리가 묻혀 내 숨소리가 커져 아무도 듣지 않는 내 말은 rising in Crescendo 목소릴 높여 high 날 좀 알아줘 hi 내 목소리를 잡아 catch it tightly oh hey 비집고 들어가 틈을 너를 작게 만든 아픔을 소리쳐 널 비추는 하늘 향해 모두가 날 알아보도록 Crescendo 어어우워워워 예에이예에 날 알아듣도록 Crescendo 어어우워워워 예에이예에 내 목소리가 하늘에 닿아 울려 구름도 나를 듣기까지 맘에 들 때까지 노을빛 보며 빌은 이른 아침의 소원 얘기던 시름 시름 앓았던 사랑 얘기던 일단 말하고 봐 바라던 바 시작도 안하고 포기는 마 맘 속 깊은 곳에 자리 잡은 꿈 thanks 오늘의 날씨는 기쁨 Don't cry You can fly You don't even try 있는 듯 없는 듯 축 쳐진 고개는 들고선 들뜬 애들처럼 놀아 라시도레미파 올라가는 멜로디 빨라가는 템포를 따라 laugh aloud 하하하하하 하하하하하 모두가 날 알아보도록 Crescendo 어어우워워워 예에이예에 날 알아듣도록 Crescendo 어어우워워워 예에이예에 날 알아보도록 Crescendo 어어우워워워 예에이예에 날 알아듣도록 Crescendo 어어우워워워 예에이예에
Hot Issue,4minute,Stop Yo Let me show you somethin' Girls you ready Ha ha Let's go M I N U T E boy M I N U T E Girl 머리부터 발 끝까지 Hot Issue 내 모든 것 하나하나 Hot Issue 모두 다 Take control 모두 다 Take control 난 항상 Hot it Hot it Hot it Hot it I I I I I I Issue One 생각 없이는 내가 내가 신은 슈즈 Two 내 맘대로 또 자꾸자꾸 하는 포즈 Three 아무렇게나 살짝살짝 바른 루즈 4 4 4 4 4minute Hot Hot Hot Issue 내 스타일 하나하나 모두 다 부럽니 그렇게 어설프게 따라할 순 없지 원하면 따라와봐 내 스타일 따라해봐 Shawty Star 난 항상 Shawty Star 내가 Issue Issue Issue 내가 보는 것들까지 내가 Issue Issue Issue 내가 듣는 것들까지 내가 Issue Issue Issue 내가 말하는 것까지 Babe Let's jump jump jump 머리부터 발 끝까지 Hot Issue 내 모든 것 하나하나 Hot Issue 모두 다 Take control 모두 다 Take control 난 항상 Hot it Hot it Hot it Hot it I I I I I I Issue 1 2 3 4 For 4minute girl 1 2 3 4 For 4minute girl 1 2 3 4 For 4minute girl 난 항상 Hot it Hot it Hot it Hot it I I I I I I Issue 또또또 쳐다보지 내게 모여들지 날 보고 소리치지 멈추지 않는 Flash 나처럼 하고 싶니 나처럼 되고 싶니 날 따라 움직여봐 Boom boom shake a boom 내가 Issue Issue Issue 나의 눈빛 하나까지 내가 Issue Issue Issue 나의 손짓 하나까지 내가 Issue Issue Issue 내가 춤추는 것까지 Babe Let's jump jump jump 머리부터 발 끝까지 Hot Issue 내 모든 것 하나하나 Hot Issue 모두 다 Take control 모두 다 Take control 난 항상 Hot it Hot it Hot it Hot it I I I I I I Issue 너보다 잘록한 허리 쫙 빠져 미끈한 다리 누구보다 The first of Lady 당당한 난 항상 Hot Issue 머리부터 발 끝까지 Hot Issue 내 모든 것 하나하나 Hot Issue 모두 다 Take control 모두 다 Take control 난 항상 Hot it Hot it Hot it Hot it I I I I I I Issue 1 2 3 4 For 4minute girl 1 2 3 4 For 4minute girl 1 2 3 4 For 4minute girl 난 항상 Hot it Hot it Hot it Hot it I I I I I I Issue Hot Issue
Can't Nobody,2NE1,갈만큼 가겠지 오늘밤도 길겠지 분위기 타겠지 졸졸 따라 올 테지 난 참 바쁜걸 I welcome you to my world 2 N E 1 아름다운 Seoul city 시끄러운 음악소리 까만 눈 갈색머리 따라 하긴 too slow 태도는 확실하게 자신감 하늘 향해 뻔 뻔 당당하게 원한다 해도 Can't touch this 눈빛은 찌릿찌릿 심장을 beat it beat it 콧노래 LADI DADI 춤추는 BODY BODY 흥분은 NO NO 자 HERE WE GO GO 세상을 거꾸로 뒤집어놓을 SHOW Cuz I'm so bad bad but I'm so good good Yeah I'm so bad bad and I'm so hood hood Cuz I'm so bad bad but I'm so good good Yeah I'm so bad bad and I'm so hood hood Can't nobody hold us down 날 멈추려 하지마 모두 미칠 때까지 다 지칠때까지 tonight Can't nobody hold us down Can't nobody can't nobody hold us down 갈 때까지 갈 때까지 갔어 난 Can't nobody can't nobody hold us down Cuz We keep rockin' we rock rockin' yeah 앞이 깜깜해도 달려가 네가 막아도 난 뚫고가 더 FASTER 좀 더 FASTER 눈을 감아봐 높이 날아올라봐 철없어 그게 매력인 걸 겁 없어 내 젊음인 걸 망가짐 따윈 없어 이미 벌써 Game over 정신 없이 미치자 Right now I don't give a 볼륨을 더 키워라 세상을 깨우자 Cuz I'm so bad bad but I'm so good good Yeah I'm so bad bad and I'm so hood hood Cuz I'm so bad bad but I'm so good good Yeah I'm so bad bad and I'm so hood hood Can't nobody hold us down 날 멈추려 하지마 모두 미칠 때까지 다 지칠때까지 tonight Can't nobody hold us down Can't nobody can't nobody hold us down 갈 때까지 갈 때까지 갔어 난 Can't nobody can't nobody hold us down Cuz We keep rockin' we rock rockin' yeah Let's rock Just take it to the top Ain't never gonna stop Now all I wanna do is make you rock Just take it to the top Ain't never gonna stop Now make em say na na na na Let's rock Just take it to the top Ain't never gonna stop Now all I wanna do is make you rock Just take it to the top Ain't never gonna stop Now make em say na na na na na na na na na na na na
영원한 사랑,핑클 (Fin.K.L),이젠 내 사랑이 되어줘 내 모든걸 너에게 기대고 싶어  언제나 날 지켜줄 너라고 변치않는 영원한 사랑을 약속해줘  내겐 자신없는 듯 니 사랑을 감추며 돌아서지마 불안한 네 미래도 앞선 걱정일 뿐이야  좀더 나은 모습의 니가 되길 바라는 욕심은 없어 지금 네 사랑이면 난 정말 행복해  항상 나의곁에 있어줘 꼭 네게만 내꿈을 맡기고 싶어  들어봐 언제까지 내맘에 하나뿐인 소중한 그사람 너뿐이야  우리 함께 걸어갈 시간들이 어쩌면 힘들지 몰라  하지만 누구보다 너를 믿어줄 나잖아 이젠 네게 주고픈 소망들을 조금은 알수 있겠니 내 작은 가슴가득 너만을 사랑해  항상 나의곁에 있어줘 꼭 네게만 내꿈을 맡기고 싶어  들어봐 언제까지 내맘에 하나뿐인 소중한 그사람  내 두눈을 봐 이렇게 너의품에 안긴 내맘 그 누구보다 행복해  먼훗날 우리 눈감는 날까지 지금처럼 네사랑 내곁에  함께해줘
Sweety,샵,퐁당퐁당 너를 처음보고 난 두근두근 빠져 버렸지 오 달콤달콤 너의 눈을보고 난 어쩔 줄을 몰라 버렸지 웃기지도 않게 불쑥 내게 온 널 잡아 볼까 나 어떡해 어쩜 내 모습이 내가 우스워 널 닮는 모습이 점점 더 우스워 또 스르륵 니가 기다려 다가와 줘 나 도로록 니가 달콤해 사랑 내겐 너무나 사탕같은 어쩔수 없는걸 눈과 코와 입술 그 맛 너를 처음 만난건 네게 행운이었어 지켜지켜 없는 세상 너의 성격 필요해 oh 사탕같은 널 항상 안아주고 싶어 나나나말야 네가 필요하단 말야 문득문득 너의 입술 때문에 조심조심 키스 때문에 오 살랑살랑 너의 손길때문에 어쩔줄을 몰라 버렸어 바라지도 않던 내게 찾아온 널 사랑할까 나 이제 어쩜 네 모습도 내게 묻어나 날 닮은 니 모습 사랑해도 괜찮지 나 사라락 네가 날 감쌀때 짜릿해져 너 도로록 내가 널 안길때 안길때 날 안아버릴 때 난 너에게 안길때 이 시간이 영원히 멈추지 않기를 또 스르륵 니가 기다려 다가와 줘 나 도로록 니가 달콤해 사랑 내겐 너무나 사탕같은 어쩔수 없는건 손과 귀와 입술 그 맛 나 사라락 네가 날 감쌀때 짜릿해져 너 도로록 내가 널 안길때 안길때 날 안아버릴 때 난 너에게 안길때 그렇게 나 너에게 sweety come on come on come on come on baby baby baby 너의 집으로 뽀로록 달려가서 안아줄거야 너 사랑할거야 그렇게 널 사랑하는 거 나의 맘 오예 이제 나에게 조금 솔직히 이제는 나에게 좀 더 가까이 내몸이 두근두근 벌렁벌렁 come on come on come on come on baby baby baby
Be My Baby,원더걸스,Watching 계속 바라보며 난 Waiting 니가 다가오기만을 바래 어서 내게 와 날 데려가 제발 Dreaming 니 맘도 나 같기를 Praying 가슴 조이며 난 기도해 저 하늘에 이렇게 두 손을 모아서 이런 적이 없는데 내 가슴이 두근두근 두근대고 몇 번 본 적 없는데 니 모습이 자꾸 꿈에 나와 차분하려 하는데 니가 또 내 앞에만 나타나면 사랑한다고 말해버릴 것만 같아 Please be my baby Please be my baby 너만 생각하면 미치겠어 니가 너무너무 갖고 싶어서 Make me your lady Make me your lady 나의 사랑을 너에게 줄게 절대 후회하지 않게 해줄게 No Crazy 내가 미쳤는지 왜 Lately 하루 종일 난 뭘 하든지 너의 사진이 머릿속에 박혔어 Perfect 모든 게 완벽해 Terrific 겉과 속 모두 다 어쩜 너는 모자라는 게 하나도 없는 건지 차분하려 하는데 니가 또 내 앞에만 나타나면 사랑한다고 말해버릴 것만 같아 Please be my baby Please be my baby 너만 생각하면 미치겠어 니가 너무너무 갖고 싶어서 Make me your lady Make me your lady 나의 사랑을 너에게 줄게 절대 후회하지 않게 해줄게 No 자 더 이상 이제 망설이지 마 내 말을 의심하지 마 내 말을 믿고 나를 따라와 난 니 인생의 마지막 여자가 되고 넌 내 마지막 남자가 될 거란 걸 알지만 넌 아직 몰라 왜 놀라 자 어서 빨리 나를 골라 말 할 필요도 없어 그냥 내 말대로 잘 할 생각만 하면 돼 그러니 니 앞에 날 잘 보고 판단을 해 봐 어때 88 나이도 딱 맞아 모두 다 맞아 Please be my baby Please be my baby 너만 생각하면 미치겠어 니가 너무너무 갖고 싶어서 Make me your lady Make me your lady 나의 사랑을 너에게 줄게 절대 후회하지 않게 해줄게 No
