Title,Singer,Lyric
가수가 된 이유,신용재 (2F),인터넷에 나를 쳐보면 이제 내 노래가 나와 내가 왜 굳이 이렇게 가수가 된지 넌 알까 유명하고팠던 이유는 오직 단 하나뿐이니까 니가 날 보고 날 알아듣고 내 생각하라고 TV에 나와 노래해 혹시 니가 볼까봐 날 들으면 날 본다면 날 찾아줄까봐 기를 쓰고 노래해 그 옛날의 널 위해 그때 다 하지 못했던 내 맘을 담아서 이렇게 노래해 못해부터 살다가까지 니가 없던 건 없으니까 솔직히 터놓고 말해 모두 너와 내 얘기니까 내 노랠 듣고 내가 울고 내가 슬퍼하고 혼자 미치는 나의 이유를 넌 알 것 같은데 TV에 나와 노래해 혹시 니가 볼까봐 날 들으면 날 본다면 날 찾아줄까봐 기를 쓰고 노래해 그 옛날의 널 위해 그때 다 하지 못했던 내 맘을 담아서 내 아픔과 내 눈물과 내 진심을 다해 내 맘 전한다면 너에게 들릴까 이 몇 분짜리 노래가 별거 아닌 가사가 니 귓가에 니 마음속에 울려 퍼지기를 미치도록 기도해 제발 니가 듣기를 이런 내 맘이 들리면 너 돌아오라고 눈물로 노래해
같은 베개...,테이,하룻밤 자고나면 괜찮을거라 그 밤이 어느새 천번째 밤이야 니가 떠난 그 날부터 매일밤 나를 위로해 줬던건 언젠가 니가 내게 사준 베개야 한시도 떨어져 살수가 없을때 서로같은 베개위에서라도 꼭 잠들자고 약속했었던 똑같은 베개 베고서 잠이들면 어디서든 함께있는 거라던 꿈속에서도 헤어지지 말자던 그런 니가 너무 그리워 잠들때까지 전화기를 붙잡고 사랑한다는말 지겹게 나누고 두 베개가 하나되는 그 날을 그리며 행복했던날 이제는 그 베개를 끌어 안고서 눈물을 흘리고 후회를 흘리고 너에게 다 미쳐주지 못했었던 나의 마음을 또 흘리지 똑같은 베개 베고서 잠이 들면 어디서든 함께 있는 거라던 꿈속에서도 헤어지지 말자던 그런 니가 너무 그리워 언젠가 잊혀질 날이 올 것 같아서 슬픔도 멈출날 올 것 같아서 외려 두려워 시간이 내 맘까지 앗아갈까 아직도 너만 꿈꾸고 있는 바보 이런 나도 잠들날이 올까봐 똑같은 베개 베고서 잠이들면 어디서든 함께 있는거라던 꿈속에서도 헤어지지 말자던 그런 니가 너무 그리워 사랑이 눕던 그 곳에 그 자리위에 영원토록 이별이 또 누워도 너와 똑같은 추억 하나 가진 날 그래도 너라서 고마워
TV를 껐네... (Feat. t윤미래 권정열 Of 10cm),리쌍,"널 너무나 사랑해서 난 티비를 껐어 새빨간 니 입술 널 너무나 사랑해서 난 커텐을 쳤어 새빨간 니 입술 널 너무나 사랑해서 난 티비를 껐어 새빨간 니 입술 널 너무나 사랑해서 난 커텐을 쳤어 새빨간 니 입술  내 눈엔 그 어떤 선보다 아름다운 너의 몸매 검은 머리 너만의 향기에 나는 녹네 때론 몰래 응큼한 상상을해 그러다 욕심이 솟네 티비를 보다가도 거리를 걷다가도 시도때도 없이 난 너를 원해 못참아 어떻게 손만잡아 딱딱하게 말하지마 네가 날 딱딱하게 만들었잖아 널 너무 사랑해 내 모든 걸 다 주고 니 모든 걸 다 갖고싶어 더 가까이 널 안고싶어 내 몸을 적시고 엉덩이 토닥토닥 하고싶어  이 밤이 새도록 보여주고 싶어 어제와 또 다른 내 모습에 눈물까지 흘릴꺼야 이 밤이 새도록 보여주고 싶어 넌 너무 사랑스러워 언제나 나를 설레게 만들어 baby  널 너무나 사랑해서 난 티비를 껐어 새빨간 니 입술 널 너무나 사랑해서 난 커텐을 쳤어 새빨간 니 입술  더운데 갑자기 커텐을 왜 쳐 잘 보고 있는 티비는 또 왜꺼 그런 눈으로 왜 또 분위기 잡아 피곤해 피곤해 그냥 난 잘래 니 품에서 꿈꾸고 싶어 밤새 그만 좀 보채 오늘만 날이 아니잖아 좀 참아 착하지 내 남자 그냥 코 자자 삐지지말고 내 손을 잡아 어린애처럼 왜 또 등을 돌려 못말려 너란 남자 정말 웃겨 생각해볼게 어서 가서 불꺼  이대론 잠 못자요 넌 너무 아름다워 난 오늘 이 밤을 보내기엔 아쉬워요 오늘은 안된단 말 마요 그만 그만 그만  널 너무나 사랑해서 난 티비를 껐어 새빨간 니 입술 널 너무나 사랑해서 난 커텐을 쳤어 새빨간 니 입술 널 너무나 사랑해서 난 티비를 껐어 새빨간 니 입술 널 너무나 사랑해서 난 커텐을 쳤어 새빨간 니 입술  나를 설레게 만들어""<>"
늦은 후회,보보,얼마나 한참을 서있었는지 멀리 너의 모습 보면서 그 모습 사라질때까지 나의 발걸음은 움직일 수 조차 없었지  내가 어떤 사랑 받았었는지 내가 어떤 아픔 줬는지 이제야 널 보낸후에야 돌아선 후에야 다시 후회하고 있잖아  떠나간 다른 사람 때문에 비틀거리던 나를 힘들게 지켜주던 널 바라보지 않았지  그렇게 사랑이 온지몰랐어 기대어 울기만 했잖아 그런 내 눈물이 너의 가슴으로 흘러 아파하는 널 나는 밀어냈었지  사랑은 떠난 후에야 아는지 곁에 두고서 헤맨건지 이제야 알겠어 너에게 기대어 울던 그 순간들이 가장 행복했었던 나를  내가 어떤 사랑 받았었는지 내가 어떤 아픔 줬는지 이제야 널 보낸후에야 돌아선 후에야 다시 후회하고 있잖아  떠나간 다른 사람 때문에 비틀거리던 나를 힘들게 지켜주던 널 바라보지 않았지  그렇게 사랑이 온지몰랐어 기대어 울기만 했잖아 그런 내 눈물이 너의 가슴으로 흘러 아파하는 널 나는 밀어냈었지  사랑은 떠난 후에야 아는지 곁에 두고서 헤맨건지 이제야 알겠어 너에게 기대어 울던 그 순간들이 가장 행복했었던 나를 -
별이될께,디셈버,내 사랑은 변하지 않을께저 하늘은 내 맘 알고있겠죠난 언제나 하늘 높은곳에서 그대를비춰주는 별이될께널 사랑한다는 말은참 아껴왔는데그댄 하늘 저멀리 날 두고가네요늘 언제나 니곁을 지켜주지못해내가 정말 미안해요I'M Still With You우리함께 걷던 이길도어느새 이렇게도 많이 변했는데오 오 난 아직도 잊지 못하네요비록 사랑이 눈물일 지라도내 사랑은 변하지 않을께저 하늘은 내 맘 알고있겠죠난 언제나 하늘 높은곳에서 그대를비춰주는 별이될께그대는 목소리도 참 고왔었는데이세상 어디에도 그대는 없네요늘 어린아이처럼매일 투정 부린 내가정말 후회가 되요I'M Still With You우리함께 나눈 추억도가슴에 내 머리속엔 다 그대론데오 오 난 아직도 잊지 못하네요비록 사랑이 눈물일 지라도내 사랑은 변하지 않을께저 하늘은 내 맘 알고있겠죠난 언제나 하늘 높은곳에서 그대를비춰주는 별이될께내 사랑을 꼭 기억해 줘요내 눈물을 그댄 듣고있나요기억할께 십년이 지나도 나 약속해그대를 잊지 않을께그댈 비추는 별이될께
거짓말 거짓말 거짓말,이적,다시 돌아올 거라고 했잖아 잠깐이면 될 거라고 했잖아 여기 서 있으라 말했었잖아 거짓말 거짓말 거짓말 물끄러미 선 채 해가 저물고 웅크리고 앉아 밤이 깊어도 결국 너는 나타나지 않잖아 거짓말 음 거짓말 우우 그대만을 하염없이 기다렸는데 우우 그대 말을 철석같이 믿었었는데 우우우우우 찬 바람에 길은 얼어붙고 우우우우우 나도 새하얗게 얼어버렸네 내겐 잘못이 없다고 했잖아 나는 좋은 사람이라 했잖아 상처까지 안아준다 했잖아 거짓말 거짓말 음 다시 나는 홀로 남겨진 거고 모든 추억들은 버리는 거고 역시 나는 자격이 없는 거지 거짓말 음 우우 그대만을 하염없이 기다렸는데 우우 그대 말을 철석같이 믿었었는데 우우우우우 찬 바람에 길은 얼어붙고 우우우우우 나도 새하얗게 얼어버렸네 철석같이 믿었었는데 거짓말 거짓말 거짓말
오늘은 가지마,벤,잠깐 다시 앉아줄래 잠깐 내 얘기 좀 할게 잠깐 내 얼굴 좀 봐줄래 오늘이 가면 다시 안 볼거잖아 오늘은 가지마 오늘만 가지마 오늘만 더 옆에 있어주면 나 잊을 수 있어 오늘은 가지마 제발 떠나지마 오늘만 더 옆에 있어주면 나 노력해볼게 그만 다 쳐다보잖아 그만 좀 그만 울려 날 제발 내일 얘기하자 내게 생각할 시간 좀 달란말야 오늘은 가지마 오늘만 가지마 오늘만 더 옆에 있어주면 나 잊을 수 있어 오늘은 가지마 제발 떠나지마 오늘만 더 옆에 있어주면 나 노력해볼게 내가 잘못 들은 줄만 알았어 아무렇지 않은 척 해도 근데 왜 자꾸 눈물이 나는 걸까 오늘은 가지마 오늘만 가지마 오늘만 더 옆에 있어주면 나 잊을 수 있어 오늘은 가지마 오늘만 가지마 오늘만 더 옆에 있어주면 나 노력해볼게 오늘은 가지마
My Love,이승철,사랑해 그 말은 무엇보다 아픈 말 숨죽여서 하는 말 이젠하기 힘든 말 Oh 햇살이 밝은 아침보다 밤의 달빛이 어울려요 이별의 그 입맞춤 잠시 접어둔 채 이대로 이렇게 힘껏 안아줄께 널 그리고 말할께 나 이렇게 너를 외치면서 My Love 넌 보지 못할 내 마지막 눈물 힘껏 안아줄께 널 그리고 보낼께 나 또 한번 너를 외치면서 My Love 넌 듣지 못할 사랑한단 내 말 괜찮아 그 말은 안쓰러운 거짓말 애쓰면서 웃어도 우린 그저 눈물만 Oh 햇살이 밝은 아침보다 밤의 달빛이 어울려요 이별의 그 입맞춤 잠시 접어둔 채 이대로 이렇게 힘껏 안아줄께 널 그리고 말할께 나 이렇게 너를 외치면서 My Love 넌 보지 못할 내 마지막 눈물 힘껏 안아줄께 널 그리고 보낼께 나 또 한번 너를 외치면서 My Love 넌 듣지 못할 사랑한단 내 말 힘껏 안아줄께 널 그리고 말할께 나 이렇게 너를 외치면서 My Love 넌 보지 못할 내 마지막 눈물 힘껏 안아줄께 널 그리고 말할께 나 이렇게 너를 외치면서 My Love 넌 듣지 못할 사랑한단 내 말 My Love
Bubble Love,MC몽/서인영,널 사랑해 너보다 값진 건 없어 널 사랑해 세상누구보다 더 저 하늘에 빛을 따라가다 만난 오직 나를 위한 한사람 톡톡 튀는 우리들의 bubble love kiss 처럼 입술모여 부는 bubble gum 행여나 혹시 그댄 내맘 알까 얼굴만 봐도 뭘 안먹어도 배불러 1 step 2 step in 한걸음 더 니맘을 열어줘 조금만 더 니 목소리만 들어도 난 너무 좋아 끊지말고 통화하자 5분만 더 this sweet bubble love 너무 새콤달콤해 투명한 니맘처럼 너무 깔끔해 crystal clear 널향해 달려 up in the air 날려 날려 don't be afraid blow it away 걱정거리들 모두 밀어내 너와나의 약속 서로를 위로해 마치 엄마 약손 바로 치료돼 널 사랑해 너보다 값진 건 없어 널 사랑해 세상누구보다 더 저 하늘에 빛을 따라가다 만난 오직 나를 위한 한사람 세상은 정글 험한 가시덤불 그 사이 날 막아주는 튼튼한 건물 내 몸과 마음의 치유효과를 높이는 그대는 지상 최대의 내게준 선물 널 위해 살아갈께 i will never stop 눈물조차도 i'll never make it drop 모든걸 담을 사랑의 물방울 커져가는 bubble love never let it pop 길거리를 걷다가도 아침밥을 먹다가도 피곤해서 졸다가도 니 생각만 나 방송을 하다가도 가사를 쓰다가도 노래를 부를때도 니 생각만 나 쓰라린 내게도 이젠 봄이 왔으니 저 물방울처럼 투명해지리 빛은 어둠속에 밝게 빛나니 그대는 내곁에 더 밝게 빛나리 널 사랑해 너보다 값진 건 없어 널 사랑해 세상누구보다 더 저 하늘에 빛을 따라가다 만난 오직 나를 위한 한사람 붕붕 뜨게 i be keepin' it up 계속 배워가고 있어 사랑 지키는 법 내 사랑은 투명한 bubble bubble love 내 사랑은 투명한 bubble bubble love 붕붕 뜨게 i be keepin' it up 계속 배워가고 있어 사랑 지키는 법 내 사랑은 투명한 bubble bubble love 내 사랑은 투명한 bubble bubble love 내 입가에 미소가 떠나질 않아 너 때문에 난 너무나 행복해 저하늘에 빛을 따라가다 만난 오직 나를 위한 한사람
노래가 늘었어,에일리(AILEE),정신이 나갔었지 너의 자상함에 너의 달콤함에 너의 거짓말에 꿈이 변했었지 유명한 가수보다 좋은 아내가 되려 했지 정말 정말 바보 같았어 정말 바보 같았어 노래가 늘었어 너와 헤어지고 나서 음악에 미쳐 살았더니 모든 노래 가사가 내 얘기 같았어 죽도록 불렀어 조금씩 조금씩 차차 눈물이 말라 갔어 눈앞이 캄캄했지 어찌나 힘든지 욕도 많이 했지 속도 다 버렸지 이젠 다 끝났어 난 너 하나를 잃고 더 큰 희망을 얻은 거야 정말 정말 잘 된 일이야 정말 잘된 일이야 노래가 늘었어 너와 헤어지고 나서 음악에 미쳐 살았더니 모든 노래 가사가 내 얘기 같았어 죽도록 불렀어 조금씩 조금씩 차차 눈물이 말라 갔어 언젠가 너에게 연락이 오겠지 그 땐 남자답게 축하해 주길 바래 니 덕분이니까 고맙다는 인사 나도 멋지게 준비 해둘게 노래가 늘었어 너와 헤어지고 나서 음악에 미쳐 살았더니 모든 노래 가사가 내 얘기 같았어 죽도록 불렀어 조금씩 조금씩 차차 눈물이 말라 갔어 차차 눈물이 말라 갔어 차차 그렇게 널 잊었어
아프다,지코 (ZICO)/소진 (Sojin),나란 존재가 존재하긴 했어 혀끝까지 차오른 말을 삼켜내 너만 나쁜 년 만드는 구애인걸 알면서 나댄거니까 누굴 탓 안해 정말 답답해 상처는 오는데 상처는 못찾는게 일에 전념해도 가사의 대상이 너라는게 기억도 하루처럼 저무는 거라면 편히 잘테지만 다시 네 잔상을 떠안아 보고싶다는 그 말 하지 못해 삼킨다 오늘 많이 아프다 사랑했던 맘이 아리고 또 아프다 너도 나처럼 아플까 죽을 만큼 사랑했던 네가 이제 너무 미워 힘들어 네가 미워도 아파도 사랑은 너라서 못 가 네 곁을 못 떠나 다들 푸념 말라고 그냥 추억하라고 I ‘ve got a know 그럴꺼면 사랑 무엇하려고 해 떠나간 사람은 간직할게 못돼 미안해 이별엔 지혜롭고 듬직하지 못해서 참 웃겨 가슴은 아직도 뛰기 바쁜데 뭐가 지친다고 나는 멈춰놨는지 감정의 출발선이 어디였는지 까마득해 방황 중에 마주쳐도 반가운 듯이 맞아줄래 Yeah 내 걱정은 하지마 나름 숨 쉬며 지내 한숨인게 문제지만 적정 시간이 지나 서로에게 맞지 않는 옷이 돼버릴까 그게 싫다 근데 어찌하겠어 다 내 몫이야 살면서 꼭 겪어야 할 것 실패와 성공처럼 꼭 경험할 것 누군가를 열렬히 사랑해볼 것 정신 못 차리고 죽도록 아파해볼 것 죽을 만큼 사랑했던 네가 이제 너무 미워 힘들어 네가 미워도 아파도 사랑은 너라서 못 가 네 곁을 못 떠나 죽을 만큼 사랑했던 네가 이제 너무 미워 힘들어 네가 미워도 아파도 사랑은 너라서 못 가 네 곁을 못 떠나 그렇게 어렵게 데려오고 쉽게 떠나 보내 여전히 미련하게 미련으로 하루를 보내 남김없이 줬으니 후회는 남지 않아 남기던지 태우던지 내 흔적 말야 그렇게 어렵게 데려오고 쉽게 떠나 보내 여전히 미련하게 미련으로 하루를 보내 남김없이 줬으니 후회는 남지 않아 남기던지 태우던지 내 흔적 말야 보고싶다는 그 말 하지 못해 삼킨다 오늘 많이 아프다 사랑했던 맘이 아리고 또 아프다 너도 나처럼 아플까
너를 위해,임재범,어쩜 우린 복잡한 인연에 서로 엉켜있는 사람인가봐 나는 매일 네게 갚지도 못할만큼 많은 빚을 지고 있어 연인처럼 때론 남남처럼 계속 살아가도 괜찮은 걸까 그렇게도 많은 잘못과 잦은 이별에도 항상 거기 있는 너 날 세상에서 제대로 살게해 줄 유일한 사람이 너란걸 알아 나 후회없이 살아가기 위해 너를 붙잡아야 할테지만 내 거친 생각과 불안한 눈빛과 그걸 지켜보는 너 그건 아마도 전쟁같은 사랑 난 위험하니까 사랑하니까 너에게서 떠나줄꺼야  날 세상에서 제대로 살게해 줄 유일한 사람이 너란걸 알아 나 후회없이 살아가기 위해 너를 붙잡아야 할테지만 내 거친 생각과 불안한 눈빛과 그걸 지켜보는 너 그건 아마도 전쟁같은 사랑 난 위험하니까 사랑하니까 너에게서 떠나줄꺼야 너를 위해 떠날꺼야
길,god,내가 가는 이 길이 어디로 가는지 어디로 날 데려가는지 그곳은 어딘지 알 수 없지만 알 수 없지만 알 수 없지만 오늘도 난 걸어가고 있네 사람들은 길이 다 정해져 있는지 아니면 자기가 자신의 길을 만들어 가는지 알 수 없지만 알 수 없지만 알 수 없지만 이렇게 또 걸어가고 있네 나는 왜 이길에 서 있나 이게 정말 나의 길인가 이 길의 끝에서 내 꿈은 이뤄질까 무엇이 내게 정말 기쁨을 주는지 돈인지 명옌지 아니면 내가 사랑하는 사람들인지 알고 싶지만 알고 싶지만 알고 싶지만 아직도 답을 내릴 수 없네 자신있게 나의 길이라고 말하고 싶고 그렇게 믿고 돌아보지 않고 후회도 하지 않고 걷고 싶지만 걷고 싶지만 걷고 싶지만 아직도 나는 자신이 없네 나는 왜 이 길에 서 있나 이게 정말 나의 길인가 이 길의 끝에서 내 꿈은 이뤄질까 나는 무엇을 꿈꾸는가 그건 누굴 위한 꿈일까 그 꿈을 이루면 난 웃을 수 있을까 오 지금 내가 어디로 어디로 가는 걸까 나는 무엇을 위해 살아야 살아야만 하는가 나는 왜 이 길에 서 있나 이게 정말 나의 길인가 이 길의 끝에서 내 꿈은 이뤄질까 나는 무엇을 꿈꾸는가 그건 누굴 위한 꿈일까 그 꿈을 이루면 난 웃을 수 있을까
보고싶은 날엔..,박지헌,너를 보고싶은 날엔  멋지게 그대를 놓았죠 이렇게 아무렇지 않게 수백번 지우고 다짐을 해도 애써 남는건 아쉬움뿐 그렇게 그대를 떠나갔죠 정말 난 바보처럼 그대를 몰라 처음봤던 그 모습처럼 가슴이 떨리다가 너를 보고싶은 날엔 눈물나는 날엔 가슴뛰는 날엔 그리운 날엔 너의 전화번호 다시 또 누르게 되면 니가 너무나 그리워 어쩌다 니 소식 듣게되고 혹시나 너도 가끔 그리워할까 너무나 변했어 지금의 우리 추억도 별이되고 너를 보고싶은 날엔 눈물나는 날엔 가슴뛰는 날엔 그리운 날엔 너의 전화번호 다시 또 누르게 되면 니가 너무나 그리워 고마웠단 말에 미안했단 말에 사랑했단 말에 서툴던 맘에 돌아갈 수 없는 시간이 널 부를 때면 정말 너무나 그리워 눈을 떠봐도 보이는게 너 하나 뿐인데 무심코 거울을 보다 우리 처음 만났던 그 시간이 자꾸 스쳐 지나가고 다시 널 볼수있을까 너를 보고싶은 날엔 많이 생각나는 날엔 반쪽같은 날엔 울고싶은 날엔 아프던 날엔 너의 전화번호 다시 또 누르게 되면 니가 너무나 그리워 고마웠단 말에 미안했단 말에 사랑했단 말에 서툴던 맘에 돌아갈 수 없는 시간이 널 부를 때면 정말 너무나 그리워
흔한 노래,임창정,미뤄놨던 빨래를 개고 다 털어내듯 샤워를 하고 마침 걸려온 친구 놈의 술 한잔 약속에 머릿속을 비우러 간다 온통 네 생각에 걷고 또 걷다 너무 보고 싶어 눈물 흘리다 길거리에 흐르는 어떤 노랫말들이 모두 내 이야기 같아 너와 나의 이야기 이건 가장 흔한 노래야 들어봐 모든 사람들이 부르는 노래 아무리 슬퍼도 울면 안 돼 넌 그 흔한 이별처럼 흘려 보내면 돼 가장 흔한 노래 가사처럼 모두 사랑 앞엔 상처투성이 아픈 가슴 안고 나를 떠난 너 우리 같이 부르던 흥얼거리던 노래 지금 우리 이야기야 너와 나의 이야기 이건 가장 흔한 노래야 들어봐 모든 사람들이 부르는 노래 아무리 슬퍼도 울면 안 돼 넌 그 흔한 이별처럼 흘려 보내면 돼 가장 흔한 노래 가사처럼 잊을 수가 없잖아 널 보낼 수가 없잖아 이 노래를 들어 내게로 돌아와 이건 가장 흔한 노래 이건 가장 흔한 노래야 들어봐 들어봐 모든 사람들이 부르는 노래 아무리 슬퍼도 울면 안 돼 넌 그 흔한 이별처럼 흘려 보내면 돼 가장 흔한 노래 가사처럼
U R,태연 (TAEYEON),오랫동안 내 마음엔 구름 가득 비가 내려 따스한 햇살 비추길 간절히 바랬죠 어깨를 적신 빗방울도 마르면 나만 홀로 남겨질까 너무나도 두려웠죠 그댄 빛처럼 비 갠 뒤처럼 내 마음에 떠오르죠 이렇게 Cause you are 내게 내린 빛과 You are 너무 고운 꿈과 일곱 빛으로 온 세상을 더 아름답게 물들여 언제나 Yeah U R 텅 빈 푸른 언덕 위에 무지개는 지붕이 돼 그 아래 가만히 누워 하늘을 보아요 세상 가장 평온함과 처음 느낀 설렘 누구보다 사랑스러워 고갤 돌리면 그대 미소에 나도 몰래 손을 뻗죠 이렇게 Cause you are 내게 내린 빛과 You are 너무 고운 꿈과 일곱 빛으로 온 세상을 더 아름답게 물들여 언제나 Yeah U R 내 창을 적신 비가 그치면 Under the Rainbow 그대 기다리겠죠 차마 난 하지 못했던 얘기 못했던 그 모든 비밀 오늘은 전하고 싶어 You are 항상 나의 곁에 You are 여린 내 맘 속에 더 눈부시게 아름답게 온 밤하늘을 채우는 You're my star Yeah U R Oh U R U R Oh U R
사랑의 시(時),엠씨더맥스 (M.C the MAX),한참을 앓고 있죠 사랑한단 뜻이예요 이 사랑을 깨달은 순간이 제 인생에 젤 힘든 날이였죠 피할 수 없어 부딪힌 거라고 비킬 수도 없어 받아 들인 거라고 하지만 없죠 절 인정할 사람 세상은 제 맘 미친 장난으로 볼 거겠죠 바람이 차네요 제 얘기를 듣나요 저 같은 사랑 해봤던 사람 혹 있다면은 절 이해할 테죠 단념은 더욱 집착을 만들고 단념은 더욱 나를 아프게 하고 어떻게 하죠 너무 늦었는데 세상과 저는 다른 사랑을 앓고 있네요 피할 수 없어 부딪힌 거라고 비킬 수도 없어 받아 들인 거라고 하지만 없죠 절 인정할 사람 세상은 제 맘 미친 장난으로 볼 거겠죠 담배도 없네요 달도 쓸쓸하네요 저 같은 사랑 시작한 사람 혹 있다면은 도망쳐요
꽃이 핀다,케이윌,바람꽃이 날리고 해가 길어져 가고 이젠 이 길을 밤새 걸어도 걸어도 손 끝이 시리지가 않아 무거운 너의 이름이 바람에 날아오르다 또 다시 내 발끝에 떨궈져 아직 너도 날 떠나지 않는 걸까 아주 가끔은 널 잊고 하루가 지나고 아주 가끔은 너 아닌 다른 사람을 꿈꿔도 나의 마음에선 너란 꽃이 자꾸 핀다 가슴에 no no no no 아픈 니가 핀다 아무도 모를 만큼만 그리워하며 살았어 소리 내 울었다면 난 지금 너를 조금 더 잊을 수 있었을까 아주 가끔은 널 잊고 하루가 지나고 아주 가끔은 너 아닌 다른 사람을 꿈꿔도 나의 마음에선 너란 꽃이 자꾸 핀다 가슴에 no no no no 아픈 니가 핀다 나의 입술로 너의 마음을 말하다 운다 우리 사랑이 멀리 흩어져 간다 너 하나쯤은 가슴에 묻을 수 있다고 계절 몇 번을 못 지나 잊을 거라 믿었는데 지금 이 거리엔 너를 닮은 꽃이 핀다 또 다시 no no no no 시린 봄이 온다
헤어지는 중입니다,이은미,햇살이 눈부셔 눈을 감고 말았죠 흐르던 눈물이 멈추질 않네요 가까스로 일어나도 다시 휘청거려요 이제는 정말 끝인가요 보란듯이 살거야 나약해지면 안돼 그 사람보다 더 행복해져야 돼 절대 뒤돌아 보지마 이런 못난 가슴아 왜 혼자서 난 멈출줄 모르니 사랑해서 후회없다던 사랑해서 보내준다던 잔인한 거짓말 어떻게 그럴수 있어 사랑한다면 왜 이렇게 힘들게 하는지 이별했죠 이별한거 맞죠 심장이 미쳐서 아직도 착각하고 있나봐요 미련한 내가 나조차 너무 싫은데 서러움에 내 맘이 무너져요 정말 지운건 아닌지 덜컥 겁이 나 울죠 당신 없는 나 이렇게 살아요 사랑해서 후회없다던 사랑해서 보내준다던 잔인한 거짓말 어떻게 그럴 수 있어 사랑한다면 왜 이렇게 힘들게 하는지 이별했죠 이별한거 맞죠 심장이 미쳐서 아직도 착각하고 있나봐요 미련한 내가 나조차 너무 싫은데 서러움에 내 맘이 무너져요 정말 지운건 아닌지 덜컥 겁이 나 울죠 당신 없는 나 어떻게 살아요
세 사람 (With 성시경),토이,많은 사람들 분주한 인사 우리 모두 모인 게 얼마 만인 건지 하얀 드레스 멋있어진 녀석 정말 잘 어울려 오랜 내 친구들 축하해 기억나는지 우리 처음 만난 날 새로운 꿈 시작된 3월의 캠퍼스 어쩌면 그때 나는 알았나 봐 너 때문에 웃고 울게 될 나를 스무살 그 시절 우리 여름날의 멜로디 가슴속에 늘 숨 쉬는 풍경 하나 내 친구 처음 소개하던 날 뭔가 달라 보이던 너의 표정 넌 시작이었나 봐 둘만의 비밀이 닮아있는 말투가 친구라는 슬픈 말이 날 멈추게 만들어 말할 수 없는 나의 고백 용길 낼 수 없던 수많은 날 너의 연인은 내 오랜 친구 축복의 노래 꽃잎 흩날리면 눈부신 너의 모습 얼마나 예쁠까 매일 연습했던 말 이젠 안녕 스무살 그 시절 우리 여름날의 멜로디 아직 우릴 지켜준 나만의 약속 술 취해 혼자 비틀대던 밤 우리 셋 우정 지켜내잔 약속 내겐 사랑이었음을 둘만의 비밀이 닮아있는 말투가 친구라는 슬픈 말이 날 멈추게 만들어 말할 수 없는 나의 고백 용길 낼 수 없던 수많은 날 너의 연인은 내 오랜 친구 너에게 하고 싶은 말 넘쳐흐르는데 너만 보면 내 맘 춤을 추는데 모르는 사이 베어버린 상처가 널 보면 자꾸 아파 저 문이 열린다 그녀가 들어온다 난 고개를 들 수 없어 이렇게 좋은 날에 웃을 수밖에 없는 사람 언제나 날 반기는 두 사람 남겨진 나의 사랑 오 나의 청춘이 멀어진다 두 손 꼭 잡은 채로 그토록 원했던 오늘을 내 소중한 그녀의 내일을 나의 오랜 친구여 부탁해
내가 너의 곁에 잠시 살았다는 걸,토이/김연우,지운 줄 알았어 너에 기억들을 친구들을 함께 모여 술에 취한 밤 니 생각에 난 힘들곤 해 그런 채 살았어 늘 혼자였잖아 한때는 널 구원이라 믿었었어 멀어지기 전엔 그것만 기억해 줄 수 있겠니 내가 너의 곁에 잠시 살았다는 걸 가끔 널 거리에서 볼까 봐 초라한 날 거울에 비춰 단장하곤 해 아프진 않니 많이 걱정돼 행복하겠지만 너를 위해 기도할게 기억해 다른 사람 만나도 내가 너의 곁에 잠시 살았다는 걸  웃을 수 있었어 널 보고 있을 땐 조그만 안식처가 되어주었지 멀어지기 전에 그것만 기억해 줄 수 있겠니 내가 너의 곁에 잠시 살았다는 걸 가끔 널 거리에서 볼까 봐 초라한 날 거울에 비춰 단장하곤 해 아프진 않니 많이 걱정돼 행복하겠지만 너를 위해 기도할게 기억해 다른 사람 만나도 내가 너의 곁에 잠시 살았다는 걸  아프진 않니 많이 걱정돼 행복하겠지만 너를 위해 기도할께 기억해 다른 사람 만나도 내가 너의 곁에 잠시 살았다는 걸
