Title,Singer,Lyric
Happiness,가비엔제이,어떻게 그대를 잊어야 하는지 가르쳐준 적 없었잖아요 혼자서 이별을 배우는게 내게 쉽진 않죠 다른 누군가를 사랑한다는게 나를 속이는 것만 같아도 나로서는 굳이 이 방법밖에 그댈 지울 수 없겠죠 그래야 하는데 잊어야 하는데 자꾸 내 가슴은 그댈 찾죠 나만 바라보는 사람이 있는데 이럼 안되는 줄 알면서도 돌아와줄까봐 날 안아줄까봐 서툰 기대마저 바라는 나 용서해줘요 못된 여자라서 이것밖에 안되나봐요 woo 슬픈 내 얼굴을 애써 감추려고 행복하단 말을 외워둬요 가슴에 짓무른 한들까지 전부 안아줄 그라서 그래야 하는데 잊어야 하는데 자꾸 내 가슴은 그댈 찾죠 나만 바라보는 사람이 있는데 이럼 안되는 줄 알면서도 돌아와줄까봐 날 안아줄까봐 서툰 기대마저 바라는 나 용서해줘요 못된 여자라서 이것밖에 안되나봐요 알면서도 그 사람 날 보며 웃고 있죠 떠나갈 용기도 보내줄 자신도 없는 내게 uh 지워도 봤지만 미워도 했지만 잘해낼 자신이 없나봐요 눈물로 그대 기억을 다 쏟아내도 다시 차는 그리움에 어쩔 수 없나봐 잊을 수 없나봐 꿈에라도 그댈 놓지 않죠 용서해줘요 못된 여자라서 이것밖엔 안되나봐요 woo 미안해요
나만 바라봐,태양,하루에도 몇 번씩 널 보며 웃어 난 수백번 말했잖아 You're the love of my life 거짓된 세상 속 불안한 내 맘 속 오직 나 믿는 건 너 하나 뿐이라고 가끔 내 맘 변할까봐 불안해 할 때면 웃으며 말했잖아 그럴 일 없다고 끝 없는 방황 속 텅 빈 내 가슴속 내가 기댈 곳은 너 하나뿐 이지만 가끔씩 흔들리는 내 자신이 미워 yeah 오늘도 난 이 세상에 휩쓸려 살며시 널 지워 내가 바람 펴도 너는 절대 피지마 Baby 나는 너를 잊어도 넌 나를 잊지마 Lady 가끔 내가 연락이 없고 술을 마셔도 혹시 내가 다른 어떤 여자와 잠시 눈을 맞춰도 넌 나만 바라봐 오늘밤도 지새며 날 기다렸다고 눈물로 내게 말해 변한 것 같다고 널 향한 내 맘도 처음과 같다고 수 없이 달래며 지내온 많은 밤들 니가 없이는 난 너무 힘들 것 같지만 때론 너로 인해 숨이 막혀 난 끝없는 다툼 속 기나긴 한숨 속 니가 기댈 곳은 나 하나 뿐 이지만 니가 귀찮아지는 내 자신이 미워 오늘도 난 웃으며 나도 몰래 자신을 잃어 내가 바람 펴도 너는 절대 피지마 Baby 나는 너를 잊어도 넌 나를 잊지마 Lady 가끔 내가 연락이 없고 술을 마셔도 혹시 내가 다른 어떤 여자와 잠시 눈을 맞춰도 넌 나만 바라봐 내가 이기적이란 걸 난 너무 잘 알아 난 매일 무의미한 시간 속에 이렇게 더럽혀지지만 BABY 너만은 언제나 순수하게 남길 바래 이게 내 진심인걸 널 향한 믿음인 걸 죽어도 날 떠나지마 내가 바람 펴도 너는 절대 피지마 yeah 나는 너를 잊어도 넌 나를 잊지마 Lady 가끔 내가 연락이 없고 술을 마셔도 혹시 내가 다른 어떤 여자와 잠시 눈을 맞춰도 넌 나만 바라봐 넌 나만 바라봐
봄을 노래하다,40,꽃이 필 무렵에 너를 처음 봤어 미소 띈 모습에 입 맞추고파 항상 저만치 있는 널 바라볼 수 밖에 없어서 그렇게 우리의 봄은 흘러갔어 Give you my everything 봄바람에 흩날리는 너 I’ll give you my everything 설레임을 감출순없어 흩날리던 머릿결 조심스레 널 따라 걷지 물들어가는 내 맘은 널 노래해 그저 니 모습은 봄냄새 같아 함께 있을 때면 꽃 향기가 나 어느새 숙녀가 되어 따뜻한 마음을 가졌어 그렇게 너와 난 아름다운 봄을 닮아가지 Give you my everything 봄바람에 흩날리는 너 I’ll give you my everything 설레임을 감출순 없어 흩날리던 머릿결 조심스레 널 따라 걷지 물들어가는 내맘은 널 노래해 매일 아침 눈뜨면 내 곁에 있어 주길 꽃이 피는 봄을 담아 이 노래를 네게 전해 그저 그곳에 머물러줘 Give you my everything 봄바람에 흩날리는 너 I’ll give you my everything 설레임을 감출순없어 흩날리던 머릿결 조심스레 널 따라 걷지 물들어가는 내맘은 널 노래해
...안 되나요... (부제: 화양연화),휘성 (Realslow),너무 힘들어요 다른 사람 곁에 그대가 있다는 게 처음 그댈 본 난 휠씬 그전부터 이미 그랬을 텐데 어쩌면 헤어질 지 몰라 힘겨운 기대를 해봐도 단 한번 힘들어 하는 표정 없이 행복해 하는 그대가 싫어요 안되나요 나를 사랑하면 조금 내 마음을 알아주면 안돼요 아니면 그 사람 사랑하면서 살아가도 돼요 내 곁에만 있어 준다면 하루는 울고 있는 그대 멀리 서 지켜 본적이 있죠 그렇게 울다 지쳐서 그 사람과 이별하게 되길 기도 하면서 안되나요 그대 이별하면 이제 그 자리에 내가 가면 안돼요 아니면 그 사람 사랑하면서 살아가도 돼요 내 곁에만 있어 준다면 힘들 그대 모습 생각해 보면 애써 그대 때문에 아픈 나를 만나지만 우우 사랑 할 수 없는 그대를 보면 너무 아픈 가슴 다 쓰러져만 가는데 안되나요 나를 사랑하면 조금 내 마음을 알아 주면 안돼요 아니면 나를 그 사람이라고 생각해도 돼요 그대만 내게 있으면 그대만 있어 준다면
Missing You,플라이 투 더 스카이,이젠 그대가 아니라고 해도 아니면 날 까맣게 잊었어도 넌 단지 내게 지난 사랑이라도 Tonight is Just One Night 너를 잃기 전처럼 널 다시 갖고 싶은 내 마음은 왜 그렇게 미련스러운건지 네가 없는 나 인정할 수가 없는 Tonight is Just One Night 너를 잃기 전처럼 한번만 내 맘을 들어줘 Every day Every night I am Missing you 내 곁엔 없어도 이젠 볼수는 없어도 언제나 내 맘엔 똑같은 너인걸 널 다시 갖고 싶은 내 마음은 왜 그렇게 미련스러운건지 네가 없는 날 실감할수가 없는 Tonight is Just One Night 너를 잃기 전처럼 한번만 내 맘을 들어줘 Every day Every night I am Missing you 내 곁엔 없어도 다신 볼수는 없어도 언제나 내 맘엔 똑같은 너인걸 난 기대하잖아 다시 내게 온다고 언제나 내 맘은 니 안에 갇힌걸 한번만 내 맘을 들어줘 Every day Every night I am Missing you 내 곁에 없어도 다신 볼수 없어도 언제나 내 맘은 Because I loving you 한번만 내 맘을 들어줘 Every day Every night I am Missing you 내 곁에 없어도 없어도 난 다신 볼수 없어도 언제나 내 맘엔 똑같은 너인걸 내겐 너만은 똑같은 너인걸
아리랑,SG 워너비,꿈에서라도 만난다면 가지 말라고 하겠어요 마지막 인사도 없이 떠나간 내 사랑 이별 길 넘어가시다 발병이라도 나신다면 못난 내 품에서 잠시 쉬어가세요 혹시나 내게 찾아오시는 길 못 찾을까 걱정돼 달님에게 나 부탁해 그댈 비춰 드릴께요 사랑하는 내 사람아 불러도 대답 없는 내 사람아 같은 하늘 아래 살아도 다시는 못 볼 사람 나는 천 번을 다시 태어나도 그댈 사랑합니다 오늘도 기다리는 나를 잊지는 말아요 험한 가시밭 길 지나서 그댈 만날 수만 있다면 두 발이 헤져 닳아도 그 길을 걸으리 벌써 십 리 밖을 지나서 돌아오시기 버겁다면 다른 님 품에서라도 편히 쉬세요 가시는 길 꽃잎은 뿌리지 못해도 그대 행복하세요 보내드리고 오는 길 되려 그대 걱정이죠 사랑하는 내 사람아 불러도 대답 없는 내 사람아 같은 하늘 아래 살아도 다시는 못 볼 사람 나는 천 번을 다시 태어나도 그댈 사랑합니다 오늘도 기다리는 나를 잊지는 말아요 보고 싶은 내 사랑아 사랑이여 이젠 안녕 돌아보지 말고 그냥 가세요 한 번쯤은 나를 찾아 줄 기대조차 못하게 우리 평생을 살아가는 동안 만날 순 없겠지만 이토록 사랑했던 나를 잊지는 말아요
너를,브라운 아이드 소울,아득하게 멀어보여 함께 걷던 이 길이 이젠 나즈막히 불러보았지 그 이름 더 차갑게 느껴지는 밤하늘과 이 공기는 나의 곁에 너 없는 까닭이겠지 별들이 하나 둘 어둠에 잠기면 헛된 기다림도 이 밤을 따라 떠나면 좋을 텐데 달아나도 가지못해 미련은 무거운 짐이 되어 한순간도 잊지못해 그리운 니 모습만 내 곁을 맴도는데 아직 난 널 이렇게 흰눈이 흩어져 사라지기전에 어리석은 맘도 하늘 멀리 떠나면 좋을텐데 달아나도 가지못해 미련은 무거운 짐이 되어 한순간도 잊지못해 그리운 니 모습만 내 곁을 맴도는데 아직 난 널 이렇게 빗물처럼 스며들어 스며들어 내게로 언제까지 가슴안에 그대 가지말란 말을 못해 후회는 무거운 짐이되어 한순간도 잊지못해 그리운 니 모습만 내곁을 맴도는데 아직 난 널 놓지못해 미련은 무거운 짐이되어 한순간도 잊지못해 그리운 니 모습만 내곁을 맴도는데 단 하루만 나에게로 단 한번만 나에게로 아직 널 사랑해
눈물이 안났어,임정희,생각도 못했던 말 내게 니 모습은 항상 웃는 얼굴 변함없는 저 햇살같이 나를 따뜻하게 비춰주는 그런 존재였는데 날 떠나야 한다고 이해해 달라고 갑자기 뭐라고 말을 해 너무 슬퍼서 눈물이 안 났어 그냥 그 자리에 서서 알겠다고 했어 시간이 멈추고 심장도 멈췄어 모든 게 내겐 그냥 꿈만 같은 일이라서 항상 영원히 나를 사랑할 거라고 그 말 그대로 믿고 있었어 날 너무 사랑해서 다른 사람은 상상도 할 수 없단 말 믿었어 넌 어저께 까지도 내게 그 따뜻한 눈빛으로 얘길 했는데 너무 슬퍼서 눈물이 안 났어 그냥 그 자리에 서서 알겠다고 했어 시간이 멈추고 심장도 멈췄어 모든 게 내겐 그냥 꿈만 같은 일이라서 혼자 돌아서서 한참을 걷고 나서 그제서야 다 실감이 났어 눈물이 한 방울씩 나기 시작하더니 숨을 쉴 수가 없이 끝없이 쏟아졌어 너무 슬퍼서 눈물이 안 났어 그냥 그 자리에 서서 알겠다고 했어 시간이 멈추고 심장도 멈췄어 모든 게 내겐 그냥 꿈만 같은 일이라서 꿈만 같은 일이라서
I'm In Love (Piano RMX),라디 (Ra. D),사실은 첨봤을 때부터 그댈 좋아했다고 말하기가 내겐 참 어려웠던거죠 먼저 다가서지않으면 그댈 놓칠까봐 편지를 쓰고 또 작은 선물을 준비했죠 깊어지면 상처뿐일거라는 생각에 두려움이 앞선건 사실이지만 간절한 맘으로 기도하고 바랬던 사람이 그대라고 난 믿어요 Oh I'm in love Oh I'm fall in love 어쩔수 없네요 내맘을 숨기기엔 그대는 너무 아름답죠  I thought I never gonna fall in love But I'm in love Cuz I wanna love you baby 사실은 처음 봤을때부터 내 맘 속으로부터 그댄 파도처럼 밀려들어 온통 하루종일 그대만 떠올라 I can be a good lover wanna be a 네잎 클로버 세상에서 가장 행복한 여자로 만들어 줄게요 그댄 gotta believe me make it never gonna leave me 약속따윈 안 할래요 그냥 보여줄게요 Oh I'm in love Oh I'm fall in love 어쩔 수 없네요 내 맘을 숨기기엔 그대는 너무 아름답죠 Oh I'm in love I'm so deep in love Oh I'm fall in love 어쩔 수가 없네요 내 맘을 숨기기엔 그대는 너무 아름답죠 그대는 너무 아름답죠
비오는 압구정,브라운 아이즈,비오는 압구정 골목길에서 그댈 기다리다가 나혼자 술에 취한밤 혹시나 그댈 마주칠까봐 두시간지나도록 마냥 기다리네 oh rainy day 어쩌면 이제 못볼지도 몰라 일부러 니가 다시 날 찾기전에 oh rainy day to night 너와 나의 인연이 여기까지일까 몇일전까지 여기서 널 보곤 했는데 오늘은 전화도 꺼놨나봐 그대 목소릴 닮은 서운한 비만 오네 oh rainy day to night 너와 나의 인연이 여기까지일까 몇일전까지 여기서 널 보곤 했는데 오늘은 전화도 꺼놨나봐 그댈 기다리다가 나혼자 술에 취한밤 혹시나 그댈 마주칠까봐 두시간 지나도록 마냥 기다리네 oh rainy day 어쩌면 이젠 못볼지도 몰라 일부러 니가 다시 날 찾기전에 oh rainy day to night 너와 나의 인연이 여기까지일까 그대 목소릴 닮은 비만 오네
1234 (원투쓰리포),이하이,Hey C’mon now I said 1 2 3 아직도 내가 니 거라는 착각은 그만 예전의 그때 내가 아냐 아침이 밝는 소리에 꽃은 저만치 폈는데 여전히 정신 못 차려 왜 I’m sick and tired 너의 위선에 어설픈 liar ooh 이제 좀 꺼져줄래 I think I’m going going crazy ooh I think I’m going going crazy ooh 더 비참하게 굴지는 마 사라져줘 저 멀리 no no Nananananana 구차하게 울지는 마 다 잊어줘 영원히 no no Listen 남 걱정하지 말고 너나 잘 해 니 그런 동정 따윈 필요 없어 uh I said 1 and 2 and 3 4 ooh 시간이 모든걸 해결할거야 1 and 2 and 3 4 ooh game over game over ooh game over 나 같은 여자 어딜 가도 눈 씻고 봐도 보기 드무네 때로는 섹시 때론 청순함에 남자들은 울고 가네 유치하게 I’m sick and tired 너의 위선에 어설픈 liar ooh 제발 좀 꺼져줄래 I think I’m going going crazy ooh I think I’m going going crazy ooh 더 비참하게 굴지는 마 사라져줘 저 멀리 no no Nananananana 구차하게 울지는 마 다 잊어줘 영원히 no no Listen 남 걱정하지 말고 너나 잘 해 니 그런 동정 따윈 필요 없어 uh I said 1 and 2 and 3 4 ooh 시간이 모든걸 해결할거야 1 and 2 and 3 4 ooh game over game over ooh game over 너무나 아파 벌써 잊었나 봐 Hey baby 떠나가줘 I said 1 and 2 and 3 4 ooh 시간이 모든걸 해결할거야 1 and 2 and 3 4 ooh game over game over ooh game over 1 and 2 and 3 4 1 and 2 and 3 4 1 and 2 and 3 4 game over game over game over
Mr.애매모호,마마무 (Mamamoo),mama mama moo 실례지만 내게 뭐가 묻은 거니 니 눈빛에 내가 헷갈리잖니 ma ma moo ma ma moo 거기 Mr 애매모호 쳐다만 보지 말고 좀 더 다가와 봐 쉿 뭐 지금 저한테 관심 있으세요 There is a boy hello Mr 애매모호 애매모호 니 덫에 걸린 난 애정결핍 여우 ma ma moo ma ma moo 거기 Mr 애매모호 찔러보지만 말고 저질러봐 now 신사숙녀 여러분 lets get on with the show Show Show Show Show Show Darling is you woo 아직 넌 왜 눈치를 못 챘니 넌 Mr 애매모호 날 헷갈리게 하지 마 ooh ooh ooh ooh ooh ooh ooh My love is for you woo come on 왜 자꾸 내 맘을 몰라주는 거니 왜 oh Mr 애매모호 날 갖고 놀려 하지 마 shoot shoot shoot shoot shoot shoot shoot shoot 꼭 꼭 숨어 머리카락 보일라 캔디를 문 듯한 달콤한 말투 양의 탈을 쓴 넌 꼬리치는 늑대 ma ma moo ma ma moo 거기 Mr 애매모호 내숭떨지 말고 나를 가져봐 쉿 oh 신사숙녀 여러분 lets get on with the show Show Show Show Show Show Darling is you woo 아직 넌 왜 눈치를 못 챘니 넌 Mr 애매모호 날 헷갈리게 하지 마 ooh ooh ooh ooh ooh ooh ooh My love is for you woo come on 왜 자꾸 내 맘을 몰라주는 거니 왜 oh Mr 애매모호 날 갖고 놀려 하지 마 shoot shoot shoot shoot shoot shoot shoot shoot 꼭 꼭 숨어 머리카락 보일라 어서 말해봐 Mr 애매모호 왜 삐딱하게 구는 건 데 마치 베레모 사람 간보지 말고 빨리 와요 내게로 사랑은 쟁취하는 거야 불러 봐요 세레모니 ma ma moo ma ma moo 거기 Mr 애매모호 아마도 나 말고 딴 여자 있는 것 같다고 awwww now oh 신사숙녀 여러분 lets get on with the show Show Show Show Show Show Darling is you woo you yeah ho 아직 넌 왜 눈치를 못 챘니 Mr 애매모호 날 헷갈리게 하지 마 ooh ooh ooh ooh ooh ooh ooh My love is for you wooonly for you 왜 자꾸 내 맘을 몰라주는 거니 왜 oh Mr 애매모호 날 갖고 놀려 하지 마 shoot shoot shoot shoot shoot shoot shoot shoot 괜찮다면 박수 한 번 쳐 주세요 hey Mr
미안해요 (Feat. T.O.P),거미,아침이 밝아오면 난 그댈 다시 볼 수 있나요 첫만남 그 순간처럼 그댈 다시 사랑할게요 얼마나 많은 시간이 우리를 지나가고 지나가던 사람들 모두 우릴 축복했죠 어쩐지 오늘은 왠지 그대의 빈자리가 너무도 커 하루종일 눈물만 흘렸죠 미안해요 그대를 아프게해서 미안해요 해준게 너무 없어서 미안해요 그대를 잊지 못해서 미안해요 하지만 오늘은 꼭 한번 그댈 보고싶어요 많은 여자 중 내눈에서 들어온 넌 마치 영화 속의 주인공 그녀의 아름다움은 절대 뿌리칠 수 없었네 그런 너에게 상처를 주다니 미친듯이 후회해도 늦었지 니 눈물을 모두다 거둬줄게 날 용서해 부탁해 무릎꿇게 제발 내게 기횔줘 미안해서 끄적이던 편지들을 다 찢어 버렸어 그냥 할말이 있어 잠시 내게 시간을 줘 아직 그대 가슴 속에 날 원하고 있다면 행복했던 그날처럼 다시 꼭 안아줄게요 지나간 많은 날들이 그대를 힘들게해 아프게해 아무도 손내밀지 않아도 언제나 빌어줄게요 그대를 더이상 힘들게 하지 않을게 미안해요 그대를 아프게해서 미안해요 해준게 너무 없어서 미안해요 그대를 잊지 못해서 미안해요 하지만 오늘은 꼭 한번 그댈 보고싶어요 얼마나 많은 아픔과 얼마나 많은 고통과 얼마나 많은 눈물이 그대를 견뎌냈을까 얼마나 많은 아픔과 얼마나 많은 고통과 얼마나 많은 미움이 그대를 아파하려 들려 했을까 미안해요 그대를 아프게해서 미안해요 해준게 너무 없어서 내가 미안해요 그대를 잊지 못해서 정말 미안해요 사랑해요
비켜줄께,브라운 아이드 소울,잡은 손 이제 그만 놓을께 수척해진 얼굴 안쓰러워 못 보겠어 미안해 하는 표정을 보면 알 것 같아 이젠 나를 떠난 너인걸 비켜줄께 내 맘 붙잡았던 니 앞에 그 자리에 다른 사람과 니가 멋있게 걸을 수 있게 보내 줄께 비켜줄께 나만 있고 싶던 니 맘에 그 자리에 내가 아닌 누군가 니 웃음 지킬 수 있게 비켜줄께 자꾸만 목이 메인 내 얼굴 초라하게 볼까봐 고갤 숙여 널 못봐 나도 몰래 눈물이 그렁해져 하늘만 또 쳐다봐서 떠나갈 널 보지도 못해 비켜줄께 내 맘 붙잡았던 니 앞에 그 자리에 다른 사람과 니가 멋있게 걸을 수 있게 보내 줄께 발끝이 저려와 어떻게 니가 없이 걷게 될까 혼자는 쉽지 않겠지만 어떻게든 나 비켜줄께 내 맘 붙잡았던 니 앞에 그 자리에 다른 사람과 니가 멋있게 걸을 수 있게 보내 줄께 비켜줄께 나만 있고 싶던 니 맘에 그 자리에 내가 아닌 누군가 니 웃음 지킬 수 있게 비켜줄께 비켜줄께  비켜줄께
I Need A Girl (Feat. G-dragon),태양,Tired of being alone Sick of being single I think I need a girl I need a girl like 생각 없는 말투 어린 애들 말구 날 감싸 안아줄 심심할 때 가끔 노는 여자 말구 나만 사랑해 줄 가만 있어도 남자 놈들 전화기를 내밀지만 자랑스럽게 내 사진을 꺼내 보이는 그런 Girl Girl I need a girl 뭘 해도 이쁜 몸매도 이쁜 Girl I need a girl Baby I need you Girl you need me too 치마보다 청바지가 더 잘 어울리는 그런 여자 김치볶음밥은 내가 잘 만들어 대신 잘 먹을 수 있는 여자 나이가 많아도 어려 보이는 여자 난 그런 여자가 좋더라 know what I mean 부끄러운 척 하면서도 당돌할 줄 아는 Girl 평소엔 조신한 척 해도 같이 있으면 he y'all know what I'm talking about ay Girl I need a girl 뭘 해도 이쁜 몸매도 이쁜 Girl I need a girl 난 이런 여자가 좋더라 La La La ay 외모는 Not a issue but 멋을 아는 귀여운 Girl 취미는 달라도 취향은 같아 영화나 음악을 볼 때면 말이 통하는 Girl Yes I love Girls Girls I do adore 사람들 앞에선 지조있게 놀아요 내 앞에선 아잉 난 몰라 아침에 날 깨우는 목소리 Morning Kiss 하루를 시작하고 싶어 밤에는 네 무릎에 기대 자장가를 들으며 네 꿈 꾸고 싶어 다시 내 가슴을 뛰게 해줘 다시 달콤한 노랠 만들게 해줘 You know 돈이나 뭐 단지 그런 게 아냐 내 맘을 주고 싶은 사람 Girl I need a girl Umm yeah yeah Girl like you gotta make you mine I'ma treat you right baby Girl I need a girl 뭘 해도 이쁜 몸매도 이쁜 Girl I need a girl Baby I need you Girl you need me too Girl I need a girl Yeah Girl I need a girl Yeah Girl 내 말을 듣고 있니 Baby I need you Girl you need me too Girl I need a girl
커피를 마시고 (Main Ver.),어반자카파,괜찮아 네가 없는 나도 괜찮아 가끔씩 생각나는 날도 괜찮아 사실은 아직도 실감이 안나나봐 이렇게 오늘처럼 비오는 날엔 우리 함께 즐겨들었던 이 노래 한참을 멍하니 그렇게 웃고있어 baby baby 그대는 카라멜마끼아또 여전히 내 입가엔 그대 향기 달콤해 baby baby tonight baby baby 그대는 까페라떼 향보다 포근했던 그 느낌 기억하고 있나요 baby baby tonight 빛바랜 하늘색 커플티 조금씩 기억나지 않는 네 생일 여전히 내 맘은 이렇게 따뜻한데  내게는 너무도 따뜻하고 향기로운 너 더는 아름답지 못한 것 이제 그저 추억인걸  baby baby 그대는 카라멜마끼아또 여전히 내 입가엔 그대 향기 달콤해 baby baby tonight baby baby 그대는 까페라떼 향보다 포근했던 그 느낌 기억하고 있나요 baby baby tonight baby baby 그대는 카라멜마끼아또 여전히 내 입가엔 그대 향기 달콤해 baby baby tonight baby baby 그대는 까페라떼 향보다 포근했던 그 느낌 기억하고 있나요 baby baby tonight
다시 사랑할수 있을까,포맨 (4MEN),사랑하지 않는데 사랑인 줄 알았대 사랑한단 말할 땐 그런 줄 알았대 사랑을 몰랐대 보내줘야 하는데 웃어줘야 하는데 눈물이 왜 나는데 사랑이 아닌데 왜 눈물 나는데 잡고 싶은데 입이 떨어지질 않네요 잘 가란 말이라도 해야죠 우린 여기까지죠 사랑이 깊어서 이별이 된 거죠 조금만 사랑했더라면 떠나지 않았을 텐데 생각이 너무 많아서 혼자서 이별을 만든 거죠 헤어진 다음 날에 알았죠 다시 사랑할 수 있을까 혼자 두면 어떡해 편해 버린 하루에 익숙하지 않은데 조급한 마음에 원망만 하는데 후회하지만 다신 돌아갈 순 없겠죠 내 마음은 그런 게 아닌데 그땐 왜 보냈는데 사랑이 깊어서 이별이 된 거죠 조금만 사랑했더라면 떠나지 않았을 텐데 생각이 너무 많아서 혼자서 이별을 만든 거죠 헤어진 다음 날에 알았죠 끝난 건가요 끝난 건가요 정말 끝난 건가요 끝난 건가요 말이 없네요 언제나 그랬죠 언제나 말없이 내게 기댔었죠 그대는 내게 언제나 그랬었죠 마음 둘 곳이 없네요 끝난 거죠 사랑이 깊어서 이별이 된 거죠 조금만 사랑했더라면 떠나지 않았을 텐데 생각이 너무 많아서 혼자서 이별을 만든 거죠 어쩌다 우리가 이렇게 됐나요 기약도 없나요 여느 날처럼 내 전화를 기다리지는 않나요 자존심 때문인가요 한 번만 져줄 수는 없나요 아직도 그댄 사랑을 모르죠 다시 사랑할 수 있을까 그런 날이 올 수 있을까 다시 사랑할 수 있을까
Be OK (Feat. 배치기),유성은,원래 그런 거래 다들 내게 말해 더 이상은 no oh oh be a be alright 붙잡아서 뭘 해 잘 지내라 말해 더 이상은 no oh oh be a be a OK 죽을 것만 같다던 내 마음도 OK 꿈을 꾼 듯이 잊혀져 가고 I will know you nothing ever I will know you nothing ever 다 알 것 같던 니 맘이 거짓말 같아 빙빙빙 난 너 없이도 Be OK 빙빙빙 맴도는 기억 이젠 잊을래 너 없이 잘 살아 다시 다른 남잘 만나 beautiful my boy 사랑했던 그대 bye bye 그래 잘 가라 가라 가라고 지우기가 힘들었던 전화번호도 같이 걷던 그 길을 혼자 걸어도 이젠 홀가분해 너 없이도 I'm ok yo 그리 형편없지 않았던 우리의 만남이었잖아 더는 후횐 없어 새로운 출발점에 다시 서서 축복해줄게 이젠 Be Ok 미련 둬서 뭐해 소용없어 no way 더 이상은 no oh oh be a be alright 숨을 쉴 때마다 한숨만 내쉬다 더 이상은 no oh oh be a be a OK 죽을 것만 같다던 내 마음도 OK 꿈을 꾼 듯이 잊혀져 가고 I will know you nothing ever I will know you nothing ever 다 알 것 같던 니 맘이 거짓말 같아 빙빙빙 난 너 없이도 Be OK 빙빙빙 맴도는 기억 이젠 잊을래 너 없이 잘 살아 다시 다른 남잘 만나 beautiful my boy 사랑했던 그대 bye bye 시간이 지나 또 기억나겠지 너와 나의 everything 사랑했던 everything 우리가 왜 이렇게 된 건지 뭘 잘못한 건지 빙빙빙 난 너 없이도 Be OK 빙빙빙 맴도는 기억 이젠 잊을래 너 없이 잘 살아 다시 다른 남잘 만나 beautiful my boy 사랑했던 그대 bye bye 빙빙빙 난 너 없이도 Be OK 빙빙빙 맴도는 기억 이젠 잊을래 너 없이 잘 살아 다시 다른 남잘 만나 beautiful my boy 사랑했던 그대 bye bye
혼자만 하는 사랑,거미,한번만 날 봐달라고 늘 네 앞에 먼저 서 있었는데 마주치는 너의 눈을 그녀가 가려 나를 볼 수 없나 봐 기다릴 수 있다고 네 옆에 그녈 버리라고 혼자 겁내며 가슴만 움켜쥐고 아무 말도 못 하는 마음만 앞선 사랑에 너의 뒤에서 쳐다만 보나봐 혼자만 하는 사랑이 어쩌면 지루해질까 네 못난 버릇들만 찾으려 애써도 단 하루라도 너의 곁에 있는 그녀가 나이기를 어느새 기도해 잊어내야 한다고 꼭 잊어내고 말 거라고 지키고 싶은 약속해 보는데 참기 힘든 잠처럼 두 눈을 감은 꿈처럼 나도 내 맘을 막을 순 없나 봐 혼자만 하는 사랑이 어쩌면 지루해질까 네 못난 버릇들만 찾으려 애써도 단 하루라도 너의 곁에 있는 그녀가 나이기를 어느새 기도해 변한 사랑에 언제라도 네가 올 수 있기를 늘 준비 해보고 기다리고 아픈 이별에 하루라도 편히 쉴 수 있기를 꼭 내 품에 잠들 수 있기를 혼자만 하는 사랑이 언제쯤 끝나 버릴까 눈물이 키워내는 욕심이 커져서 가끔 나도 모르게 힘이 들고 지칠 땐 잠시라 해도 니 곁에 다가가 날 기대고 싶어
당신과의 키스를 세어보아요,박화요비,어지러워진 마루 위에 웅크린 채로 내 몸을 감싸고 지킬 수 없는 약속들만이 하루 하루를 채우고있어요 이별이 올 줄 알았다면 좀 더 그대의 가슴 깊이 안길텐데  missing you 당신과의 키스를 세어보아요 하나 하나 그대를 가만히 떠올려 누구보다 그대의 곁에 있기를 without you but you are mine  머리를 묶고 화장을 해도 어제의 나는 찾을 수 없어요 그대가 떠난 텅빈 외로움 무엇을 해야 달랠수 있나 너무나 사랑 했었어요 그것만큼은 변치않는 진실일뿐  missing you 당신과의 키스를 찾을거예요 이렇게 또 가까이 다가와 있는데 처음부터 만나지 말아야 했나요 shaining takes when you are mine
남자답게,플라이 투 더 스카이,이렇게도 약해 빠진 나라는 걸 내가 이렇게나 겁이 많은 사람인 걸 여태 몰랐어 모르고만 살았어 니가 날 떠나기 전에 매일 너를 사랑하는데 그리워 하는데 가슴을 막아도 쉴 새 없이 눈물이 흘러 태어나 처음 남자답지 못하게 얼음처럼 차가워질 심장인데 결국 이별 앞에 하찮아질 사랑인데 왜 날 원했니 내 안에 왜 살았니 헤아려 볼수록 미워 매일 너를 사랑하는데 그리워 하는데 가슴을 막아도 쉴 새 없이 눈물이 흘러 태어나 처음 남자답지 못하게 못잊어 네가 날 잊어도 나보다 더 소중한 오직 너일 테니까 널 원하고 널 사랑하고 이대로 그대로 널 기다리다가 내 삶이 멈춰도 후횐없어 살아있는 한 괜찮아 니 남자로 살다가니까
