Title,Singer,Lyric
좋아해,프롬,언제부터였다고 말하긴 어렵지만 그 앨 생각하면 웃음이 나와 가끔 날 보며 씩 웃는 그 애를 마주보면 아찔한 기분에 어지러워져 그 애가 웃는게 좋아 햇살같아서 난 좋아 바다의 반짝임 보다 더 날 눈부시게 하는 그 애의 향기가 좋아 깨끗한 비누향기가 그 어떤 속삭임 보다 더 날 설레이게 하는 바로 그런 그 애가 지나다니는 골목길 카페에서 하루종일 그 앨 기다리면서 그 애와 손을 맞잡고 걷는 상상을 하면 또 아찔한 기분에 어지러워져 그 애가 웃는게 좋아 햇살같아서 난 좋아 바다의 반짝임 보다 더 날 눈부시게 하는 그 애의 향기가 좋아 깨끗한 비누향기가 그 어떤 속삭임 보다 더 날 설레이게 하는 오늘은 네게 달려가야지 오늘은 네게 고백해야지 넌 해피엔딩을 대답하면돼 예쁜 니 그 입술로 하늘한 치마를 입고 골목길 카페에 앉아 그 애가 오기만 기다리다가 곰곰히 생각해보니 좀 성급한게 아닐까 아무래도 좀더 미뤄야겠어 이 고백 니가 참 좋아 햇살같아서 난 좋아 바다의 반짝임 보다 더 날 눈부시게 하는 난 너의 향기가 좋아 깨끗한 비누향기가 그 어떤 속삭임 보다 더 날 설레이게 하는
blu (Feat. Babylon),아이언,긴 시간이 지났지 나도 많이 변했지 그전보다 더 넌 뭘 하고 사는지 내 생각은 나는지 더는 몰라도 아무렇지 않아 나는 babe 그래 원래 그런 놈 그래 원래 그런 놈 잠깐 동안 가졌었던 죄의식 it ends with the break of dawn i have nuthin' 우리 사진 니 번호와 문자까지 다 지웠지 니가 사준 옷과 신발 니가 만든 반지까지 남김없이 알아 난 더러운 놈 니가 곁에 있을 때도 나는 lonely 사랑하는 척을 해 니 두 눈을 마주보며 다릴 떨지 가책 없이 시간이 지나면 넌 점점 사라지겠지 나를 욕해도 돼 난 나쁜 놈인걸 담배연기처럼 보이지 않게 흩어지겠지 너도 날 버려줘 난 그런 놈인걸 이젠 쉿 너는 없지 너와 나눈 감정은 개나 줬지 내가 했던 변명은 모두 억지 니가 차린 밥상을 전부 엎지 쉿 너는 없지 너와 나눈 감정은 개나 줬지 내가 했던 변명은 모두 억지 니가 차린 밥상을 전부 엎지 그래 나는 너의 nightmare nightmare 쉽게 흔들리는 갈대 갈대 기생했지 난 니 삶에 삶에 니 뒷목에 꽂은 빨대 it's like that 예전과는 다르지 쉽게 얻게 된 유명세 이젠 모든 여자들이 술을 건네 그 속에서 매일 밤을 허우적대 그게 싫지만은 않아 달콤해 니 기억은 단지 가사로 이용할 뿐 나 잘되려 니 얘길 팔어 어쩌면 니 친구들이 뒤에서 나에 대해 했던 말 그래 그 말들이 백번 맞어 이제 그만 쉿 난 잘살지 넌 지금껏 거짓된 나와 만났지 너와 내 현실 ain't no drama scene no drama scene drama scene 시간이 지나면 넌 점점 사라지겠지 나를 욕해도 돼 난 나쁜 놈인걸 담배연기처럼 보이지 않게 흩어지겠지 너도 날 버려줘 난 그런 놈인걸 이젠 쉿 너는 없지 너와 나눈 감정은 개나 줬지 내가 했던 변명은 모두 억지 니가 차린 밥상을 전부 엎지 쉿 너는 없지 너와 나눈 감정은 개나 줬지 내가 했던 변명은 모두 억지 니가 차린 밥상을 전부 엎지 쉿 이젠 쉿
안녕,우효,하나부터 열까지 말해줘야 알겠지 이렇게나 아픈 걸 넘어져야 알겠지 어느새 Good bye 넌 멀어져 가 내 마음만 아파 Good bye 원하지 않아 이젠 원하지 않아 Say your prayers but never let me go Change your name but never let me go 어떤 날은 그랬지 구름 위를 걸었지 어떤 것을 준대도 바꿀 수가 없었지 but 오늘은 Good bye 이제는 그만 내 마음만 아파 Good bye 널 보낼 거야 오늘은 보낼 거야 Say your prayers but never let me go Change your name but never let me go Take your laughter but never let me go Take your life but never let me go Good bye 이제는 그만 내 마음만 아파 Good bye 널 보낼 거야 오늘은 보낼 거야 Say your prayers but never let me go Change your name but never let me go Take your laughter but never let me go Take your life but never let me go
금요일 (Feat. Philtre),우효,그리운 내일은 금요일 내가 사랑하는 날 너는 내가 기다리던 금요일이야 니가 있어서 월요일을 견딜 수 있고 니가 있어서 월요일이 두렵지 않아 지금이 좋아도 난 너를 바라고 내일이 아파도 난 너를 볼 거야 이미 내 마음은 온통 금요일 여전히 아직도 너는 내 금요일 니가 있어서 난 오늘도 웃을 수 있고 니가 있어서 난 오늘도 눈물이 나와 지금이 좋아도 난 너를 바라고 내일이 아파도 난 너를 볼 거야 이미 내 마음은 온통 금요일 여전히 아직도 너는 내 금요일
죽겠네 (Album Ver.),10CM,어떻게 해야 할지 몰라 웃질 않아도 아름다와 바라만 봐도 너무 좋아 죽겠네 코를 골아도 듣기 좋아 냄새가 나도 향기로와 씻지 않아도 너무 빛이 나서 죽겠네 이러다 정말 미쳐 돌아 버리면 어쩌나 이러다 진짜 숨이 덜컥 멎으면 어쩌나 그대의 눈가에 눈곱이 내게는 It's so nice so nice so nice 그대의 스타킹 뜯어진 구멍도 It's so nice so nice so nice 일분일초가 보석 같아 싸울 시간이 나질 않어 사랑만 해도 시간이 모질라서 죽겠네  이러다 정말 미쳐 돌아 버리면 어쩌나 이러다 진짜 숨이 덜컥 멎으면 어쩌나 그대의 잇몸에 김가루 내게는 It's so nice so nice so nice 그대의 가슴이 충분치 않아도 It's so nice so nice so nice 어떻게 해야 할지 몰라 웃질 않아도 아름다와 바라만 봐도 너무 좋아 죽겠네 죽겠네
웃는 것밖에 (With 예슬),스탠딩 에그,여기 있어 가장 가까운 곳에 거기서 바로 보이는 곳에 love is gone 할 수 있는건 없어 그냥 지금 이렇게 웃는 것 밖에 나 왜 있는 거야 두 사람 앞에 하필 우리가 자주 만나던 카페 맘에도 없는 말을 건넬 수밖에 둘이 잘 어울리네 먼저 일어나려다 다시 주저앉아 버렸어 내가 조금 늦었던 거야 어떡해 더 이상은 자신 없어 어제보다 더 멀리서 지켜보고 있어 내가 먼저 말했더라면 네 옆에 앉은 사람 나였을까 여기 있어 가장 가까운 곳에 거기서 바로 보이는 곳에 love is gone 할 수 있는 건 없어 그냥 지금 이렇게 웃는 것 밖에 나 왜 있는 거야 아직 네 앞에 가까이 앉고 싶어 바로 네 옆에 이젠 말하고 싶어 더 늦기 전에 나도 너를 좋아해 먼저 일어나려다 다시 주저앉아 버렸어 내가 조금 늦었던 거야 어떡해 더 이상은 자신 없어 어제보다 더 멀리서 지켜보고 있어 내가 먼저 말했더라면 네 옆에 앉은 사람 나였을까 여기 있어 가장 가까운 곳에 거기서 바로 보이는 곳에 love is gone 할 수 있는건 없어 그냥 지금 이렇게 웃는 것 밖에 여기 있어 가장 가까운 곳에 거기서 바로 보이는 곳에 love is gone 할 수 있는건 없어 그냥 지금 이렇게 웃는 것 밖에
미움 (Vocal 손주희),에피톤 프로젝트,참 미웠지 이렇게 변한 내가 미워서 한참 동안을 바라보다 이젠 어쩔 수가 없는 걸 알아 참 우습지 이런 게 끝이라니 우습지 하루 종일 널 생각하다 이젠 어쩔 수가 없다고 그래 이젠 나를 미워하지 않아도 되고 더는 걱정해야 할 일도 없고 매일 슬퍼해야 할 일 없으니 이젠 그댈 이해하지 않아도 되고 더는 후회해야 소용도 없고 서로 미워할 일도 없는 거지 참 미웠지 이렇게 변한 네가 미워서 한참 동안을 바라보다 이게 끝이라고 한다면 그래 이젠 나를 미워하지 않아도 되고 더는 걱정해야 할 일도 없고 매일 슬퍼해야 할 일 없으니 이젠 그댈 이해하지 않아도 되고 더는 후회해야 소용도 없고 서로 미워할 일도 없는 거지 참 미웠지 이렇게 변한 네가 미워서 한참 동안을 바라보다 이게 끝이라고 한다면 그래
밖에는 비가 내려,리차드파커스,밖에는 비가 내려 갑자기 비가 내려 잠시만 온다고 했어 오늘 아침에 뉴스를 봤거든 우산을 깜빡 놓고 왔어 사실 일부러 안 갖고 왔어 괜히 오늘처럼 비오는 날이면 이런 날이면 왜 네 생각이 먼저 나는지 몰라 오늘밤 창문 너머로 들려오는 빗소리가 내 귓가에 맺힌 네 목소리처럼 선명하게 다가와 어지러워 밖에는 비가 내려 창 밖에 불은 꺼져가고 이젠 나도 잘 때가 됐어 일찍 일어나야 하거든 잠이 오지 않아 사실은 온통 네 생각뿐이니까 그래도 시간이라는 건 잘도 간다 오늘밤 창문 너머로 들려오는 빗소리가 내 귓가에 맺힌 네 목소리처럼 선명하게 다가와 내 맘을 어지럽히네 내 맘을 어지럽혀 난 어지러워
연애상담인듯,헤르쯔 아날로그 (Herz Analog),남자들은 다 그런가요 원래 처음과는 다른가요 잡은 고기에는 먹이를 안 준다는데 내가 딱 그 꼴이에요 나도 연애를 해봤잖니 원래 처음과는 다른 거지 맨날 보다 보니 마음이 식은 거야 너도 사실 알고 있잖아 하지만 난 좀 달라 다른 남자와는 달라 네가 알고 있던 다른 남자와는 달라 여튼 난 달라 여자들은 왜 그런 거니 화난 이유를 왜 꼭꼭 숨기니 입만 튀어나오면 난 바짝 쫄아 자꾸 눈치 보게 되는 걸 여자들은 좀 복잡해요 여자들끼리도 그래요 말하지 않아도 알아줄 때까지 가만 지켜볼 거예요 하지만 난 좀 달라 다른 여자와는 달라 네가 알고 있던 다른 여자와는 달라 여튼 난 달라 속고 속고 또 속고 또 속고 속는 속고 또 속는 이야기 속이고 속이고 속이고 속이는 계속 반복될 이야기 근데 너라면 달라 널 생각하면 달라 내가 알고 있던 다른 사람과는 달라 여튼 넌 달라 근데 너라면 달라 다르긴 뭐가 달라 널 생각하면 달라 널 생각하면 내가 알고 있던 다른 사람과는 달라 여튼 넌 달라
바라만 봐도 좋은데,노리플라이 (no reply),웃는 얼굴이 좋아 그 옆모습을 바라보며 설레는 여름 어딘가 멈춰있어 조용한 바람만이 셔츠 안을 머물다 가고 망설임은 그 자리에 이렇게 나 무심한 표정을 짓지만 사실은 나 들떠있는 맘을 숨기고 있어 그대가 내 옆에 가는 눈을 뜨고 그대의 머릿결 나를 스쳐가고 내딛는 걸음 하나하나 그대로 가득해 느린 걸음이 좋아 발자욱은 선명해지고 시간은 더디게 흘러 이렇게 나 무심한 표정을 짓지만 사실은 나 들떠있는 맘을 숨기고 있어 그대가 내 옆에 가는 눈을 뜨고 그대의 머릿결 나를 스쳐가고 이대로 바라만 봐도 좋은데 그대의 손끝이 내게 닿아있고 나른한 목소리 나를 스쳐가고 이대로 바라만 봐도 좋은데 이대로 그냥 좋은데 바라만 봐도 음
말만해 (What You Want) (Feat. 김성규),칸토,하나부터 열 하나까지 완벽해 신도 반죽하면서 깜짝 놀랐을게 뻔해 그런 너에게 슬쩍 다가가봐도 넌 도망가고 난 쫓아 뛰네 이건 마라톤보다 훨씬 숨막히고 더 오래 걸려 언제 끝날지 모르는 톰과 제리 숨바꼭질 게임 그만 하재두 빠져나가는 글 솜씨의 니 문자 신의한수 널 잡고 싶어서 더 꽉 잡았건만 넌 모래알 처럼 빠져나가 뭐가 부족한건지 모르겠어 Baby 말만해줘 나 밤 다 샜어 이럴꺼면 왜 설레는 멘트친거야 이불 발차기 하고 또 잠 못들잖아 다 알고있어 난 Brand New 남자 뭐가 마음에 안들어 말만해 당장 한 발짝 가면 두 발짝 뒤로 너 왜 이러는데 영환 싫고 밥도 먹었고 너 뭘 원하는데 what what what u want baby what what what u want baby 뭐든 말만해 내가 다 해줄게 내 옆으로 와 벌써 보낸 문자가 열 통 쯤은 돼 너 이러면 안돼 내가 씹는 연락이 몇갠데 지금 내 꼴 그녀들이 보면 욕할껄 싫으면 싫다해 너무 답답해 감옥같어 이곳 저곳 내가 듣던 소린 bad boy 여자들이 달라붙고 날라다닌 fly boy 근데 이건 뭐 너 하나로 쩔쩔매 줄에 묶인 강아지 끌려다니다 헥헥대 What You Want babe What You Want babe 니가 뭘 원하는지 말해봐 내게 마음대로 란 말은 마 다 싫다 하잖아 매일 뭐 하자 해도 넌 말해 일단 내일 아직 5시인데 벌써 밥 먹었다고 오늘 개봉한 영화를 어떻게 봤냐고 난 music 뿐만 아니라 다 Brand New한 남자 뭐가 맘에 안드냐고 말만해 당장 한 발짝 가면 두 발짝 뒤로 너 왜 이러는데 영환 싫고 밥도 먹었고 너 뭘 원하는데 what what what u want baby what what what u want baby 뭐든 말만해 내가 다 해줄게 내 옆으로 와 A girl 내게 말만해 니가 원하는걸 다 들어줄게 간단해 Just call me now babe 둡두르둡 뚜르르르 두르뚜 A girl 내게 말만해 니가 원하는걸 다 들어줄께 간단해 Just call me now babe 둡두르둡 뚜르르르 두르뚜 한 발짝 가면 두 발짝 뒤로 너 왜 이러는데 영환 싫고 밥도 먹었고 너 뭘 원하는데 what what what u want baby what what what u want baby 뭐든 말만해 내가 다 해줄게 내 옆으로 와 잡힐듯 말듯 잡힐듯 말듯 너 왜 이러는데 친구는 아니고 애인은 싫고 너 뭘 원하는데 what what what u want baby what what what u want baby 뭐든 말만해 내가 다 해줄게 내 옆으로 와
오필리아 (Ophelia),심규선 (Lucia),그대의 낱말들은 술처럼 달기에 나는 주저 없이 모두 받아 마셔요 내가 하는 말을 나조차 못 믿을 때도 너는 나를 다 믿었죠 어떤 때에 가장 기쁨을 느끼고 어떤 때에 가장 무력한지 나 자신도 알지 못 했던 부분과 나의 모든 것에 관여되고 있어 나는 녹지 않는 얼음으로 당신을 조각해서 두 팔로 끌어안고 절대 놓지 않을 거예요 내 미련함을 탓해도 돼요 가슴이 시려와도 나는 기쁠 거예요 이제 그만 악마가 나를 포기하게 하시고 떠났다가 다시 오라 내게 머물지 말고 부유한 노예 녹지 않는 얼음 타지 않는 불 날이 없는 칼 화려한 외면 피 흘리는 영혼 하나인 극단 그것들의 시 나는 녹지 않는 얼음으로 당신을 조각해서 두 팔로 끌어안고 절대 놓지 않을 거예요 내 미련함을 탓해도 돼요 가슴이 시려와도 나는 기쁠 거예요 그래 녹지 않는 얼음처럼 아픔을 마비하고 고통을 무감케 해 함께 할 수 없을 거예요 서로를 찢고 할퀼 거예요 가슴이 시려와도 나는 모를 거예요 그대의 낱말들은 그대의 낱말들은
리코타 치즈 샐러드,소란 (SORAN),비가 내리는 날이면 생각나는 음식들 제일 좋아하는 건 라면 삼겹살 You know that 설렁탕 You know Good 감자전 이랬던 나 내가 너를 만나고 신세계가 새로운 날 발견해 리코타 치즈 샐러드 버터 갈릭 브레드 쉬림프 파스타 너 없이도 좋았을까 알리오 올리오 에그 베네딕트 스모크 살몬 Have a glass of wine from France 맛있게 식사를 하면 떠오르는 Some dessert 제일 좋아하는 건 콜라 누룽지 You know that 쭈쭈바 You know Good 캔커피 이랬던 나 내가 너를 만나고 신세계가 내가 촌스러웠지 쇼콜라 마카롱 블루베리 수플레 레몬 타르트 너 없이도 좋았을까 플레인 요거트 뉴욕 치즈 케익 키위 셔벗 Have a cup of coffee or tea 리코타 치즈 샐러드 버터 갈릭 브레드 쉬림프 파스타 너 없이도 좋았을까 알리오 올리오 에그 베네딕트 스모크 살몬 네가 먹여주면 다 좋아
Mer,혁오 (HYUKOH),Mer floating her words melted she said I long for that We met followed the map looked for the gold I long for you Even if the reasons change it's never gonna freeze again even if the matters change we're all gonna remain the same even if we face the end thoughts are gonna stay as cells though all that is what I want all that is what I want Across another river reached the ocean just before sunset bombing started with a roar yet we're unfazed we're unamazed we're staying calm and chasing other details not that easy though all that is what I want all that is what I want Mer one for myself one for the wish I long for you We met one is for you one for the gold I long for that Even if the reasons change it's never gonna freeze again even if the matters change we're all gonna remain the same even if we face the end thoughts are gonna stay as cells though all that is what I want all that is what I want Across another river reached the ocean just before sunset bombing started with a roar yet we're unfazed we're unamazed we're staying calm and chasing other details not that easy though all that is what I want all that is what I want
넌 행복해,소란 (SORAN),너는 행복해? 마치 아무런 기억도 아무 걱정도 없는 것처럼 건강하고 웃고  벌써 자겠지? 마치 우리의 기억이 네겐 아무 의미 없는 듯이 후회하고 널 걱정하며 잠 못 드는 나와는 달리  넌 충분히 그럴 거잖아 나 없이도 살만하잖아 원래 미련하고 바보 같은 성격이라서 안타깝게도 난 못 그래  정말 행복해? 우리 함께 했던 많은 날들이 거짓말처럼 넌 충분히 그럴 거잖아 나 없이도 살만하잖아 원래 미련하고 바보 같은 성격이라서 아직까지도 난 못 그래  넌 뭐가 그렇게 괜찮아 내가 이렇게나 아프잖아 나도 뭐가 뭔지 모든 것이 엉망이어서 이렇게 혼자 묻는 거야 넌 충분히 그럴 거잖아 나 없이도 살만하잖아  너는 행복해. 나를 좋아했던 일도 사랑한 적도 없는 것처럼 건강하고 웃고.
순간의 순간,안녕하신가영,하지 않아도 되는 생각들만 잔뜩 떠오르던 날이었는데 유난히 한가로웠던 오후에 문득 네가 없던 날이었지 일상의 많은 순간들에 네가 있고 없기도 하지만 내가 좋아하던 순간들엔 항상 널 생각하던 내가 있어 이제는 나를 찾아야겠다고 생각한 순간 어쩌면 너와 내가 처음 이별하는 순간 끝내 이별을 말했던 순간 내가 원했지만 원치 않았던 건 혼자만으로 살아가기에는 그동안 내가 너무 많이 너를 사랑했기 때문에 이별하는 순간 순간의 순간에 네가 있고 순간의 순간에 내가 없고 잠깐의 순간에 우리가 있었고 영원한 순간에 우리가 없었고 이제는 나를 찾아야겠다고 생각한 순간 어쩌면 너와 내가 처음 이별하는 순간 끝내 이별을 말했던 순간 내가 원했지만 원치 않았던 건 혼자만으로 살아가기에는 그동안 내가 너무 많이 너를 사랑했기 때문에 이별하는 순간 순간의 순간에 네가 있고 순간의 순간에 내가 없고 잠깐의 순간에 우리가 있었고 영원한 순간에 우리가 없었고 순간의 순간에 네가 있고 순간의 순간에 내가 없고 이별하는 순간 끝내 이별을 말했던 순간
젊은 우리 사랑,검정치마,오 젊은 사랑 그것은 너무도 잔인한 것 어린 맘에 몸을 실었던 내가 더 잔인한가 모든게 잘못 돼서 죽어 버릴 듯 위태롭던 우리 일 년은 눈물과 거짓말이 배어나오던 수많은 상처들만 남겼다 오 흉터도 하나없이 깨끗이 아물어 버린 그 곳 우리 추억을 집어 삼켰던 예전엔 내입이 있던 곳 이제는 말해줘도 괜찮을텐데 그 어려웠던 한 마디를 눈물과 거짓말이 배어나오던 수많은 상처들이 대신 말한다 젊은 피가 젊은 사랑을 후회 할 수가 있나 나도 뭐가 뭔지 모르겠는데 언젠가는 나도 누구의 버림을 받겠지 그래도 나는 아무 상관없는 걸 오 그때는 몰랐었네 내가 왜 그랬는지 아주 오래전의 일들이 날 많이 괴롭혔던가 나 역시 흘린 피가 젊었을텐데 이젠 나도 그녀와 닮았네 눈물과 거짓말이 배어나오던 수많은 상처들은 벌써 잊었다 젊은 피가 젊은 사랑을 후회 할 수가 있나 나도 뭐가 뭔지 모르겠는데 언젠가는 나도 누구의 버림을 받겠지 그래도 나는 아무 상관없는 걸 정말로 나는 아무 상관없는걸 될대로 되고 망해도 좋은걸 내가 정말 사랑했던사람은 나 나 나 나 나 나 젊은 피가 젊은 사랑을 후회 할 수가 있나 나도 뭐가 뭔지 모르겠는데 언젠가는 나도 누구의 버림을 받겠지 그래도 나는 아무 상관없는 걸
날개,못 (Mot),우린 떨어질 것을 알면서도 더 높은 곳으로만 날았지 처음 보는 세상은 너무 아름답고 슬펐지 우린 부서질 것을 알면서도 더 높은 곳으로만 날았지 함께 보낸 날들은 너무 행복해서 슬펐지 우린 차가운 바람에 아픈 날개를 서로 숨기고 약속도 다짐도 없이 시간이 멈추기만 바랬어 우린 부서질 것을 알면서도 더 높은 곳으로만 날았지 함께 보낸 날들은 너무 행복해서 슬펐지 우린 서툰 날갯짓에 지친 어깨를 서로 기대고 깨지 않는 꿈 속에서 영원히 꿈꾸기만 바랬어 우린 떨어질 것을 알면서도 더 높은 곳으로만 날았지 처음 보는 세상은 너무 아름답고 슬펐지
한 여름 밤의 꿈,어쿠스틱 콜라보,한 여름 밤 꿈처럼 사랑은 떠나가고 이별만이 남아서 나를 돌아보네요 마치 한 여름 밤의 꿈처럼 사랑은 이렇게도 나를 떠나가고 떠나는 파도를 보며 사랑도 함께 보내요 한 여름 밤 꿈처럼 내 몸을 스쳐 지나간 바람처럼 사랑은 이렇게 왔다 나도 모르게 지나가는 바람처럼 한 여름 밤 꿈처럼 내 몸을 스쳐지나간 바람처럼 사랑은 이렇게 왔다 나도 모르게 지나가네요 한 여름 밤 꿈처럼 그냥 스치고 지나간 바람처럼 이렇게 내 맘을 이렇게 내 맘을 갈갈이 찢어놓고 가네요 사랑이 이렇게도 어려운 건 줄 난 몰랐죠 달콤했던 순간만을 바라보며 그렇게 사랑을 하던 게 이별로 변해 사랑은 순간처럼 내 볼을 스쳐 지나간 바람처럼 다시 돌아오지 않을 그곳으로 찾아가지 못할 그곳으로 떠나가버렸죠
Panda Bear,혁오 (HYUKOH),같이 있는데 자꾸 부르지마 혼자 있는 게 난 더 편하니까 조그만 일에 화를 내지 않아 더 이상 내 기분은 뜨겁지 않아 내가 누군지 물어보지 좀 마 나도 내가 누군지 모르니까 이 방에서 내가 사라진대도 그 아무도 없어진지 모를거야 I never thought you are such a traitor I never thought you are such a traitor I never thought you are such a traitor I never thought you are such a traitor 난 욕심이 없는 사람이야 그러니까 내게 호읠 베풀지마 언젠가 사랑이 찾아온대도 난 아마 알아채지도 못할거야 내가 싫어져도 내게 말하지마 나는 그저 멀어진다 여길거야 이 방에서 내가 사라진대도 그 아무도 없어진지 모를거야 I never thought you are such a traitor I never thought you are such a traitor I never thought you are such a traitor I never thought you are such a traitor 숨어있는 날 봐도 쳐다보지마 사람들의 시선을 즐기지 않아 혼자 뒤로 쳐져도 신경 쓰지마 나는 조용히 생각을 할 뿐야 언젠가 사랑이 찾아온대도 난 아마 알아채지도 못할거야 이 방에서 내가 사라진대도 그 아무도 없어진지 모를거야
여자친구가 생겼으면 좋겠다 (Feat. 쇼코),소심한 오빠들,여자친구가 생겼으면 좋겠다 여자친구가 생겼으면 좋겠다 장미같지 않아도 가시같지 않아도 내게 숨결같은 여자친구가 생겼으면 좋겠다 여자친구가 생겼으면 좋겠다 햇살같지 않아도 그늘같지 않아도 내게 공기같은 라면을 먹어도 채널을 돌려도 전활 붙잡아도 어둑한 외로움 사소한 상처와 작은 비뚤어짐 모두 이해해주고 싶어 여자친구가 생겼으면 좋겠다 여자친구가 생겼으면 좋겠다 장미같지 않아도 가시같지 않아도 내게 숨결같은 여자친구가 생겼으면 좋겠다 여자친구가 생겼으면 좋겠다 햇살같지 않아도 그늘같지 않아도 내게 공기같은 그런 여자친구 남자친구가 생겼으면 좋겠다 남자친구가 생겼으면 좋겠다 햇살같지 않아도 그늘같지 않아도 내게 공기같은 쇼핑을 해봐도 진하게 마셔도 짐을 늘려봐도 어둑한 외로움 사소한 상처와 작은 비뚤어짐 모두 이해해주고 싶어 남자친구가 생겼으면 좋겠다 남자친구가 생겼으면 좋겠다 장미같지 않아도 가시같지 않아도 내게 숨결같은 남자친구가 생겼으면 좋겠다 남자친구가 생겼으면 좋겠다 햇살같지 않아도 그늘같지 않아도 내게 공기같은 그런 남자친구 외로움에 누군가를 만나면 안되는거라고 하던데 그래도 어떡해 이런 맘을 어떡해 외로운걸 어떡해 여자친구가 생겼으면 좋겠다 여자친구가 생겼으면 좋겠다 장미같지 않아도 가시같지 않아도 내게 숨결같은 여자친구가 생겼으면 좋겠다 여자친구가 생겼으면 좋겠다 햇살같지 않아도 그늘같지 않아도 내게 공기같은 그런 여자친구
오늘밤,슈가볼,오늘 밤엔 너와 있어 나 잠들 수 있어 내 가슴에 널 안아 주겠어 나를 보고 미소 짓는 그 입술에게 you be my queen 내 손을 놓지마 우리 만난 시간 오래이지는 않아도 내 맘 의심할 필요는 없어요 봄날 초 저녁처럼 벅찬 내 맘 있으니 비틀비틀 내 몸이 나를 가눌 수 없어 오늘 밤의 3박자 술과 음악 그리고 너 너무나도 신이나고 내 heart pumpin 이상해 그대 그렇게 나를 보고 웃지는 말아요 날 안아줘 더 이상 슬픔은 없게  붙잡아줘 Cuz u got me girl 날 이렇게  오늘 밤엔 너와 있어 나 잠들 수 있어 내 가슴에 널 안아 주겠어 나를 보고 미소 짓는 그 입술에게 you be my queen 내 손을 놓지마  날 안아줘 더 이상 슬픔은 없게  붙잡아줘 Cuz u got me girl 날 이렇게  오늘 밤엔 너와 있어 나 잠들 수 있어 내 가슴에 널 안아 주겠어 나를 보고 미소 짓는 그 입술에게 you be my queen 내 손을 놓지마 this floor에서 우리는 손을 잡고 어디 또 둘만의 sweet sweet place찾아 다시 한 번 널 내 품에 안자 내 품에 너를 한 번 안자 안아보자 부끄러운 척하는 거 다 척 하는 거 다 알아 I never let u down baby girl 지금처럼 웃어줘 눈 감아줘 이제는 내 차례 come on
달빛소년,체리 필터,유리병 속에 담긴 나의 바다 파란 포도주 밤하늘 저 푸른 달빛 부서져가는 나의 여름밤 파란 달나라로 나를 데려가줘요 어렸을적 파란밤 달빛 내리는 거릴 걷다 한소년을 바라보다 벼락 맞았었지 그건 아마 어린 나에겐 사랑인줄도 모르고 가슴만 저려오며 파란달만 쳐다 보았네 밤이면 추억들이 파도에 밀려 바람에 실려 슬픈 지난일을 모두 데려가줘요 어렸을적 파란밤 달빛 내리는 거릴 걷다 한소년을 바라보다 벼락 맞았었지 그건 아마 어린 나에겐 사랑인줄도 모르고 가슴만 저려오며 파란달만 쳐다 보았네 숨바꼭질 하던 소년 넌 어디로 숨어 버렸나 저기 저 파란 하늘만 조용히 웃고 있네요 어렸을적 파란밤 달빛 내리는 거릴 걷다 한 소년을 바라보다 벼락 맞았었지 그건 아마 어린 나에겐 사랑인줄도 모르고 가슴만 저려오며 파란달만 쳐다 보았네 그건 아마 어린 나에겐 사랑인줄도 모르고 가슴만 저려오며 파란달만 쳐다 보았네
안개,짙은,모든 게 희미해 보이는 밤이야 우린 어둠 속에 숨어 길을 나섰지 산등성이를 따라 올라가는 길 오르면 오를수록 안개는 깊어져 가슴 속에 머무는 풀내음과 어둠 속에 우릴 이끄는 하나의 달 모든 게 완벽해 다 준비돼 있어 도망가기에 좋은 그런 날이지 어디로 저 너머로 누구와 우리 둘이 안개 속을 지나서 마을에서 멀어져 누구도 우리에게 질문을 하지 않는 처음 같은 곳으로 도망가기 좋은 날 짙은 안개 속에 들어갔을 때 뭐가 제일 좋았는지 얘기해줄까 내 눈은 그댈 찾기 위해 빛나고 내 손은 그댈 잡기 위해 존재하는 것 어디로 저 너머로 누구와 우리 둘이 안개 속을 지나서 마을에서 멀어져 누구도 우리에게 질문을 하지 않는 처음 같은 곳으로 도망가자 나와 함께 모든 게 희미해 보이는 밤이야 우린 어둠 속에 숨어 길을 나섰지 산등성이를 따라 올라가는 길 오르면 오를수록 안개는 깊어져 처음 같은 곳으로 떠나가자 처음 같은 곳으로 나와 함께 처음 같은 곳으로 도망가기 좋은 날
내 모습 이대로,제이레빗(J Rabbit),늘 모든 상황에서 포기하지 않는 것 그래 쉬운 일은 아니지 다 멈추고 싶을 때 할 수 있다는 말은 그래 말론 참 쉬운 얘기 모든 것이 한순간 버겁고 하루가 허무 할 땐 점점 나를 잃어가 아무것도 할 수 없는 나 다시 웃을 수 있게 세상에 노래 할래 어두운 내 눈 밝게 비추는 노래 새로운 나 다시 꿈 꿀 수 있게 오늘을 이겨 볼래 이 모습 그대로를 사랑할게 내 모습 이대로 원치 않는 상황과 사람들 뒤섞인 시간은 뒤로 내 안의 나를 찾아 좁은 길을 따라 떠나서 다시 웃을 수 있게 세상에 노래 할래 어두운 내 눈 밝게 비추는 노래 새로운 나 다시 꿈 꿀 수 있게 오늘을 이겨 볼래 이 모습 그대로를 사랑할게 내 모습 이대로 oh 나 다시 웃을 수 있게 세상에 노래 할래 어두운 내 눈 밝게 비추는 노래 새로운 나 다시 꿈 꿀 수 있게 오늘을 이겨 볼래 이 모습 그대로를 사랑할게 내 모습 이대로 언제나 사랑할게 내 모습 이대로
